Candidate,Party,State,Office,Incumbency,Result,Total Money
"CHAVEZ, EDWARD L",DEMOCRATIC,NM,SUPREME COURT-VIGIL SEAT,Open,Won-General,399494.58
"MCSORLEY, CISCO",DEMOCRATIC,NM,SENATE DISTRICT 016,Incumbent,Won-General,185787.27
"PARK, ALFRED A (AL)",DEMOCRATIC,NM,HOUSE DISTRICT 026,Incumbent,Won-General,162165.05
"DIAMOND, JEFFREY B",DEMOCRATIC,NM,SENATE DISTRICT 034,Open,Lost-General,140602.82
"SANCHEZ, MICHAEL S",DEMOCRATIC,NM,SENATE DISTRICT 029,Incumbent,Won-General,134405.00
"WIRTH, PETER",DEMOCRATIC,NM,HOUSE DISTRICT 047,Open,Won-General,131744.84
"HOOKER, JOHN",DEMOCRATIC,NM,SENATE DISTRICT 010,Open,Lost-General,124071.26
"GRIEGO, PHIL",DEMOCRATIC,NM,SENATE DISTRICT 039,Incumbent,Won-General,117505.00
"ASBILL, VERNON D",REPUBLICAN,NM,SENATE DISTRICT 034,Open,Won-General,103280.32
"FROST, ROBERT L",DEMOCRATIC,NM,SENATE DISTRICT 007,Open,Lost-General,100700.38
"CAMPOS, PETE",DEMOCRATIC,NM,SENATE DISTRICT 008,Incumbent,Won-General,88483.50
"FOLEY, DANIEL",REPUBLICAN,NM,HOUSE DISTRICT 057,Incumbent,Won-General,85129.02
"ONEILL, WILLIAM BALDWIN (BILL)",DEMOCRATIC,NM,HOUSE DISTRICT 015,Challenger,Lost-General,84065.00
"BALDERAS, HECTOR H",DEMOCRATIC,NM,HOUSE DISTRICT 068,Open,Won-General,81305.31
"SWISSTACK, THOMAS E",DEMOCRATIC,NM,HOUSE DISTRICT 060,Incumbent,Won-General,81185.70
"LUJAN SR, BEN R",DEMOCRATIC,NM,HOUSE DISTRICT 046,Incumbent,Won-General,79575.00
"KERNAN, GAY G",REPUBLICAN,NM,SENATE DISTRICT 042,Open,Won-General,77831.13
"SNYDER, HELEN DIANE",REPUBLICAN,NM,SENATE DISTRICT 015,Incumbent,Won-General,76237.64
"ROBINSON, SHANNON",DEMOCRATIC,NM,SENATE DISTRICT 017,Incumbent,Won-General,75151.75
"NUNEZ, ANDREW (ANDY)",DEMOCRATIC,NM,HOUSE DISTRICT 036,Incumbent,Won-General,73752.11
"LUNA, FRED",DEMOCRATIC,NM,HOUSE DISTRICT 008,Incumbent,Won-General,70924.60
"RYAN, JOHN CHRISTOPHER",REPUBLICAN,NM,SENATE DISTRICT 010,Open,Won-General,68936.06
"FULLER, NED S",REPUBLICAN,NM,SUPREME COURT-VIGIL SEAT,Open,Lost-General,67202.45
"GARCIA, MARY JANE",DEMOCRATIC,NM,SENATE DISTRICT 036,Incumbent,Won-General,66870.75
"CAMPOS II, JOSE A",DEMOCRATIC,NM,HOUSE DISTRICT 063,Incumbent,Won-General,66191.07
"INGLE, STUART",REPUBLICAN,NM,SENATE DISTRICT 027,Incumbent,Won-General,64275.00
"FELDMAN, DEDE",DEMOCRATIC,NM,SENATE DISTRICT 013,Incumbent,Won-General,61133.24
"PAYNE, GREG ALAN",REPUBLICAN,NM,HOUSE DISTRICT 031,Open,Won-General,61071.90
"EZZELL, CANDY SPENCE",REPUBLICAN,NM,HOUSE DISTRICT 058,Challenger,Won-General,60388.90
"PONCE, PAULINE J",DEMOCRATIC,NM,HOUSE DISTRICT 058,Incumbent,Lost-General,57795.89
"PAPEN, MARY KAY",DEMOCRATIC,NM,SENATE DISTRICT 038,Incumbent,Won-General,57658.00
"CORDOVA, KANDY",DEMOCRATIC,NM,HOUSE DISTRICT 007,Incumbent,Won-General,56277.46
"IRWIN, DONA G",DEMOCRATIC,NM,HOUSE DISTRICT 032,Incumbent,Won-General,55852.16
"HARDEN JR, CLINTON D",REPUBLICAN,NM,SENATE DISTRICT 007,Open,Won-General,53908.00
"MARTINEZ, WALTER KEN",DEMOCRATIC,NM,HOUSE DISTRICT 069,Incumbent,Won-General,53070.00
"MCCOY, KATHY",REPUBLICAN,NM,HOUSE DISTRICT 022,Open,Won-General,50659.71
"YOUNGBERG, ERIC A",REPUBLICAN,NM,HOUSE DISTRICT 023,Incumbent,Won-General,48868.50
"ORTIZ Y PINO, GERALD P",DEMOCRATIC,NM,SENATE DISTRICT 012,Open,Won-General,46337.00
"JENNINGS, TIMOTHY ZEPH",DEMOCRATIC,NM,SENATE DISTRICT 032,Incumbent,Won-General,46250.00
"LOPEZ, LINDA MARIE",DEMOCRATIC,NM,SENATE DISTRICT 011,Incumbent,Won-General,43341.03
