Candidate,Party,State,Office,Incumbency,Result,Total Money
"ADELSON, THOMAS A",DEMOCRATIC,OK,SENATE DISTRICT 033,Open,Won-General,519174.25
"BODE, DENISE A",REPUBLICAN,OK,CORPORATION COMMISSIONER,Incumbent,Won-General,475685.00
"MORGAN, MIKE",DEMOCRATIC,OK,SENATE DISTRICT 021,Incumbent,Won-General,444438.55
"STEELE, KRIS",REPUBLICAN,OK,HOUSE DISTRICT 026,Incumbent,Won-General,384027.32
"BARTLETT JR, DEWEY F",REPUBLICAN,OK,SENATE DISTRICT 033,Open,Lost-General,350324.05
"PADDACK, SUSAN",DEMOCRATIC,OK,SENATE DISTRICT 013,Open,Won-General,290697.98
"BASS, RANDY",DEMOCRATIC,OK,SENATE DISTRICT 032,Open,Won-General,198732.00
"PRUETT, RAYMOND C (R C)",DEMOCRATIC,OK,HOUSE DISTRICT 019,Open,Won-General,196404.22
"HIETT, TODD",REPUBLICAN,OK,HOUSE DISTRICT 029,Incumbent,Won-General,166251.59
"RABON, JEFF",DEMOCRATIC,OK,SENATE DISTRICT 005,Incumbent,Won-General,158212.00
"WILSON, JIM",DEMOCRATIC,OK,SENATE DISTRICT 003,Open,Won-General,152798.84
"NICHOLS, JONATHAN",REPUBLICAN,OK,SENATE DISTRICT 015,Incumbent,Won-General,150415.00
"EASTON, KENNETH E",REPUBLICAN,OK,SENATE DISTRICT 032,Open,Lost-General,147530.89
"LERBLANCE, RICHARD C",DEMOCRATIC,OK,SENATE DISTRICT 007,Incumbent,Won-General,139732.00
"LAMB, TODD",REPUBLICAN,OK,SENATE DISTRICT 047,Open,Won-General,137916.00
"BINGMAN, BRIAN JOHN",REPUBLICAN,OK,HOUSE DISTRICT 030,Open,Won-General,134457.12
"ENGLISH, JOHN",REPUBLICAN,OK,HOUSE DISTRICT 055,Open,Lost-General,131377.00
"FEAVER, MARILYN",DEMOCRATIC,OK,SENATE DISTRICT 023,Open,Lost-General,130036.48
"PRYOR, LISA",DEMOCRATIC,OK,SENATE DISTRICT 015,Challenger,Lost-General,129186.99
"ERICSON, STUART",REPUBLICAN,OK,HOUSE DISTRICT 013,Incumbent,Lost-General,128260.06
"MORGAN, DANNY",DEMOCRATIC,OK,HOUSE DISTRICT 032,Incumbent,Won-General,128094.24
"COX, DOUG",REPUBLICAN,OK,HOUSE DISTRICT 005,Open,Won-General,126850.95
"JUSTICE, RON",REPUBLICAN,OK,SENATE DISTRICT 023,Open,Won-General,125297.00
"GRIMMETT, PATRICK",DEMOCRATIC,OK,HOUSE DISTRICT 042,Open,Lost-General,122679.01
"NATIONS, BILL",DEMOCRATIC,OK,HOUSE DISTRICT 044,Incumbent,Won-General,121832.25
"BARRINGTON, DON R",REPUBLICAN,OK,SENATE DISTRICT 031,Open,Won-General,121347.27
"JONES, TAD M",REPUBLICAN,OK,HOUSE DISTRICT 009,Incumbent,Won-General,119976.98
"GARRISON, EARL",DEMOCRATIC,OK,SENATE DISTRICT 009,Open,Won-General,119614.22
"JURGENSMEYER, PAT",REPUBLICAN,OK,SENATE DISTRICT 001,Open,Lost-General,118059.76
"SWIFT, HARVEY A",DEMOCRATIC,OK,HOUSE DISTRICT 009,Challenger,Lost-General,112444.00
"DUNCAN, REX",REPUBLICAN,OK,HOUSE DISTRICT 035,Open,Won-General,107424.81
"JOHNSON, ROB",REPUBLICAN,OK,HOUSE DISTRICT 059,Open,Won-General,106852.71
"RILEY, NANCY C",REPUBLICAN,OK,SENATE DISTRICT 037,Incumbent,Won-General,106564.99
"MAZZEI, MICHAEL P",REPUBLICAN,OK,SENATE DISTRICT 025,Open,Won-General,105812.86
"MORRISSETTE, RICHARD D",DEMOCRATIC,OK,HOUSE DISTRICT 092,Open,Won-General,105635.92
"BRADDOCK, DAVID B",DEMOCRATIC,OK,HOUSE DISTRICT 052,Incumbent,Won-General,105240.00
"REYNOLDS, JIM",REPUBLICAN,OK,SENATE DISTRICT 043,Incumbent,Won-General,104826.00
"TIBBS, SUE",REPUBLICAN,OK,HOUSE DISTRICT 023,Incumbent,Won-General,103295.74
"GARRETT, MITCHELL",DEMOCRATIC,OK,HOUSE DISTRICT 023,Challenger,Lost-General,103127.00
"WYRICK, CHARLES A",DEMOCRATIC,OK,SENATE DISTRICT 001,Open,Won-General,102801.73
"HILLIARD, WES",DEMOCRATIC,OK,HOUSE DISTRICT 022,Open,Won-General,101325.00
"CASE, BILL",REPUBLICAN,OK,HOUSE DISTRICT 095,Incumbent,Won-General,100595.00
"BLACKBURN, DEBBIE",DEMOCRATIC,OK,HOUSE DISTRICT 088,Incumbent,Won-General,100589.00
"LIEBMANN, GUY",REPUBLICAN,OK,HOUSE DISTRICT 082,Open,Won-General,100481.00
"ROUSSELOT, WADE",DEMOCRATIC,OK,HOUSE DISTRICT 012,Open,Won-General,99649.48
"BALKMAN, THAD",REPUBLICAN,OK,HOUSE DISTRICT 045,Incumbent,Won-General,99435.91
"JOLLEY, CLARK",REPUBLICAN,OK,SENATE DISTRICT 041,Open,Won-General,98924.00
"FORD, JOHN W",REPUBLICAN,OK,SENATE DISTRICT 029,Open,Won-General,98803.28
"LASTER, CHARLES",DEMOCRATIC,OK,SENATE DISTRICT 017,Incumbent,Won-General,97725.72
"PIATT, GREG",REPUBLICAN,OK,HOUSE DISTRICT 048,Incumbent,Won-General,97375.00
"THOMPSON, MIKE",REPUBLICAN,OK,HOUSE DISTRICT 100,Open,Won-General,96987.00
"DENNEY, LEE",REPUBLICAN,OK,HOUSE DISTRICT 033,Open,Won-General,94656.00
"MORGAN, FRED",REPUBLICAN,OK,HOUSE DISTRICT 083,Incumbent,Won-General,93347.64
"SULLIVAN, DANIEL S",REPUBLICAN,OK,HOUSE DISTRICT 071,Challenger,Won-General,92987.52
"MCMULLEN, RYAN",DEMOCRATIC,OK,HOUSE DISTRICT 055,Open,Won-General,92912.72
"WORTHEN, TREBOR",REPUBLICAN,OK,HOUSE DISTRICT 087,Open,Won-General,92112.59
"MILLER, KEN",REPUBLICAN,OK,HOUSE DISTRICT 081,Open,Won-General,92075.00
"SCHAFFER, DAVID J",REPUBLICAN,OK,HOUSE DISTRICT 078,Open,Lost-General,91690.44
"WINCHESTER, SUSAN CLARK",REPUBLICAN,OK,HOUSE DISTRICT 047,Incumbent,Won-General,90796.59
"DORMAN, JOE",DEMOCRATIC,OK,HOUSE DISTRICT 065,Incumbent,Won-General,90478.03
"HOOPER, ROY B BUTCH",DEMOCRATIC,OK,HOUSE DISTRICT 064,Open,Lost-General,90140.20
"KIESEL, RYAN",DEMOCRATIC,OK,HOUSE DISTRICT 028,Open,Won-General,88121.67
"COODY, ANN",REPUBLICAN,OK,HOUSE DISTRICT 064,Open,Won-General,88067.97
"WYLIE, JOHN",DEMOCRATIC,OK,CORPORATION COMMISSIONER,Challenger,Lost-General,85986.00
"ASKINS, JARI",DEMOCRATIC,OK,HOUSE DISTRICT 050,Incumbent,Won-General,85925.00
"THOMPSON, JIM",DEMOCRATIC,OK,HOUSE DISTRICT 029,Challenger,Lost-General,84330.48
