Candidate,Party,State,Office,Incumbency,Result,Total Money
"JOHNSON, DUSTIN (DUSTY)",REPUBLICAN,SD,PUBLIC UTILITY COMMISSIONER,Challenger,Won-General,194904.99
"ADELSTEIN, STANFORD M",REPUBLICAN,SD,SENATE DISTRICT 032,Open,Won-General,132788.00
"BURG, JIM",DEMOCRATIC,SD,PUBLIC UTILITY COMMISSIONER,Incumbent,Lost-General,61374.00
"WILSON, MIKE",DEMOCRATIC,SD,HOUSE DISTRICT 032,Challenger,Lost-General,42514.16
"DEMPSTER, THOMAS A",REPUBLICAN,SD,SENATE DISTRICT 009,Incumbent,Won-General,38505.71
"KNUDSON, DAVE",REPUBLICAN,SD,SENATE DISTRICT 014,Incumbent,Won-General,32407.00
"BOGUE, ERIC H",REPUBLICAN,SD,SENATE DISTRICT 028,Incumbent,Won-General,31099.00
"FAEHN, BOB",REPUBLICAN,SD,HOUSE DISTRICT 005,Open,Won-General,31007.00
"HANKS, ALAN",REPUBLICAN,SD,HOUSE DISTRICT 032,Challenger,Won-General,27211.00
"GANT, JASON M",REPUBLICAN,SD,SENATE DISTRICT 011,Open,Won-General,26621.98
"SCHOENBECK, LEE",REPUBLICAN,SD,SENATE DISTRICT 005,Incumbent,Won-General,26254.00
"LAPOINTE, MICHAEL",REPUBLICAN,SD,SENATE DISTRICT 027,Incumbent,Lost-General,24395.32
"KELLY, DICK",REPUBLICAN,SD,SENATE DISTRICT 013,Incumbent,Won-General,23577.47
"FORD, BRUCE",DEMOCRATIC,SD,HOUSE DISTRICT 005,Open,Lost-General,23526.92
"HEINEMAN, PHYLLIS M",REPUBLICAN,SD,HOUSE DISTRICT 013,Incumbent,Won-General,22534.00
"EARLEY, WILLIAM F",REPUBLICAN,SD,SENATE DISTRICT 012,Incumbent,Won-General,22442.00
"THOMPSON, BILL",DEMOCRATIC,SD,HOUSE DISTRICT 013,Incumbent,Lost-General,20661.37
"HANSEN, TOM",REPUBLICAN,SD,SENATE DISTRICT 022,Open,Won-General,20140.20
"GRAY, BOB",REPUBLICAN,SD,SENATE DISTRICT 024,Open,Won-General,19107.00
"NELSON, ED",REPUBLICAN,SD,SENATE DISTRICT 004,Open,Lost-General,18884.00
"CHRISTENSEN, DARYL J",REPUBLICAN,SD,HOUSE DISTRICT 009,Incumbent,Lost-General,18159.00
"SMIDT, ORVILLE B",REPUBLICAN,SD,SENATE DISTRICT 007,Open,Won-General,17629.00
"JOHNSON, BRIAN G",REPUBLICAN,SD,SENATE DISTRICT 002,Open,Lost-General,17175.00
"SEBERT, LOU",REPUBLICAN,SD,HOUSE DISTRICT 020,Incumbent,Won-General,16283.00
"KOISTINEN, AL",REPUBLICAN,SD,HOUSE DISTRICT 005,Open,Won-General,15989.00
"WEEMS, KERI K",REPUBLICAN,SD,HOUSE DISTRICT 011,Incumbent,Won-General,15808.98
"MOORE, GARRY",DEMOCRATIC,SD,SENATE DISTRICT 018,Incumbent,Won-General,15738.00
"MCINTRYE, JOHN R",DEMOCRATIC,SD,SENATE DISTRICT 012,Challenger,Lost-General,15650.00
"TURBIVILLE, CHARLES M",REPUBLICAN,SD,HOUSE DISTRICT 031,Open,Won-General,15305.50
"PETERS, DEBORAH",REPUBLICAN,SD,HOUSE DISTRICT 009,Challenger,Won-General,15149.16
"ROBERTS, ELAINE A",DEMOCRATIC,SD,HOUSE DISTRICT 009,Challenger,Won-General,14992.00
"SUTTON, DUANE",REPUBLICAN,SD,SENATE DISTRICT 003,Incumbent,Won-General,14639.00
"PEDERSON, GORDON R",REPUBLICAN,SD,HOUSE DISTRICT 030,Incumbent,Won-General,14489.00
"SUTTON, DAN",DEMOCRATIC,SD,SENATE DISTRICT 008,Incumbent,Won-General,14400.00
"HAVERLY, JEFFREY",REPUBLICAN,SD,HOUSE DISTRICT 035,Incumbent,Won-General,13365.54
"CUTLER, JONI CLARK",REPUBLICAN,SD,HOUSE DISTRICT 014,Incumbent,Won-General,12947.00
"FROST, LARRY E",REPUBLICAN,SD,HOUSE DISTRICT 003,Incumbent,Won-General,12779.00
"HOWE, MIKE",DEMOCRATIC,SD,HOUSE DISTRICT 035,Challenger,Lost-General,12603.22
"NESSELHUF, BEN (B J)",DEMOCRATIC,SD,SENATE DISTRICT 017,Open,Won-General,12538.00
"HENNIES, THOMAS",REPUBLICAN,SD,HOUSE DISTRICT 032,Incumbent,Won-General,12339.13
"VENEKAMP, JEFF",DEMOCRATIC,SD,SENATE DISTRICT 013,Challenger,Lost-General,12325.00
"OBRIEN, SEAN",REPUBLICAN,SD,HOUSE DISTRICT 007,Incumbent,Won-General,12279.00
"CLARK, JUDY",REPUBLICAN,SD,SENATE DISTRICT 017,Open,Lost-General,12169.30
"HENNIES, DON",REPUBLICAN,SD,HOUSE DISTRICT 013,Challenger,Won-General,12052.90
"JENCKS, DAVID J",REPUBLICAN,SD,HOUSE DISTRICT 008,Challenger,Lost-General,11873.50
"KONOLD, CLAIRE B",REPUBLICAN,SD,SENATE DISTRICT 005,Challenger,Withdrew-General,11833.00
"HOWIE, GORDON",REPUBLICAN,SD,HOUSE DISTRICT 030,Challenger,Won-General,11684.78
"HIMMEL-ROBERTS, BARBARA J",DEMOCRATIC,SD,SENATE DISTRICT 009,Challenger,Lost-General,11680.51
"ENGELS, RICHARD A",DEMOCRATIC,SD,HOUSE DISTRICT 009,Incumbent,Lost-General,11562.00
"WILLADSEN, MARK K",REPUBLICAN,SD,HOUSE DISTRICT 011,Challenger,Won-General,11408.00
"VEHLE, MIKE",REPUBLICAN,SD,HOUSE DISTRICT 020,Challenger,Won-General,11245.44
"MADISON, RON",REPUBLICAN,SD,HOUSE DISTRICT 021,Challenger,Lost-General,10557.00
"DEADRICK, THOMAS J",REPUBLICAN,SD,HOUSE DISTRICT 021,Incumbent,Won-General,10527.00
"GARNOS, COOPER",REPUBLICAN,SD,HOUSE DISTRICT 026,Incumbent,Won-General,10265.00
"KREBS, SHANTEL",REPUBLICAN,SD,HOUSE DISTRICT 010,Open,Won-General,10252.00
"KOETZLE, GIL",DEMOCRATIC,SD,SENATE DISTRICT 015,Incumbent,Won-General,10185.19
"BURG, QUINTEN L",DEMOCRATIC,SD,SENATE DISTRICT 022,Open,Lost-General,10000.00
"BRODERICK, MIKE",REPUBLICAN,SD,SENATE DISTRICT 016,Open,Won-General,9844.00
"RICHTER, RICHARD W",DEMOCRATIC,SD,SENATE DISTRICT 029,Open,Lost-General,9798.23
"DENNERT, H PAUL",DEMOCRATIC,SD,HOUSE DISTRICT 002,Challenger,Won-General,9697.00
"DUNIPHAN, J P",REPUBLICAN,SD,SENATE DISTRICT 033,Incumbent,Won-General,9435.00
"MCCOY, ALICE L",REPUBLICAN,SD,HOUSE DISTRICT 035,Incumbent,Won-General,9133.00
"GREENFIELD, BROCK L",REPUBLICAN,SD,SENATE DISTRICT 006,Incumbent,Won-General,9059.00
"VAN ETTEN, DONALD D",REPUBLICAN,SD,HOUSE DISTRICT 033,Incumbent,Won-General,9050.00
"TIDEMANN, LARRY",REPUBLICAN,SD,HOUSE DISTRICT 007,Challenger,Won-General,8945.00
"LINTZ, JIM",REPUBLICAN,SD,SENATE DISTRICT 030,Open,Won-General,8834.00
"BARTLING, JULIE",DEMOCRATIC,SD,SENATE DISTRICT 021,Open,Won-General,8739.00
"PETERSON, JAMES R (JIM)",DEMOCRATIC,SD,SENATE DISTRICT 004,Open,Won-General,8697.00
"BEZDICHEK, THOMAS R",DEMOCRATIC,SD,SENATE DISTRICT 007,Open,Lost-General,8680.00
"MILES, KATHLEEN",DEMOCRATIC,SD,HOUSE DISTRICT 015,Incumbent,Won-General,8654.00
"WHITTLESY, ELAINE K",DEMOCRATIC,SD,HOUSE DISTRICT 030,Challenger,Lost-General,8411.32
"STREET, STEVE",DEMOCRATIC,SD,HOUSE DISTRICT 004,Open,Won-General,8303.02
"HARGENS, DALE",DEMOCRATIC,SD,HOUSE DISTRICT 022,Incumbent,Won-General,8175.00
"BOOMGARDEN, JAMIE M",REPUBLICAN,SD,HOUSE DISTRICT 017,Challenger,Won-General,8063.00
"OLSON, RONALD M",REPUBLICAN,SD,HOUSE DISTRICT 001,Challenger,Lost-General,8058.00
"WICK, HAL",REPUBLICAN,SD,HOUSE DISTRICT 012,Incumbent,Won-General,8055.00
"VANSCHARREL, PAULA",REPUBLICAN,SD,HOUSE DISTRICT 022,Challenger,Lost-General,7961.21
"TORNOW, R SHAWN",REPUBLICAN,SD,HOUSE DISTRICT 014,Challenger,Won-General,7865.00
"BUCKINGHAM, MICHAEL T (MIKE)",REPUBLICAN,SD,HOUSE DISTRICT 033,Incumbent,Won-General,7700.15
"TEKRONY, SYLVAN",REPUBLICAN,SD,HOUSE DISTRICT 004,Open,Lost-General,7679.40
"REEDY, JOHN J",DEMOCRATIC,SD,HOUSE DISTRICT 017,Challenger,Lost-General,7590.00
"MCCRACKEN, ROYAL (MAC)",REPUBLICAN,SD,SENATE DISTRICT 034,Incumbent,Won-General,7550.00
"NAPOLI, WILLIAM (BILL)",REPUBLICAN,SD,SENATE DISTRICT 035,Incumbent,Won-General,7516.16
"KLOUCEK, FRANK J",DEMOCRATIC,SD,SENATE DISTRICT 019,Incumbent,Won-General,7255.00
"PATTERSON, MARY",DEMOCRATIC,SD,HOUSE DISTRICT 013,Challenger,Lost-General,7057.80
"HUNDSTAD, JIM",DEMOCRATIC,SD,SENATE DISTRICT 002,Open,Won-General,6975.00
"HALVERSON, CLAYTON",DEMOCRATIC,SD,HOUSE DISTRICT 001,Challenger,Won-General,6905.28
"KOOISTRA, CLARENCE L",REPUBLICAN,SD,SENATE DISTRICT 025,Incumbent,Won-General,6843.00
"FRYSLIE, ART",REPUBLICAN,SD,HOUSE DISTRICT 006,Incumbent,Won-General,6745.00
"RAUSCH, VAL",REPUBLICAN,SD,HOUSE DISTRICT 004,Open,Won-General,6715.00
"RHODEN, LARRY",REPUBLICAN,SD,HOUSE DISTRICT 029,Incumbent,Won-General,6707.00
"MORAN, LANCE",DEMOCRATIC,SD,SENATE DISTRICT 011,Open,Lost-General,6660.00
"ABDALLAH, GENE G",REPUBLICAN,SD,SENATE DISTRICT 010,Incumbent,Won-General,6575.00
"RAVE, TIMOTHY A",REPUBLICAN,SD,HOUSE DISTRICT 025,Incumbent,Won-General,6484.00
"JAEGER, DAWN A",DEMOCRATIC,SD,HOUSE DISTRICT 004,Open,Lost-General,6235.00
"NOVSTRUP, AL",REPUBLICAN,SD,HOUSE DISTRICT 003,Incumbent,Won-General,6090.00
"SCHAFER, DONNA J",REPUBLICAN,SD,HOUSE DISTRICT 017,Incumbent,Won-General,6068.70
"HALEY, PAT",DEMOCRATIC,SD,HOUSE DISTRICT 022,Challenger,Won-General,6050.00
"LANGE, GERALD F",DEMOCRATIC,SD,HOUSE DISTRICT 008,Incumbent,Won-General,5788.82
"LIEDTKE, CHAD J",REPUBLICAN,SD,SENATE DISTRICT 008,Challenger,Lost-General,5692.00
"KRAUS, ELIZABETH",REPUBLICAN,SD,HOUSE DISTRICT 034,Incumbent,Won-General,5688.00
"DYKSTRA, JOEL D",REPUBLICAN,SD,HOUSE DISTRICT 016,Incumbent,Won-General,5465.00
"JENSEN, BARRY",REPUBLICAN,SD,HOUSE DISTRICT 026,Challenger,Won-General,5455.00
"HILLS, TOM",REPUBLICAN,SD,HOUSE DISTRICT 031,Open,Won-General,5323.00
"REIS, DAVID W",DEMOCRATIC,SD,SENATE DISTRICT 026,Challenger,Lost-General,5320.00
"WILLIAMS, MARIE Y",DEMOCRATIC,SD,HOUSE DISTRICT 011,Challenger,Lost-General,5252.00
"MICHELS, MATTHEW (MATT)",REPUBLICAN,SD,HOUSE DISTRICT 018,Incumbent,Won-General,5225.00
"OLSON, ED",REPUBLICAN,SD,SENATE DISTRICT 020,Incumbent,Won-General,5225.00
"MCNENNY, KENNETH",REPUBLICAN,SD,SENATE DISTRICT 029,Open,Won-General,5141.68
"GLENSKI, MARY",DEMOCRATIC,SD,HOUSE DISTRICT 015,Incumbent,Won-General,5139.00
"KOSKAN, JOHN",REPUBLICAN,SD,SENATE DISTRICT 026,Incumbent,Won-General,5120.00
"PUTNAM, J E (JIM)",REPUBLICAN,SD,HOUSE DISTRICT 019,Incumbent,Won-General,5050.00
"NOONAN, KAREN",REPUBLICAN,SD,HOUSE DISTRICT 015,Challenger,Lost-General,4975.00
"PRUNTY, ROGER",DEMOCRATIC,SD,HOUSE DISTRICT 007,Challenger,Lost-General,4931.00
"ELLIOTT, BURT",DEMOCRATIC,SD,HOUSE DISTRICT 002,Incumbent,Won-General,4813.05
"WIDMAN, RICHARD",DEMOCRATIC,SD,HOUSE DISTRICT 007,Challenger,Lost-General,4800.00
"BLACK, THOMAS E",DEMOCRATIC,SD,HOUSE DISTRICT 003,Challenger,Lost-General,4715.00
"SOLBERG, KAY A",DEMOCRATIC,SD,HOUSE DISTRICT 005,Open,Lost-General,4509.00
