Candidate,Party,State,Office,Incumbency,Result,Total Money
"BOLIN, MICHAEL F (MIKE)",REPUBLICAN,AL,SUPREME COURT-OPEN SEAT 2,Open,Won-General,1682681.50
"SMITH, PATTI M",REPUBLICAN,AL,SUPREME COURT-OPEN SEAT 1,Open,Won-General,1395768.50
"PARKER, TOM",REPUBLICAN,AL,SUPREME COURT-BROWN SEAT,Open,Won-General,835204.53
"SULLIVAN, JIM",REPUBLICAN,AL,PUBLIC SERVICE COMMISSIONER,Incumbent,Won-General,633589.67
"STOKES, JERRY E",REPUBLICAN,AL,SUPREME COURT-OPEN SEAT 2,Open,Withdrew-Primary,562376.28
"ROCHESTER, JOHN",DEMOCRATIC,AL,SUPREME COURT-OPEN SEAT 2,Open,Lost-General,551807.00
"SMITH, ROBERT H",DEMOCRATIC,AL,SUPREME COURT-BROWN SEAT,Open,Lost-General,324096.73
"MONROE, ROGER M",DEMOCRATIC,AL,SUPREME COURT-OPEN SEAT 1,Open,Lost-General,238938.66
"RAY, SANDRA",DEMOCRATIC,AL,BOARD OF EDUCATION DISTRICT 007,Incumbent,Won-General,68720.89
"BELL, STEPHANIE",REPUBLICAN,AL,BOARD OF EDUCATION DISTRICT 003,Incumbent,Won-General,42636.48
"BELL, ELLA",DEMOCRATIC,AL,BOARD OF EDUCATION DISTRICT 005,Incumbent,Won-General,41940.00
"MCKINNEY, RANDY",REPUBLICAN,AL,BOARD OF EDUCATION DISTRICT 001,Incumbent,Won-General,19600.00
"CORBETT, DEBBIE TUCKER",DEMOCRATIC,AL,BOARD OF EDUCATION DISTRICT 003,Challenger,Lost-General,2088.00
"PRESCOTT, PERRY",REPUBLICAN,AL,BOARD OF EDUCATION DISTRICT 007,Challenger,Lost-General,750.00
"KNOWLES, JOE",REPUBLICAN,AL,BOARD OF EDUCATION DISTRICT 005,Challenger,Lost-General,360.00
"MCGINLEY, KELLY A",REPUBLICAN,AL,BOARD OF EDUCATION DISTRICT 001,Challenger,Disqualified-General,0.00
