Candidate,Party,State,Office,Incumbency,Result,Total Money
"KLEIN, JEFFREY D",DEMOCRATIC,NY,SENATE DISTRICT 034,Open,Won-General,2507547.63
"LIBOUS, THOMAS W",REPUBLICAN,NY,SENATE DISTRICT 052,Incumbent,Won-General,1506564.93
"BRUNO, JOSEPH L",REPUBLICAN,NY,SENATE DISTRICT 043,Incumbent,Won-General,1468732.47
"BALBONI, MICHAEL A L",REPUBLICAN,NY,SENATE DISTRICT 007,Incumbent,Won-General,1345452.00
"SPANO, NICHOLAS A",REPUBLICAN,NY,SENATE DISTRICT 035,Incumbent,Won-General,1293605.02
"SKELOS, DEAN G",REPUBLICAN,NY,SENATE DISTRICT 009,Incumbent,Won-General,1196014.55
"MCLAUGHLIN, BRIAN M",DEMOCRATIC,NY,ASSEMBLY DISTRICT 025,Incumbent,Won-General,939839.45
"HOFFMANN, NANCY LARRAINE",REPUBLICAN,NY,SENATE DISTRICT 049,Incumbent,Lost-General,817490.55
"GOLDEN, MARTIN J",REPUBLICAN,NY,SENATE DISTRICT 022,Incumbent,Won-General,751245.86
"KRUGER, CARL",DEMOCRATIC,NY,SENATE DISTRICT 027,Incumbent,Won-General,711012.90
"FUSCHILLO JR, CHARLES J",REPUBLICAN,NY,SENATE DISTRICT 008,Incumbent,Won-General,647241.92
"KAUFMAN, STEPHEN B",INDEPENDENCE,NY,SENATE DISTRICT 034,Open,Lost-General,629365.00
"HANNON, KEMP",REPUBLICAN,NY,SENATE DISTRICT 006,Incumbent,Won-General,613418.44
"MARCELLINO, CARL L",REPUBLICAN,NY,SENATE DISTRICT 005,Incumbent,Won-General,562351.49
"SILVER, SHELDON",DEMOCRATIC,NY,ASSEMBLY DISTRICT 064,Incumbent,Won-General,540330.00
"BRISBANE, CHARLES",DEMOCRATIC,NY,SENATE DISTRICT 005,Challenger,Lost-General,511720.50
"MAZIARZ, GEORGE D",REPUBLICAN,NY,SENATE DISTRICT 062,Incumbent,Won-General,502802.29
"PATERSON, DAVID A",DEMOCRATIC,NY,SENATE DISTRICT 030,Incumbent,Won-General,491497.45
"BRESLIN, NEIL D",DEMOCRATIC,NY,SENATE DISTRICT 046,Incumbent,Won-General,487924.00
"DINAPOLI, THOMAS P",DEMOCRATIC,NY,ASSEMBLY DISTRICT 016,Incumbent,Won-General,482285.46
"NOZZOLIO, MICHAEL F",REPUBLICAN,NY,SENATE DISTRICT 054,Incumbent,Won-General,475770.00
"HIKIND, DOV",REPUBLICAN,NY,ASSEMBLY DISTRICT 048,Incumbent,Won-General,470236.73
"CURTIS, AL",REPUBLICAN,NY,SENATE DISTRICT 023,Open,Lost-General,469140.35
"SAVINO, DIANE J",DEMOCRATIC,NY,SENATE DISTRICT 023,Open,Won-General,464062.00
"LEIBELL III, VINCENT L",REPUBLICAN,NY,SENATE DISTRICT 040,Incumbent,Won-General,462148.02
"STEWART-COUSINS, ANDREA",DEMOCRATIC,NY,SENATE DISTRICT 035,Challenger,Lost-General,447920.56
"ROBACH, JOSEPH E",REPUBLICAN,NY,SENATE DISTRICT 056,Incumbent,Won-General,444427.47
"CONNERS II, MICHAEL F",REPUBLICAN,NY,SENATE DISTRICT 046,Challenger,Lost-General,429657.55
"KARBEN, RYAN S",DEMOCRATIC,NY,ASSEMBLY DISTRICT 095,Incumbent,Won-General,427362.18
"JOHN, SUSAN V",DEMOCRATIC,NY,ASSEMBLY DISTRICT 131,Incumbent,Won-General,412578.39
"HOYT, SAM",DEMOCRATIC,NY,ASSEMBLY DISTRICT 144,Incumbent,Won-General,386353.04
"SEWARD, JAMES L",REPUBLICAN,NY,SENATE DISTRICT 051,Incumbent,Won-General,360160.00
"PARKER, KEVIN S",DEMOCRATIC,NY,SENATE DISTRICT 021,Incumbent,Won-General,352079.47
"TRUNZO, CAESAR",REPUBLICAN,NY,SENATE DISTRICT 003,Incumbent,Won-General,345767.20
"TOKASZ, PAUL A",DEMOCRATIC,NY,ASSEMBLY DISTRICT 143,Incumbent,Won-General,340101.47
"SCHNEIDERMAN, ERIC TADD",DEMOCRATIC,NY,SENATE DISTRICT 031,Incumbent,Won-General,337240.79
"ALESI, JAMES S",REPUBLICAN,NY,SENATE DISTRICT 055,Incumbent,Won-General,335731.20
"SLATTERY, MICHAEL S",REPUBLICAN,NY,ASSEMBLY DISTRICT 131,Challenger,Lost-General,334496.48
"WRIGHT, JAMES W",REPUBLICAN,NY,SENATE DISTRICT 048,Incumbent,Won-General,330796.29
"MENG, JIMMY K",DEMOCRATIC,NY,ASSEMBLY DISTRICT 022,Challenger,Won-General,328550.88
"FARRELL JR, HERMAN D",DEMOCRATIC,NY,ASSEMBLY DISTRICT 071,Incumbent,Won-General,323006.37
"BERGAN, ROBERT K",DEMOCRATIC,NY,ASSEMBLY DISTRICT 123,Challenger,Lost-General,321069.85
"DEFRANCISCO, JOHN A",REPUBLICAN,NY,SENATE DISTRICT 050,Incumbent,Won-General,320929.00
"SERRANO, JOSE M",DEMOCRATIC,NY,SENATE DISTRICT 028,Challenger,Won-General,319180.34
"KOLB, BRIAN M",REPUBLICAN,NY,ASSEMBLY DISTRICT 129,Incumbent,Won-General,308142.33
"BING, JONATHAN L",DEMOCRATIC,NY,ASSEMBLY DISTRICT 073,Incumbent,Won-General,307071.13
"JOHNSON, OWEN H",REPUBLICAN,NY,SENATE DISTRICT 004,Incumbent,Won-General,301631.00
"SALAND, STEPHEN M",REPUBLICAN,NY,SENATE DISTRICT 041,Incumbent,Won-General,286278.00
"NESBITT, CHARLES H",REPUBLICAN,NY,ASSEMBLY DISTRICT 139,Incumbent,Won-General,279811.00
"MEIER, RAYMOND A",REPUBLICAN,NY,SENATE DISTRICT 047,Incumbent,Won-General,279172.75
"KRUEGER, LIZ",DEMOCRATIC,NY,SENATE DISTRICT 026,Incumbent,Won-General,275275.00
"BONACIC, JOHN J",REPUBLICAN,NY,SENATE DISTRICT 042,Incumbent,Won-General,274857.57
"MORELLE, JOSEPH D (JOE)",DEMOCRATIC,NY,ASSEMBLY DISTRICT 132,Incumbent,Won-General,273558.17
