Candidate,Party,State,Office,Incumbency,Result,Total Money
"BENSON, CRAIG R",REPUBLICAN,NH,GOVERNOR,Incumbent,Lost-General,4015876.60
"LYNCH, JOHN",DEMOCRATIC,NH,GOVERNOR,Challenger,Won-General,2969633.13
"CLARK, MARTHA FULLER",DEMOCRATIC,NH,SENATE DISTRICT 024,Open,Won-General,146176.00
"HAYTAYAN, HARRY",REPUBLICAN,NH,SENATE DISTRICT 012,Open,Lost-General,116304.00
"GOTTESMAN, DAVID",DEMOCRATIC,NH,SENATE DISTRICT 012,Open,Won-General,107366.89
"BURTON, RAYMOND S",REPUBLICAN,NH,EXECUTIVE COUNCILOR,Incumbent,Won-General,94876.75
"LYONS JR, JOHN E",REPUBLICAN,NH,SENATE DISTRICT 024,Open,Lost-General,90869.00
"BUCKLEY II, RAYMOND C (RAY)",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-004,Open,Lost-General,87723.25
"HASSAN, MARGARET WOOD (MAGGIE)",DEMOCRATIC,NH,SENATE DISTRICT 023,Challenger,Won-General,73758.30
"CLEGG JR, ROBERT E (BOB)",REPUBLICAN,NH,SENATE DISTRICT 014,Open,Won-General,73130.00
"DALLESANDRO, LOU C",DEMOCRATIC,NH,SENATE DISTRICT 020,Open,Won-General,69865.00
"BRAGDON, PETER",REPUBLICAN,NH,SENATE DISTRICT 011,Open,Won-General,67920.00
"ODELL JR, ROBERT P (BOB)",REPUBLICAN,NH,SENATE DISTRICT 008,Open,Won-General,66984.00
"EATON, THOMAS R",REPUBLICAN,NH,SENATE DISTRICT 010,Incumbent,Won-General,63705.00
"MORSE, CHARLES W (CHUCK)",REPUBLICAN,NH,SENATE DISTRICT 022,Incumbent,Won-General,61713.63
"PRESCOTT, RUSSELL E",REPUBLICAN,NH,SENATE DISTRICT 023,Incumbent,Lost-General,58877.00
"MITCHELL, MCKIM W",DEMOCRATIC,NH,SENATE DISTRICT 010,Challenger,Lost-General,56732.21
"BURLING, PETER HOE",DEMOCRATIC,NH,SENATE DISTRICT 005,Open,Won-General,53733.06
"WIECZOREK, RAYMOND J",REPUBLICAN,NH,EXECUTIVE COUNCILOR DISTRICT HILLSBOROUGH 004,Incumbent,Won-General,52970.00
"SORLUCCO, JERRY",DEMOCRATIC,NH,SENATE DISTRICT 001,Open,Lost-General,52637.00
"FRENCH, CARROLL D",DEMOCRATIC,NH,SENATE DISTRICT 008,Open,Lost-General,51915.00
"PHILBRICK, DANIEL J",REPUBLICAN,NH,SENATE DISTRICT 021,Open,Lost-General,51250.00
"FERNALD, MARK",DEMOCRATIC,NH,SENATE DISTRICT 011,Open,Lost-General,49778.30
"WHEELER, DAVID K",REPUBLICAN,NH,EXECUTIVE COUNCILOR-005,Incumbent,Lost-General,45490.00
"GREEN, RICHARD (DICK)",REPUBLICAN,NH,SENATE DISTRICT 006,Incumbent,Won-General,45451.36
"FLANDERS, ROBERT B",REPUBLICAN,NH,SENATE DISTRICT 007,Open,Won-General,45023.39
"JOHNSON, CARL R",REPUBLICAN,NH,SENATE DISTRICT 002,Incumbent,Won-General,40885.00
"LETOURNEAU, BOB",REPUBLICAN,NH,SENATE DISTRICT 019,Open,Won-General,40275.00
"GELINAS, DAVE",DEMOCRATIC,NH,SENATE DISTRICT 018,Challenger,Lost-General,38347.46
"GALLUS, JOHN T",REPUBLICAN,NH,SENATE DISTRICT 001,Open,Won-General,38047.00
"MARTEL, ANDRE A (ANDY)",REPUBLICAN,NH,SENATE DISTRICT 018,Incumbent,Won-General,36585.00
"PIGNATELLI, DEBORA",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-005,Challenger,Won-General,36158.55
"BOYCE, ROBERT K",REPUBLICAN,NH,SENATE DISTRICT 004,Incumbent,Won-General,34840.00
"CORBIN, COREY E",DEMOCRATIC,NH,SENATE DISTRICT 017,Open,Lost-General,28785.00
"LARSEN, SYLVIA B",DEMOCRATIC,NH,SENATE DISTRICT 015,Open,Won-General,27188.00
"LOVETT, SIDNEY (SID)",DEMOCRATIC,NH,SENATE DISTRICT 002,Challenger,Lost-General,23871.00
"FOSTER, JOE",DEMOCRATIC,NH,SENATE DISTRICT 013,Open,Won-General,22915.00
"SPAULDING, PETER J",REPUBLICAN,NH,EXECUTIVE COUNCILOR-002,Incumbent,Won-General,22740.00
"KENNEY, JOSEPH D (JOE)",REPUBLICAN,NH,SENATE DISTRICT 003,Incumbent,Won-General,20054.00
"ROBERGE, SHEILA",REPUBLICAN,NH,SENATE DISTRICT 009,Open,Won-General,19805.00
"ESTABROOK, IRIS W",DEMOCRATIC,NH,SENATE DISTRICT 021,Open,Won-General,15541.22
"MAYBERRY, MATT",REPUBLICAN,NH,SENATE DISTRICT 021,Open,Lost-General,14215.00
"GATSAS, THEODORE L (TED)",REPUBLICAN,NH,SENATE DISTRICT 016,Open,Won-General,12339.97
"THACHER, NICHOLAS",DEMOCRATIC,NH,HOUSE DISTRICT CHESHIRE 007,Open,Lost-General,12157.50
"DEAN, JAMES",REPUBLICAN,NH,SENATE DISTRICT 005,Open,Lost-General,11922.06
"BOYNTON, JIM",REPUBLICAN,NH,SENATE DISTRICT 021,Open,Lost-General,11111.00
"RODD, BETH",DEMOCRATIC,NH,SENATE DISTRICT 007,Open,Lost-General,11055.00
