Candidate,Party,State,Office,Incumbency,Result,Total Money
"COLEMAN, TERRY",DEMOCRATIC,GA,HOUSE DISTRICT 144,Open,Won-General,578997.27
"SEARS, LEAH WARD",NONPARTISAN,GA,SUPREME COURT-SEARS SEAT,Incumbent,Default Winner-General,550995.94
"JOHNSON, ERIC B",REPUBLICAN,GA,SENATE DISTRICT 001,Incumbent,Won-General,479519.28
"STEPHENS, WILLIAM VEACH (BILL)",REPUBLICAN,GA,SENATE DISTRICT 027,Open,Won-General,428437.32
"PEARSON JR, EUGENE E (CHIP)",REPUBLICAN,GA,SENATE DISTRICT 051,Open,Won-General,371912.06
"SEABAUGH, MITCH",REPUBLICAN,GA,SENATE DISTRICT 028,Incumbent,Won-General,358717.51
"WILLIAMS, TOMMIE",REPUBLICAN,GA,SENATE DISTRICT 019,Incumbent,Won-General,356705.87
"TOLLESON JR, THORBORN ROSS",REPUBLICAN,GA,SENATE DISTRICT 020,Open,Won-General,318739.32
"SMITH, PRESTON W",REPUBLICAN,GA,SENATE DISTRICT 052,Incumbent,Won-General,305239.06
"GOGGANS, GREG",REPUBLICAN,GA,SENATE DISTRICT 007,Open,Won-General,298220.82
"KEMP, BRIAN",REPUBLICAN,GA,SENATE DISTRICT 046,Incumbent,Won-General,295411.74
"HILL, JACK",REPUBLICAN,GA,SENATE DISTRICT 004,Incumbent,Won-General,293914.83
"RICHARDSON, JAMES GLENN",REPUBLICAN,GA,HOUSE DISTRICT 019,Open,Won-General,285522.75
"BULLOCH, JOHN",REPUBLICAN,GA,SENATE DISTRICT 011,Incumbent,Won-General,278016.87
"SHAFER, DAVID J",REPUBLICAN,GA,SENATE DISTRICT 048,Incumbent,Won-General,270041.97
"WALKER, CHARLES W",DEMOCRATIC,GA,SENATE DISTRICT 022,Open,Won-General,264051.97
"CHANNELL, ROBERT MICKEY",DEMOCRATIC,GA,HOUSE DISTRICT 116,Open,Won-General,241834.33
"SMYRE, CALVIN",DEMOCRATIC,GA,HOUSE DISTRICT 132,Open,Won-General,240800.06
"BAKER, ROBERT",REPUBLICAN,GA,PUBLIC SERVICE COMMISSIONER DISTRICT 002,Incumbent,Won-General,237374.33
"HALL, RANDY",REPUBLICAN,GA,SENATE DISTRICT 023,Open,Lost-General,236475.42
"HILL, JUDSON",REPUBLICAN,GA,SENATE DISTRICT 032,Open,Won-General,222450.61
"GOLDEN, TIM",DEMOCRATIC,GA,SENATE DISTRICT 008,Incumbent,Won-General,221676.32
"BALFOUR II, DONALD K",REPUBLICAN,GA,SENATE DISTRICT 009,Incumbent,Won-General,211829.12
"HEATH JR, WILLIAM DONALD (BILL)",REPUBLICAN,GA,SENATE DISTRICT 031,Open,Won-General,204776.92
"GRIFFIN, RUSTY",REPUBLICAN,GA,SENATE DISTRICT 008,Challenger,Lost-General,204021.21
"BORDEAUX, TOM",DEMOCRATIC,GA,HOUSE DISTRICT 162,Open,Won-General,202853.53
"CARTER, EARL LEROY (BUDDY)",REPUBLICAN,GA,HOUSE DISTRICT 159,Open,Won-General,198410.67
"LINDSEY, EDWARD H (ED)",REPUBLICAN,GA,HOUSE DISTRICT 054,Open,Won-General,197794.29
"PORTER, DUBOSE",DEMOCRATIC,GA,HOUSE DISTRICT 143,Open,Won-General,195425.00
"MORRIS, GREG",DEMOCRATIC,GA,HOUSE DISTRICT 155,Open,Won-General,191395.04
"WEBER, DAN",REPUBLICAN,GA,SENATE DISTRICT 040,Open,Won-General,186270.04
"HARP JR, B SETH",REPUBLICAN,GA,SENATE DISTRICT 029,Open,Won-General,185882.47
"REED, KASIM",DEMOCRATIC,GA,SENATE DISTRICT 035,Incumbent,Won-General,180479.06
"VAUGHN, BECKY",DEMOCRATIC,GA,SENATE DISTRICT 046,Challenger,Lost-General,177950.08
"COLLINS, GINGER",REPUBLICAN,GA,SENATE DISTRICT 006,Incumbent,Lost-General,169502.22
"BENFIELD, STEPHANIE STUCKEY",DEMOCRATIC,GA,HOUSE DISTRICT 085,Open,Won-General,168618.35
"WILES, JOHN",REPUBLICAN,GA,SENATE DISTRICT 037,Open,Won-General,166398.70
"GRANT, JOHNNY",REPUBLICAN,GA,SENATE DISTRICT 025,Challenger,Won-General,163735.49
"PARRISH, LARRY J (BUTCH)",DEMOCRATIC,GA,HOUSE DISTRICT 156,Open,Won-General,159620.00
"CARTER, JOSEPH",REPUBLICAN,GA,SENATE DISTRICT 013,Open,Won-General,157769.06
"STATON, CECIL",REPUBLICAN,GA,SENATE DISTRICT 018,Open,Won-General,157590.17
