Candidate,Party,State,Office,Incumbency,Result,Total Money
"DANIELS, MITCH & SKILLMAN, BECKY",REPUBLICAN,IN,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Won-General,19178346.36
"KERNAN, JOSEPH E (JOE) & DAVIS, KATHY",DEMOCRATIC,IN,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Lost-General,16076775.19
"CARTER, STEPHEN R",REPUBLICAN,IN,ATTORNEY GENERAL,Incumbent,Won-General,1887902.54
"HOGSETT, JOSEPH H",DEMOCRATIC,IN,ATTORNEY GENERAL,Challenger,Lost-General,1180385.15
"SIMPSON, VI",DEMOCRATIC,IN,SENATE DISTRICT 040,Incumbent,Won-General,1005454.34
"LIGGETT, RON",DEMOCRATIC,IN,HOUSE DISTRICT 033,Incumbent,Lost-General,731835.07
"DAVIS, BILL J",REPUBLICAN,IN,HOUSE DISTRICT 033,Challenger,Won-General,495035.81
"BAUER, B PATRICK",DEMOCRATIC,IN,HOUSE DISTRICT 006,Incumbent,Won-General,412370.11
"BORDERS, BRUCE ALAN",REPUBLICAN,IN,HOUSE DISTRICT 045,Challenger,Won-General,380936.41
"HOY, PHIL",DEMOCRATIC,IN,HOUSE DISTRICT 077,Open,Won-General,379730.54
"FRY, CRAIG RAYMOND",DEMOCRATIC,IN,HOUSE DISTRICT 005,Incumbent,Won-General,331447.62
"CHOWNING, ALAN B",DEMOCRATIC,IN,HOUSE DISTRICT 045,Incumbent,Lost-General,326728.55
"MICON, JOE",DEMOCRATIC,IN,HOUSE DISTRICT 026,Open,Won-General,322819.85
"BOSMA, BRIAN C",REPUBLICAN,IN,HOUSE DISTRICT 088,Incumbent,Won-General,304437.00
"HILE, LARRY R",DEMOCRATIC,IN,HOUSE DISTRICT 031,Open,Lost-General,286388.57
"KENLEY, HOWARD (LUKE)",REPUBLICAN,IN,SENATE DISTRICT 020,Incumbent,Won-General,267340.91
"REDDY, MICHAEL",REPUBLICAN,IN,HOUSE DISTRICT 005,Challenger,Lost-General,262439.10
