Candidate,Party,State,Office,Incumbency,Result,Total Money
"LANZINGER, JUDITH",NONPARTISAN,OH,SUPREME COURT-OPEN SEAT,Open,Won-General,1647957.60
"ODONNELL, TERRENCE",NONPARTISAN,OH,SUPREME COURT-ODONNELL SEAT,Incumbent,Won-General,1592490.95
"MOYER, THOMAS J",NONPARTISAN,OH,SUPREME COURT-CHIEF JUSTICE,Incumbent,Won-General,1489018.84
"PADGETT, JOY",REPUBLICAN,OH,SENATE DISTRICT 020,Incumbent,Won-General,1473196.77
"HUSTED, JON A",REPUBLICAN,OH,HOUSE DISTRICT 037,Incumbent,Won-General,1416576.85
"JACOBSON, JEFF",REPUBLICAN,OH,SENATE DISTRICT 006,Incumbent,Won-General,1272039.01
"STIVERS, STEVEN (STEVE)",REPUBLICAN,OH,SENATE DISTRICT 016,Open,Won-General,1051431.77
"FUERST, NANCY A",NONPARTISAN,OH,SUPREME COURT-OPEN SEAT,Open,Lost-General,977492.46
"AUSTRIA, STEVE C",REPUBLICAN,OH,SENATE DISTRICT 010,Incumbent,Won-General,835312.25
"GARDNER, RANDALL (RANDY)",REPUBLICAN,OH,SENATE DISTRICT 002,Incumbent,Won-General,767078.26
"ANDERSON, TERRY",DEMOCRATIC,OH,SENATE DISTRICT 020,Challenger,Lost-General,608887.45
"SPADA, ROBERT",REPUBLICAN,OH,SENATE DISTRICT 024,Incumbent,Won-General,560132.33
"DEWINE, KEVIN",REPUBLICAN,OH,HOUSE DISTRICT 070,Incumbent,Won-General,542581.84
"RAGA, THOMAS",REPUBLICAN,OH,HOUSE DISTRICT 067,Incumbent,Won-General,515776.95
"GALLOWAY, CHRISTOPHER A",REPUBLICAN,OH,HOUSE DISTRICT 062,Open,Lost-General,495740.48
"GRENDELL, TIMOTHY J",REPUBLICAN,OH,SENATE DISTRICT 018,Open,Won-General,448985.44
"WAGONER, MARK",REPUBLICAN,OH,HOUSE DISTRICT 046,Open,Won-General,407520.63
"PATTON, THOMAS F",REPUBLICAN,OH,HOUSE DISTRICT 018,Incumbent,Won-General,378904.69
"MARTIN, EARL J",REPUBLICAN,OH,HOUSE DISTRICT 057,Open,Won-General,360521.15
"STEWART, DANIEL K",DEMOCRATIC,OH,HOUSE DISTRICT 025,Incumbent,Won-General,314769.29
"SEITZ, WILLIAM J (BILL)",REPUBLICAN,OH,HOUSE DISTRICT 030,Incumbent,Won-General,299032.37
"NIEHAUS, TOM",REPUBLICAN,OH,SENATE DISTRICT 014,Open,Won-General,291862.20
"AMSTUTZ, RON",REPUBLICAN,OH,SENATE DISTRICT 022,Incumbent,Won-General,290742.33
"BLASDEL, CHARLES",REPUBLICAN,OH,HOUSE DISTRICT 001,Incumbent,Won-General,289928.20
"REDFERN, CHRIS",DEMOCRATIC,OH,HOUSE DISTRICT 080,Incumbent,Won-General,289535.48
"DANN, MARC",DEMOCRATIC,OH,SENATE DISTRICT 032,Open,Won-General,275582.60
"CALVERT, CHARLES",REPUBLICAN,OH,HOUSE DISTRICT 069,Incumbent,Won-General,268946.55
"HUGHES, JIM",REPUBLICAN,OH,HOUSE DISTRICT 022,Incumbent,Won-General,268291.76
"TRAKAS, JIM",REPUBLICAN,OH,HOUSE DISTRICT 017,Incumbent,Won-General,254739.37
"HOOPS, JAMES M (JIM)",REPUBLICAN,OH,HOUSE DISTRICT 075,Incumbent,Won-General,241513.40
"RAUSSEN, JIM",REPUBLICAN,OH,HOUSE DISTRICT 028,Incumbent,Won-General,241330.53
"BRINKMAN JR, THOMAS E",REPUBLICAN,OH,HOUSE DISTRICT 034,Incumbent,Won-General,240466.58
"MUMPER, LARRY",REPUBLICAN,OH,SENATE DISTRICT 026,Incumbent,Won-General,239594.15
"STEWART, JAMES (JIMMY)",REPUBLICAN,OH,HOUSE DISTRICT 092,Incumbent,Won-General,231269.69
"GERBER, TOM",REPUBLICAN,OH,HOUSE DISTRICT 096,Open,Lost-General,227202.57
"WILSON JR, CHARLIE A",DEMOCRATIC,OH,SENATE DISTRICT 030,Open,Won-General,225981.43
"BOWERS, ANDY",REPUBLICAN,OH,HOUSE DISTRICT 025,Challenger,Lost-General,210370.01
"CLANCY, PATRICIA M",REPUBLICAN,OH,SENATE DISTRICT 008,Open,Won-General,209007.06
"CONNALLY, C ELLEN",NONPARTISAN,OH,SUPREME COURT-CHIEF JUSTICE,Challenger,Lost-General,208928.24
"JORDAN, JAMES D",NONPARTISAN,OH,SENATE DISTRICT 012,Incumbent,Won-General,205536.76
"TAYLOR, MARY",REPUBLICAN,OH,HOUSE DISTRICT 043,Incumbent,Won-General,201926.92
"CATES, GARY W",REPUBLICAN,OH,SENATE DISTRICT 004,Open,Won-General,199220.00
"KRESNYE, BENEDICT J",REPUBLICAN,OH,HOUSE DISTRICT 063,Open,Lost-General,198766.90
"WILLIAMS, BRIAN G",DEMOCRATIC,OH,HOUSE DISTRICT 041,Incumbent,Won-General,196289.19
"FABER, KEITH LLOYD",REPUBLICAN,OH,HOUSE DISTRICT 077,Incumbent,Won-General,193590.25
"SMITH, GEOFFREY C",REPUBLICAN,OH,HOUSE DISTRICT 024,Incumbent,Won-General,183315.00
"BUEHRER, STEPHEN",REPUBLICAN,OH,HOUSE DISTRICT 074,Incumbent,Won-General,179573.93
"WIDENER, CHRISTOPHER R",REPUBLICAN,OH,HOUSE DISTRICT 084,Incumbent,Won-General,178593.65
"FENDE, LORRAINE M",DEMOCRATIC,OH,HOUSE DISTRICT 062,Open,Won-General,176335.25
"LAW, RANDY",REPUBLICAN,OH,HOUSE DISTRICT 064,Challenger,Won-General,174729.06
