Candidate,Party,State,Office,Incumbency,Result,Total Money
"SANDS, LAURA",DEMOCRATIC,IA,SENATE DISTRICT 032,Open,Lost-General,588208.64
"RANTS, CHRISTOPHER",REPUBLICAN,IA,HOUSE DISTRICT 054,Incumbent,Won-General,407769.41
"GRONSTAL, MICHAEL E (MIKE)",DEMOCRATIC,IA,SENATE DISTRICT 050,Incumbent,Won-General,405916.45
"SAWTELLE, WAYNE",DEMOCRATIC,IA,SENATE DISTRICT 022,Challenger,Lost-General,310088.86
"MCKIBBEN, LARRY E",REPUBLICAN,IA,SENATE DISTRICT 022,Incumbent,Won-General,284488.90
"RIELLY, THOMAS J",DEMOCRATIC,IA,SENATE DISTRICT 038,Challenger,Won-General,277179.30
"GIPP, CHARLES R (CHUCK)",REPUBLICAN,IA,HOUSE DISTRICT 016,Incumbent,Won-General,266645.00
"MURPHY, PATRICK JOSEPH (PAT)",DEMOCRATIC,IA,HOUSE DISTRICT 028,Incumbent,Won-General,266075.52
"ZAUN, BRAD",REPUBLICAN,IA,SENATE DISTRICT 032,Open,Won-General,263378.02
"DANIELSON, JEFFREY L",DEMOCRATIC,IA,SENATE DISTRICT 010,Open,Won-General,251606.74
"WOOD, FRANK B",DEMOCRATIC,IA,SENATE DISTRICT 042,Challenger,Won-General,249440.10
"GROBSTICH, ROGER",DEMOCRATIC,IA,HOUSE DISTRICT 035,Challenger,Lost-General,230738.68
"HAHN, JAMES F (JIM)",REPUBLICAN,IA,SENATE DISTRICT 040,Open,Won-General,227626.28
"SIEVERS, BRYAN J",REPUBLICAN,IA,SENATE DISTRICT 042,Incumbent,Lost-General,209107.85
"SCHUERER, NEAL",REPUBLICAN,IA,SENATE DISTRICT 038,Incumbent,Lost-General,208740.91
"SCHOENJAHN, BRIAN H",DEMOCRATIC,IA,SENATE DISTRICT 012,Open,Won-General,201567.65
"DOWIE, FRANK",REPUBLICAN,IA,SENATE DISTRICT 010,Open,Lost-General,198450.44
"OWEN, MIKE",DEMOCRATIC,IA,HOUSE DISTRICT 079,Open,Lost-General,197013.12
"WATERMAN, STEVE",DEMOCRATIC,IA,SENATE DISTRICT 048,Challenger,Lost-General,194146.73
"HANCOCK, TOM",DEMOCRATIC,IA,SENATE DISTRICT 016,Challenger,Won-General,193360.39
"ANGELO, JEFF",REPUBLICAN,IA,SENATE DISTRICT 048,Incumbent,Won-General,191064.82
"KIBBIE, JOHN P",DEMOCRATIC,IA,SENATE DISTRICT 004,Incumbent,Won-General,185850.34
"CARROLL, DANNY C",REPUBLICAN,IA,HOUSE DISTRICT 075,Incumbent,Won-General,183587.85
