Candidate,Party,State,Office,Incumbency,Result,Total Money
"KUSAKA, MARYANNE W",REPUBLICAN,HI,SENATE DISTRICT 007,Challenger,Lost-General,163198.66
"BAKER, ROSALYN HESTER (ROZ)",DEMOCRATIC,HI,SENATE DISTRICT 005,Incumbent,Won-General,152062.00
"HOOSER, GARY L",DEMOCRATIC,HI,SENATE DISTRICT 007,Incumbent,Won-General,124565.78
"HEE, CLAYTON",DEMOCRATIC,HI,SENATE DISTRICT 023,Open,Won-General,104136.07
"COFFEE, GERALD (JERRY)",REPUBLICAN,HI,HOUSE DISTRICT 033,Challenger,Lost-General,101420.18
"WONG, COLLIN C O",REPUBLICAN,HI,HOUSE DISTRICT 028,Challenger,Lost-General,100305.86
"MAGAOAY, MICHAEL YADAO",DEMOCRATIC,HI,HOUSE DISTRICT 046,Incumbent,Won-General,93654.70
"BUNDA, ROBERT (BOBBY)",DEMOCRATIC,HI,SENATE DISTRICT 022,Incumbent,Won-General,93525.49
"ENGLISH, J KALANI",DEMOCRATIC,HI,SENATE DISTRICT 006,Incumbent,Won-General,93181.01
"MENOR, RON",DEMOCRATIC,HI,SENATE DISTRICT 017,Incumbent,Won-General,91264.00
"TAKAMINE, DWIGHT Y",DEMOCRATIC,HI,HOUSE DISTRICT 001,Incumbent,Won-General,84734.25
"HIRAKI, KENNETH T (KEN)",DEMOCRATIC,HI,HOUSE DISTRICT 028,Incumbent,Won-General,84395.00
"PINE, KYMBERLY (MARCOS)",REPUBLICAN,HI,HOUSE DISTRICT 043,Challenger,Won-General,82668.83
"INOUYE, LORRAINE RODERO",DEMOCRATIC,HI,SENATE DISTRICT 001,Incumbent,Won-General,82574.12
"COUCH, DON",REPUBLICAN,HI,SENATE DISTRICT 005,Challenger,Lost-General,78983.61
"SAY, CALVIN K Y",DEMOCRATIC,HI,HOUSE DISTRICT 020,Incumbent,Won-General,78400.00
"TRIMBLE, GORDON M",REPUBLICAN,HI,SENATE DISTRICT 012,Incumbent,Won-General,76231.00
