Candidate,Party,State,Office,Incumbency,Result,Total Money
"GRAVES, JAMES",NONPARTISAN,MS,SUPREME COURT DISTRICT 001-POSITION 002,Incumbent,Won-General,778113.58
"RANDOLPH, MICHAEL K",NONPARTISAN,MS,SUPREME COURT DISTRICT 002-POSITION 003,Incumbent,Won-General,585917.00
"CARLSON, GEORGE",NONPARTISAN,MS,SUPREME COURT DISTRICT 003-POSITION 003,Incumbent,Won-General,394152.36
"WALLER JR, WILLIAM L (BILL)",NONPARTISAN,MS,SUPREME COURT DISTRICT 001-POSITION 001,Incumbent,Won-General,357799.55
"RICHARDSON, SAMAC S",NONPARTISAN,MS,SUPREME COURT DISTRICT 001-POSITION 002,Challenger,Lost-General,348229.25
"LEE, JOE",NONPARTISAN,MS,SUPREME COURT DISTRICT 002-POSITION 003,Challenger,Lost-General,53496.80
"SKINNER, WILLIAM L (BILL)",NONPARTISAN,MS,SUPREME COURT DISTRICT 001-POSITION 002,Challenger,Lost-General,44247.00
"GRINDSTAFF, RAY (RICHARD)",NONPARTISAN,MS,SUPREME COURT DISTRICT 001-POSITION 001,Challenger,Lost-General,26152.43
"BAMBACH, WILLIAM L",NONPARTISAN,MS,SUPREME COURT DISTRICT 003-POSITION 003,Challenger,Lost-General,24275.00
"ISHEE, DAVID M",NONPARTISAN,MS,SUPREME COURT DISTRICT 002-POSITION 003,Challenger,Lost-General,12370.00
"JAMES, CEOLA",NONPARTISAN,MS,SUPREME COURT DISTRICT 001-POSITION 002,Challenger,Lost-General,1600.00
"PATTEN, ED",NONPARTISAN,MS,SUPREME COURT DISTRICT 001-POSITION 002,Challenger,Withdrew-General,0.00
