Candidate,Party,State,Office,Incumbency,Result,Total Money
"EASLEY, MICHAEL F",DEMOCRATIC,NC,GOVERNOR,Incumbent,Won-General,8526365.05
"BALLANTINE, PATRICK J",REPUBLICAN,NC,GOVERNOR,Challenger,Lost-General,4336284.72
"BASNIGHT, MARC",DEMOCRATIC,NC,SENATE DISTRICT 001,Incumbent,Won-General,1696639.31
"PERDUE, BEVERLY M",DEMOCRATIC,NC,LIEUTENANT GOVERNOR,Incumbent,Won-General,1624241.49
"COOPER III, ROY ASBERRY",DEMOCRATIC,NC,ATTORNEY GENERAL,Incumbent,Won-General,1569208.86
"MOORE II, RICHARD H",DEMOCRATIC,NC,TREASURER,Incumbent,Won-General,1551007.12
"BLACK, JAMES B (JIM)",DEMOCRATIC,NC,HOUSE DISTRICT 100,Incumbent,Won-General,1452525.93
"VINROOT, RICHARD A",REPUBLICAN,NC,GOVERNOR,Challenger,Withdrew-General,1344768.66
"MORGAN, RICHARD T",REPUBLICAN,NC,HOUSE DISTRICT 052,Incumbent,Won-General,943399.68
"COBB, BRITT",DEMOCRATIC,NC,AGRICULTURE COMMISSIONER,Incumbent,Lost-General,762190.78
"QUEEN, JOE SAM",DEMOCRATIC,NC,SENATE DISTRICT 047,Incumbent,Lost-General,694890.76
"THOMAS, SCOTT",DEMOCRATIC,NC,SENATE DISTRICT 002,Incumbent,Won-General,693061.03
"SNOW JR, JOHN JOYNER",DEMOCRATIC,NC,SENATE DISTRICT 050,Challenger,Won-General,499212.45
"KNOTT, JOE",REPUBLICAN,NC,ATTORNEY GENERAL,Challenger,Lost-General,493955.35
"SMITH JR, FRED J",REPUBLICAN,NC,SENATE DISTRICT 012,Incumbent,Won-General,468024.59
"HARRIS, OSCAR N",DEMOCRATIC,NC,SENATE DISTRICT 022,Challenger,Lost-General,462051.32
"HARRISON, MARY PRICE (PRICEY)",DEMOCRATIC,NC,HOUSE DISTRICT 057,Challenger,Won-General,454066.89
"WHITE, WOODY",REPUBLICAN,NC,SENATE DISTRICT 009,Incumbent,Lost-General,449790.71
"KERR, JOHN H",DEMOCRATIC,NC,SENATE DISTRICT 005,Challenger,Won-General,441709.69
"BOSEMAN, JULIA",DEMOCRATIC,NC,SENATE DISTRICT 009,Challenger,Won-General,425699.70
"MARTIN III, DAVID GRIER",DEMOCRATIC,NC,HOUSE DISTRICT 034,Challenger,Won-General,386236.60
"MARSHALL, ELAINE F",DEMOCRATIC,NC,SECRETARY OF STATE,Incumbent,Won-General,353133.83
"TROXLER, STEVE",REPUBLICAN,NC,AGRICULTURE COMMISSIONER,Challenger,Won-General,346752.97
"HOYLE, DAVID W",DEMOCRATIC,NC,SENATE DISTRICT 043,Incumbent,Won-General,332283.96
"HAGAN, JANET KAY RUTHVEN",DEMOCRATIC,NC,SENATE DISTRICT 027,Incumbent,Won-General,328989.84
"MUMMA, CHRISTINE",REPUBLICAN,NC,SENATE DISTRICT 018,Open,Lost-General,320673.00
"GOODWIN, WAYNE",DEMOCRATIC,NC,LABOR COMMISSIONER,Challenger,Lost-General,311301.70
"DALTON, WALTER H",DEMOCRATIC,NC,SENATE DISTRICT 046,Incumbent,Won-General,307677.04
"UNDERHILL, ALICE GRAHAM",DEMOCRATIC,NC,HOUSE DISTRICT 003,Open,Won-General,306136.41
"MUNFORD, DON",REPUBLICAN,NC,HOUSE DISTRICT 034,Incumbent,Lost-General,294801.33
"PITTENGER, ROBERT M",REPUBLICAN,NC,SENATE DISTRICT 039,Open,Won-General,293685.60
"GOFORTH, DANIEL BRUCE",DEMOCRATIC,NC,HOUSE DISTRICT 115,Incumbent,Won-General,288024.23
"WILLIAMS, ARTHUR",DEMOCRATIC,NC,HOUSE DISTRICT 006,Incumbent,Won-General,281547.03
"PARKER, SARAH",NONPARTISAN,NC,SUPREME COURT-PARKER SEAT,Incumbent,Won-General,280059.00
"RAND, TONY",DEMOCRATIC,NC,SENATE DISTRICT 019,Incumbent,Won-General,274602.88
"LONG, JAMES E (JIM)",DEMOCRATIC,NC,INSURANCE COMMISSIONER,Incumbent,Won-General,241733.15
"BRUBAKER, HAROLD",REPUBLICAN,NC,HOUSE DISTRICT 078,Incumbent,Won-General,230905.00
"GARROU, LINDA D",DEMOCRATIC,NC,SENATE DISTRICT 032,Incumbent,Won-General,228441.47
"TYSON, JOHN MARSH",NONPARTISAN,NC,SUPREME COURT-PARKER SEAT,Challenger,Lost-General,225941.00
"MCCOMAS, DANNY",REPUBLICAN,NC,HOUSE DISTRICT 019,Incumbent,Won-General,221075.00
"ALBERTSON, CHARLES W (CHARLIE)",DEMOCRATIC,NC,SENATE DISTRICT 010,Incumbent,Won-General,220861.42
"GLAZIER, RICHARD B",DEMOCRATIC,NC,HOUSE DISTRICT 045,Open,Won-General,220688.40
"CULPEPPER III, W T",DEMOCRATIC,NC,HOUSE DISTRICT 002,Incumbent,Won-General,217007.20
"SWINDELL IV, ALBIN B",DEMOCRATIC,NC,SENATE DISTRICT 011,Incumbent,Won-General,212641.39
"COWELL, JANET R",DEMOCRATIC,NC,SENATE DISTRICT 016,Open,Won-General,210967.45
"LLEWELLYN, JAMES D (LEW)",DEMOCRATIC,NC,HOUSE DISTRICT 010,Challenger,Lost-General,210020.94
"CLARK, NORWOOD",DEMOCRATIC,NC,SENATE DISTRICT 017,Challenger,Lost-General,205896.65
"BLAKE, HARRIS",REPUBLICAN,NC,SENATE DISTRICT 022,Incumbent,Won-General,205433.75
"BERRY, CHERIE",REPUBLICAN,NC,LABOR COMMISSIONER,Incumbent,Won-General,203157.55
"TYSON, CHARLES",REPUBLICAN,NC,SENATE DISTRICT 002,Challenger,Lost-General,201238.20
"REDWINE, E DAVID",DEMOCRATIC,NC,HOUSE DISTRICT 017,Challenger,Lost-General,197174.69
"COLE, EDWARD NELSON",DEMOCRATIC,NC,HOUSE DISTRICT 065,Incumbent,Won-General,194717.58
"BORDSEN, ALICE",DEMOCRATIC,NC,HOUSE DISTRICT 063,Incumbent,Won-General,194701.20
"ATWATER, BOB",DEMOCRATIC,NC,SENATE DISTRICT 018,Open,Won-General,192937.21
"MERRITT, LESLIE",REPUBLICAN,NC,AUDITOR,Challenger,Won-General,190851.65
"HAMRICK, KATHRYN H",DEMOCRATIC,NC,HOUSE DISTRICT 111,Challenger,Lost-General,190792.36
"DICKSON, MARGARET HIGHSMITH",DEMOCRATIC,NC,HOUSE DISTRICT 044,Open,Won-General,190084.48
"SOLES JR, ROBERT (R C)",DEMOCRATIC,NC,SENATE DISTRICT 008,Incumbent,Won-General,189994.00
"FORRESTER, JAMES S (JIM)",REPUBLICAN,NC,SENATE DISTRICT 041,Open,Won-General,189518.00
"TESTA, JAMES (JIM)",REPUBLICAN,NC,SENATE DISTRICT 046,Challenger,Lost-General,187365.30
"BROWN, HARRY COOLIDGE",REPUBLICAN,NC,SENATE DISTRICT 006,Challenger,Won-General,183602.12
"MOORE, TIMOTHY KEITH (TIM)",REPUBLICAN,NC,HOUSE DISTRICT 111,Incumbent,Won-General,181848.52
"JENKINS, S CLARK",DEMOCRATIC,NC,SENATE DISTRICT 003,Incumbent,Won-General,177058.14
"PRESNELL, KEITH W",REPUBLICAN,NC,SENATE DISTRICT 047,Challenger,Won-General,176629.07
"ATKINSON, JUNE ST CLAIR",DEMOCRATIC,NC,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Won-General,173717.78
"BERGER, DOUGLAS",DEMOCRATIC,NC,SENATE DISTRICT 007,Open,Won-General,170321.70
"CAMPBELL, RALPH JR",DEMOCRATIC,NC,AUDITOR,Incumbent,Lost-General,170009.50
"GIBSON, PRYOR",DEMOCRATIC,NC,HOUSE DISTRICT 069,Incumbent,Won-General,167043.68
"DAUGHTRIDGE JR, BILL G",REPUBLICAN,NC,HOUSE DISTRICT 025,Incumbent,Won-General,160430.00
"HARGETT, CECIL",DEMOCRATIC,NC,SENATE DISTRICT 006,Incumbent,Lost-General,150552.38
"APODACA, THOMAS M",REPUBLICAN,NC,SENATE DISTRICT 048,Incumbent,Won-General,150118.65
"ALLEN, LUCY T",DEMOCRATIC,NC,HOUSE DISTRICT 049,Incumbent,Won-General,149471.83
"SNYDER JR, JAMES E",REPUBLICAN,NC,LIEUTENANT GOVERNOR,Challenger,Lost-General,148645.00
"MORRISON JR, FRED GILBERT",NONPARTISAN,NC,SUPREME COURT-OPEN SEAT,Open,Lost-General,147652.00
"WYNN JR, JAMES A",NONPARTISAN,NC,SUPREME COURT-OPEN SEAT,Open,Lost-General,144752.00
"MANNING JR, HOWARD EDWARDS",NONPARTISAN,NC,SUPREME COURT-OPEN SEAT,Open,Lost-General,144365.00
"HOWARD, JULIA C",REPUBLICAN,NC,HOUSE DISTRICT 079,Incumbent,Won-General,141536.95
"FAISON, BILL",DEMOCRATIC,NC,HOUSE DISTRICT 050,Open,Won-General,137819.00
"NEWBY, PAUL MARTIN",NONPARTISAN,NC,SUPREME COURT-OPEN SEAT,Open,Won-General,136192.81
"MALONE, VERNON",DEMOCRATIC,NC,SENATE DISTRICT 014,Incumbent,Won-General,135642.52
"WEINSTEIN, DAVID F",DEMOCRATIC,NC,SENATE DISTRICT 013,Incumbent,Won-General,133682.00
"STEVENS, RICHARD",REPUBLICAN,NC,SENATE DISTRICT 017,Incumbent,Won-General,132298.23
"LAROQUE, STEPHEN",REPUBLICAN,NC,HOUSE DISTRICT 010,Incumbent,Won-General,127961.88
