Candidate,Party,State,Office,Incumbency,Result,Total Money
"FINNERAN, THOMAS M",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH SUFFOLK,Incumbent,Won-General,677622.15
"MURRAY, THERESE",DEMOCRATIC,MA,SENATE DISTRICT PLYMOUTH AND BARNSTABLE,Incumbent,Won-General,545490.31
"TRAVAGLINI, ROBERT",DEMOCRATIC,MA,SENATE DISTRICT FIRST SUFFOLK AND MIDDLESEX,Incumbent,Won-General,543685.00
"BROWN, SCOTT P",REPUBLICAN,MA,"SENATE DISTRICT NORFOLK, BRISTOL AND MIDDLESEX",Incumbent,Won-General,526265.34
"ROGERS, JOHN H",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH NORFOLK,Incumbent,Won-General,456299.09
"MCQUILKEN, ANGUS G",DEMOCRATIC,MA,"SENATE DISTRICT NORFOLK, BRISTOL AND MIDDLESEX",Challenger,Lost-General,442735.66
"THIBAULT, JOHN C",REPUBLICAN,MA,SENATE DISTRICT THIRD MIDDLESEX,Challenger,Lost-General,435119.51
"LESE, GAIL BRONWYN",REPUBLICAN,MA,SENATE DISTRICT CAPE AND ISLANDS,Challenger,Lost-General,423128.37
"TISEI, RICHARD R",REPUBLICAN,MA,SENATE DISTRICT MIDDLESEX AND ESSEX,Incumbent,Won-General,375406.74
"DUNCAN, TIMOTHY E",REPUBLICAN,MA,SENATE DISTRICT PLYMOUTH AND BARNSTABLE,Challenger,Lost-General,337052.26
"DIMASI, SALVATORE F",DEMOCRATIC,MA,HOUSE DISTRICT THIRD SUFFOLK,Incumbent,Won-General,328400.15
"WALSH, MARIAN",DEMOCRATIC,MA,SENATE DISTRICT SUFFOLK AND NORFOLK,Incumbent,Won-General,323817.00
"JOYCE, BRIAN A",DEMOCRATIC,MA,"SENATE DISTRICT NORFOLK, BRISTOL AND PLYMOUTH",Incumbent,Won-General,312999.77
"HART JR, JOHN A (JACK)",DEMOCRATIC,MA,SENATE DISTRICT FIRST SUFFOLK,Incumbent,Won-General,304994.00
"O'LEARY, ROBERT",DEMOCRATIC,MA,SENATE DISTRICT CAPE AND ISLANDS,Incumbent,Won-General,297729.95
"RESOR, PAMELA",DEMOCRATIC,MA,SENATE DISTRICT MIDDLESEX AND WORCESTER,Incumbent,Won-General,280246.48
"BARRIOS, JARRETT",DEMOCRATIC,MA,"SENATE DISTRICT MIDDLESEX, SUFFOLK AND ESSEX",Incumbent,Won-General,274559.98
"COFFEY, JAMES F",REPUBLICAN,MA,SENATE DISTRICT SECOND MIDDLESEX AND NORFOLK,Open,Lost-General,248320.12
