Candidate,Party,State,Office,Incumbency,Result,Total Money
"MINNER, RUTH ANN",DEMOCRATIC,DE,GOVERNOR,Incumbent,Won-General,2155977.79
"LEE, WILLIAM S (BILL)",REPUBLICAN,DE,GOVERNOR,Challenger,Lost-General,906254.85
"CARNEY JR, JOHN C",DEMOCRATIC,DE,LIEUTENANT GOVERNOR,Incumbent,Won-General,477902.76
"DENN, MATTHEW P",DEMOCRATIC,DE,INSURANCE COMMISSIONER,Open,Won-General,468361.91
"ENNIS, DAVID H",REPUBLICAN,DE,INSURANCE COMMISSIONER,Open,Lost-General,187120.09
"STILL III, JOHN C",REPUBLICAN,DE,SENATE DISTRICT 017,Incumbent,Won-General,172112.00
"URSOMARSO, JAMES P",REPUBLICAN,DE,LIEUTENANT GOVERNOR,Challenger,Lost-General,159818.50
"BUSHWELLER, BRIAN J",DEMOCRATIC,DE,SENATE DISTRICT 017,Challenger,Lost-General,101927.71
"BONINI, COLIN J",REPUBLICAN,DE,SENATE DISTRICT 016,Incumbent,Won-General,91845.00
"HOCKER, GERALD W",REPUBLICAN,DE,HOUSE DISTRICT 038,Incumbent,Won-General,89403.00
"POMEROY, PAUL J",REPUBLICAN,DE,HOUSE DISTRICT 023,Open,Lost-General,88823.00
"SCHWARTZKOPF, PETER C",DEMOCRATIC,DE,HOUSE DISTRICT 014,Incumbent,Won-General,84600.00
"SIMPSON, F GARY",REPUBLICAN,DE,SENATE DISTRICT 018,Incumbent,Won-General,78064.48
"SCHOOLEY, TERESA L",DEMOCRATIC,DE,HOUSE DISTRICT 023,Open,Won-General,71889.52
"SMITH, WAYNE A",REPUBLICAN,DE,HOUSE DISTRICT 007,Incumbent,Won-General,70924.00
"COPELAND, CHARLES L (CHARLIE)",REPUBLICAN,DE,SENATE DISTRICT 004,Incumbent,Won-General,70385.00
"VENABLES SR, ROBERT L",DEMOCRATIC,DE,SENATE DISTRICT 021,Incumbent,Won-General,69593.65
"PRICE, SHIRLEY",DEMOCRATIC,DE,HOUSE DISTRICT 038,Challenger,Lost-General,63034.89
"GRIGGS, STACY B",REPUBLICAN,DE,HOUSE DISTRICT 006,Open,Lost-General,59780.00
"BOOTH, JOSEPH W",REPUBLICAN,DE,HOUSE DISTRICT 037,Incumbent,Won-General,58802.00
"SORENSON, LIANE M",REPUBLICAN,DE,SENATE DISTRICT 006,Incumbent,Won-General,54705.00
