office,candidate,party,state,incumbency,result,total money,district
Supreme Court-Seat E,John Mason,IND,NV,Open,Lost-General,885692.86,nan
State Representative,Richard Perkins,DEM,NV,Incumbent,Won-General,720647.89,23
Supreme Court-Seat A,James Hardesty,IND,NV,Open,Won-General,673747.0,nan
Supreme Court-Seat E,Ron Parraguirre,IND,NV,Open,Won-General,661365.56,nan
Senator Washoe 003-003,William Raggio,REP,NV,Incumbent,Won-General,459303.85,nan
State Senator,Joseph John Heck,REP,NV,Open,Won-General,410027.49,5
State Senator,Bob Beers,REP,NV,Open,Won-General,349241.24,6
State Senator,Dina Titus,DEM,NV,Incumbent,Won-General,329103.97,7
State Representative,Barbara Buckley,DEM,NV,Incumbent,Won-General,327709.96,8
State Senator,John Lee,DEM,NV,Challenger,Won-General,317947.44,1
Supreme Court-Seat F,Michael Douglas,IND,NV,Open,Won-General,296290.89,nan
State Senator,Steven Horsford,DEM,NV,Open,Won-General,250500.79,4
State Senator,Daniel Tarkanian,REP,NV,Challenger,Lost-General,249319.65,11
State Representative,John Oceguera,DEM,NV,Incumbent,Won-General,241685.04,16
State Representative,Chad Christensen,REP,NV,Incumbent,Won-General,237852.01,13
State Representative,Christina Giunchigliani,DEM,NV,Incumbent,Won-General,228382.24,9
Senator Central Nevada,Mike McGinness,REP,NV,Incumbent,Won-General,218612.0,nan
State Representative,Heidi Gansert,REP,NV,Open,Won-General,188138.16,25
State Representative,Justin Jones,DEM,NV,Challenger,Lost-General,177804.63,13
State Representative,Debbie Smith,DEM,NV,Challenger,Won-General,177170.63,30
State Representative,Lynn Hettrick,REP,NV,Incumbent,Won-General,168425.0,39
State Representative,Valerie Weber,REP,NV,Incumbent,Won-General,165684.2,5
State Senator,Michael Schneider,DEM,NV,Incumbent,Won-General,165000.0,11
State Representative,Susan Gerhardt,DEM,NV,Open,Won-General,160451.5,29
State Representative,Bernie Anderson,DEM,NV,Incumbent,Won-General,159114.83,31
State Representative,Kirk Kaplan,DEM,NV,Challenger,Lost-General,153728.78,5
State Representative,Scott Sibley,REP,NV,Open,Won-General,151760.5,22
State Senator,Valerie Wiener,DEM,NV,Incumbent,Won-General,151504.59,3
Senator Northern Nevada,Dean Rhoads,REP,NV,Incumbent,Won-General,146857.0,nan
State Senator,Leo Davenport,REP,NV,Challenger,Lost-General,145396.5,3
State Representative,Anthony Bandiero,REP,NV,Open,Lost-General,144716.72,29
State Representative,Bonnie Parnell,DEM,NV,Challenger,Won-General,140142.12,40
State Representative,David Parks,DEM,NV,Incumbent,Won-General,137506.6,41
Board Of Regents District 013,Mark Destefano,IND,NV,Open,Disqualified-General,135487.15,nan
Supreme Court-Seat A,Cynthia Steel,IND,NV,Open,Lost-General,122329.66,nan
State Representative,Marcus Conklin,DEM,NV,Incumbent,Won-General,120429.1,37
Board Of Regents District 013,James Dean Leavitt,IND,NV,Open,Won-General,119948.65,nan
State Representative,Kelvin Atkinson,DEM,NV,Incumbent,Won-General,116312.35,17
State Representative,Sheila Leslie,DEM,NV,Incumbent,Won-General,111301.14,27
State Representative,Joe Hardy,REP,NV,Incumbent,Won-General,109420.94,20
State Representative,William Horne,DEM,NV,Incumbent,Won-General,105635.51,34
State Representative,Francis Allen,REP,NV,Open,Won-General,104642.68,4
State Representative,Kathy McClain,DEM,NV,Incumbent,Won-General,103356.95,15
State Representative,Marilyn Kirkpatrick,DEM,NV,Open,Won-General,102263.96,1
State Representative,Joseph Hogan,DEM,NV,Open,Won-General,100247.35,10
State Representative,Garn Mabey,REP,NV,Incumbent,Won-General,96600.0,2
State Representative,Moises Denis,DEM,NV,Open,Won-General,95545.91,28
State Representative,Robert Seale,REP,NV,Open,Won-General,94622.2,21
State Representative,Geoffrey Vanderpal,DEM,NV,Challenger,Lost-General,93206.11,2
State Representative,Don Gustavson,REP,NV,Incumbent,Lost-General,90973.33,30
State Representative,John Marvel,REP,NV,Incumbent,Won-General,90425.0,32
State Representative,Morse Arberry Jr.,DEM,NV,Incumbent,Won-General,89364.0,7
State Representative,Sharron Angle,REP,NV,Incumbent,Won-General,89279.18,26
State Representative,Jerry Claborn,DEM,NV,Incumbent,Won-General,88743.7,19
State Representative,Ellen Koivisto,DEM,NV,Incumbent,Won-General,88533.34,14
State Representative,Mark Manendo,DEM,NV,Incumbent,Won-General,88514.03,18
State Representative,Eugenia Ohrenschall,DEM,NV,Incumbent,Won-General,85276.34,12
Board Of Regents District 013,Gloria Sturman,IND,NV,Open,Lost-General,84614.55,nan
State Representative,Tom Grady,REP,NV,Incumbent,Won-General,84506.0,38
State Representative,Randi Thompson,REP,NV,Challenger,Lost-General,83554.34,31
State Representative,Harry Mortenson,DEM,NV,Incumbent,Won-General,83265.68,42
State Representative,Kris Munn,REP,NV,Challenger,Lost-General,81035.84,18
State Representative,Peggy Pierce,DEM,NV,Incumbent,Won-General,77483.47,3
State Representative,Marcia De Braga,DEM,NV,Challenger,Lost-General,76909.89,35
State Representative,Steven Grierson,REP,NV,Challenger,Lost-General,76456.58,23
State Representative,Ron Knecht,REP,NV,Incumbent,Lost-General,75452.0,40
State Representative,Roderick Sherer,REP,NV,Incumbent,Won-General,74968.0,36
State Representative,Harvey Munford,DEM,NV,Open,Won-General,71985.0,6
State Representative,Pete Goicoechea,REP,NV,Incumbent,Won-General,71650.0,35
State Representative,Bob McCleary,DEM,NV,Incumbent,Won-General,71121.59,11
State Representative,Bob Anderson,REP,NV,Challenger,Lost-General,68265.85,15
State Representative,Bob Adney,REP,NV,Challenger,Lost-General,66633.53,42
State Representative,Sandra Vitolo,REP,NV,Challenger,Lost-General,65962.14,37
State Senator,Raymond Shaffer,REP,NV,Incumbent,Lost-General,64085.42,1
Board Of Regents District 007,Steve Sisolak,IND,NV,Incumbent,Won-General,64075.0,nan
State Representative,David Gibbs,REP,NV,Challenger,Lost-General,59840.41,17
State Representative,Stan Vaughan,IND,NV,Challenger,Lost-General,57270.88,7
Supreme Court-Seat F,Joel Frederick Hansen,IND,NV,Open,Lost-General,52866.7,nan
State Representative,Rex Wilhoite,REP,NV,Open,Lost-General,51040.95,10
State Senator,Richard Fitzpatrick,DEM,NV,Open,Lost-General,47623.09,5
