office,candidate,party,state,incumbency,result,total money,district
State Senator,Maryanne Kusaka,REP,HI,Challenger,Lost-General,163198.66,7
State Senator,Rosalyn Hester Baker,DEM,HI,Incumbent,Won-General,152062.0,5
State Senator,Gary Hooser,DEM,HI,Incumbent,Won-General,124565.78,7
State Senator,Clayton Hee,DEM,HI,Open,Won-General,104136.07,23
State Representative,Gerald Coffee,REP,HI,Challenger,Lost-General,101420.18,33
State Representative,Collin O Wong,REP,HI,Challenger,Lost-General,100305.86,28
State Representative,Michael Yadao Magaoay,DEM,HI,Incumbent,Won-General,93654.7,46
State Senator,Robert Bunda,DEM,HI,Incumbent,Won-General,93525.49,22
State Senator,Kalani English,DEM,HI,Incumbent,Won-General,93181.01,6
State Senator,Ron Menor,DEM,HI,Incumbent,Won-General,91264.0,17
State Representative,Dwight Takamine,DEM,HI,Incumbent,Won-General,84734.25,1
State Representative,Kenneth Hiraki,DEM,HI,Incumbent,Won-General,84395.0,28
State Representative,Kymberly Pine,REP,HI,Challenger,Won-General,82668.83,43
State Senator,Lorraine Rodero Inouye,DEM,HI,Incumbent,Won-General,82574.12,1
State Senator,Don Couch,REP,HI,Challenger,Lost-General,78983.61,5
State Representative,Calvin Y Say,DEM,HI,Incumbent,Won-General,78400.0,20
State Senator,Gordon Trimble,REP,HI,Incumbent,Won-General,76231.0,12
State Representative,Robert Nakasone,DEM,HI,Incumbent,Won-General,75602.8,9
State Representative,Barbara Marumoto,REP,HI,Incumbent,Won-General,75129.4,19
State Representative,Clifton Tsuji,DEM,HI,Open,Won-General,72653.04,3
State Representative,Brian Schatz,DEM,HI,Incumbent,Won-General,72614.92,25
State Representative,Kirk Caldwell,DEM,HI,Incumbent,Won-General,71353.09,24
State Representative,Keoki Leong,REP,HI,Challenger,Lost-General,69495.75,48
State Representative,William Stonebraker,REP,HI,Incumbent,Won-General,68413.75,17
State Senator,Colleen Wakako Hanabusa,DEM,HI,Incumbent,Won-General,68410.0,21
State Representative,Bob Tom,REP,HI,Challenger,Lost-General,68313.21,26
State Representative,Blake Oshiro,DEM,HI,Incumbent,Won-General,67984.34,33
Board Of Education District At Large,Cec Heftel,NONPARTISAN SPECIAL,HI,Challenger,Won-General,67675.0,nan
State Representative,Thomas Waters,DEM,HI,Incumbent,Won-General,67633.51,51
State Representative,David Pendleton,REP,HI,Incumbent,Lost-General,66798.86,49
State Representative,Wilson Ho,REP,HI,Challenger,Lost-General,65755.35,51
State Representative,William Sanborn,REP,HI,Challenger,Lost-General,60262.22,7
State Representative,Scott Nishimoto,DEM,HI,Incumbent,Won-General,58562.18,21
State Representative,Kika Bukoski,REP,HI,Incumbent,Lost-General,57855.95,12
State Representative,Sylvia Luke,DEM,HI,Incumbent,Won-General,56310.28,26
State Representative,Mamo Cummings,REP,HI,Challenger,Lost-General,55554.5,14
State Representative,Lyla Berg,DEM,HI,Challenger,Won-General,54163.17,18
State Representative,Carol Anne Philips,REP,HI,Challenger,Lost-General,52974.0,46
State Representative,Kyle Mark Takai,DEM,HI,Incumbent,Won-General,51100.0,34
State Senator,Steven Fox,DEM,HI,Challenger,Lost-General,50161.0,3
State Representative,Joseph Souki,DEM,HI,Incumbent,Won-General,48710.0,8
State Representative,Jon Riki Karamatsu,DEM,HI,Incumbent,Won-General,46767.62,41
State Representative,Andy Smith,REP,HI,Open,Lost-General,45793.75,3
State Representative,Josh Green,DEM,HI,Challenger,Won-General,45619.2,6
State Representative,Richard Halverson,DEM,HI,Challenger,Lost-General,45594.93,17
State Representative,Marilyn Lee,DEM,HI,Incumbent,Won-General,45340.07,38
State Representative,Ken Ito,DEM,HI,Incumbent,Won-General,45143.08,48
State Representative,Glenn Wakai,DEM,HI,Incumbent,Won-General,44421.0,31
State Representative,Guy Ontai,REP,HI,Incumbent,Won-General,42526.46,37
State Representative,Scott Saiki,DEM,HI,Incumbent,Won-General,42273.15,22
State Representative,Cindy Evans,DEM,HI,Incumbent,Won-General,42013.93,7
State Representative,Jerry Chang,DEM,HI,Incumbent,Won-General,41821.24,2
State Representative,Galen Fox,REP,HI,Incumbent,Won-General,41021.45,23
State Senator,Jim Henshaw,REP,HI,Open,Lost-General,40761.8,23
State Representative,Corinne Wei Lan Ching,REP,HI,Incumbent,Won-General,40652.55,27
State Representative,Michael Puamamo Kahikina,DEM,HI,Incumbent,Won-General,39519.17,44
State Representative,Dennis Arakaki,DEM,HI,Incumbent,Won-General,39090.0,30
Board Of Education District At Large,Robert Midkiff,NONPARTISAN SPECIAL,HI,Challenger,Lost-General,38905.0,nan
State Representative,Pono Chong,DEM,HI,Challenger,Won-General,38326.54,49
State Representative,Tracy L) Okubo,REP,HI,Challenger,Lost-General,37137.11,25
State Representative,Hermina Morita,DEM,HI,Incumbent,Won-General,36734.25,14
State Representative,Ryan Yamane,DEM,HI,Challenger,Lost-General,36348.0,37
State Representative,Maile L Shimabukuro,DEM,HI,Incumbent,Won-General,35957.56,45
State Representative,Rito Saniatan,REP,HI,Challenger,Lost-General,34200.0,41
State Representative,Bertha K Leong,REP,HI,Incumbent,Lost-General,34119.53,18
State Senator,Robb Finberg,REP,HI,Challenger,Lost-General,33910.13,6
State Representative,Felipe Abinsay Jr.,DEM,HI,Incumbent,Won-General,33639.37,29
State Representative,Bertha Kawakami,DEM,HI,Incumbent,Won-General,33452.33,16
State Representative,Karen Leinani Awana,REP,HI,Challenger,Lost-General,33392.0,44
State Representative,Mike Abe,DEM,HI,Challenger,Lost-General,32847.17,19
State Representative,Brian Blundell,REP,HI,Incumbent,Lost-General,32343.5,10
State Representative,Robert Herkes,DEM,HI,Incumbent,Won-General,31905.0,5
State Senator,Clarence Nishihara,DEM,HI,Open,Won-General,31586.64,18
State Representative,Kyle Yamashita,DEM,HI,Challenger,Won-General,31114.65,12
State Representative,Kaipo Duncan,REP,HI,Challenger,Lost-General,30448.91,31
State Representative,Alex Sonson,DEM,HI,Incumbent,Won-General,28837.74,35
State Representative,Mark Jernigan,REP,HI,Incumbent,Lost-General,28466.29,6
State Representative,Romeo Mindo,DEM,HI,Incumbent,Lost-General,28203.1,43
State Representative,Roy Takumi,DEM,HI,Incumbent,Won-General,28176.08,36
Office Of Hawaiian Affairs District At Large,Suzanne Haunani Apoliona,NONPARTISAN SPECIAL,HI,Incumbent,Won-General,27259.66,nan
State Representative,Nadine Nishioka,REP,HI,Challenger,Lost-General,27058.95,24
State Representative,Brian Jordan,REP,HI,Challenger,Lost-General,26331.43,4
State Representative,Mark Moses,REP,HI,Incumbent,Won-General,26055.22,40
State Senator,Paul Whalen,REP,HI,Incumbent,Won-General,25385.0,3
State Representative,Stefanie Sakamoto,DEM,HI,Challenger,Lost-General,25231.47,27
State Representative,Chris Halford,REP,HI,Incumbent,Won-General,24838.16,11
State Senator,David Ige,DEM,HI,Incumbent,Won-General,24675.0,16
State Representative,Alonzo Sandoval,REP,HI,Challenger,Lost-General,23417.47,38
State Representative,Cynthia Henry Thielen,REP,HI,Incumbent,Won-General,23410.0,50
State Representative,Jan Shishido,REP,HI,Challenger,Lost-General,22022.0,9
State Representative,Julia Allen,REP,HI,Challenger,Lost-General,21650.8,20
Office Of Hawaiian Affairs District Hawaii,Louis Hao,NONPARTISAN SPECIAL,HI,Challenger,Lost-General,21220.0,nan
State Representative,Sol Kaho Ohalahala,DEM,HI,Incumbent,Won-General,20955.26,13
State Representative,Robert Min,REP,HI,Challenger,Lost-General,19603.65,8
State Representative,Helene Hale,DEM,HI,Incumbent,Won-General,18092.82,4
Board Of Education District At Large,Darwin D Ching,NONPARTISAN SPECIAL,HI,Challenger,Lost-General,16061.88,nan
State Representative,Marcus Oshiro,DEM,HI,Incumbent,Won-General,15663.0,39
State Representative,Colleen Meyer,REP,HI,Incumbent,Won-General,15179.3,47
Board Of Education District Hawaii,Herbert Watanabe,NONPARTISAN SPECIAL,HI,Incumbent,Won-General,14035.0,nan
Office Of Hawaiian Affairs District Hawaii,Dickie Nelson,NONPARTISAN SPECIAL,HI,Challenger,Lost-General,13693.53,nan
State Representative,Gratia Bone,REP,HI,Challenger,Lost-General,12940.0,21
State Representative,Carolyn Martinez Golojuch,DEM,HI,Challenger,Lost-General,12367.6,40
State Representative,Rex Saunders,DEM,HI,Challenger,Lost-General,10301.45,23
Board Of Education District Kauai,Maggie Cox,NONPARTISAN SPECIAL,HI,Open,Won-General,9199.68,nan
State Representative,Cort Gallup,DEM,HI,Challenger,Lost-General,7089.21,11
Board Of Education District Kauai,Mitsugi Nakashima,NONPARTISAN SPECIAL,HI,Open,Lost-General,7065.0,nan
State Representative,Dennis Triglia,LIB,HI,Challenger,Lost-General,6898.05,4
State Representative,Meiling Akuna,REP,HI,Challenger,Lost-General,6377.0,13
State Representative,Glen Makakaualii Kila,REP,HI,Challenger,Lost-General,5100.0,45
State Representative,Stephanie Tabbada,REP,HI,Challenger,Lost-General,4130.0,5
State Representative,Sharon Vannatta,REP,HI,Challenger,Lost-General,4089.78,2
State Senator,Bobby Brooks,DEM,HI,Challenger,Lost-General,3743.64,12
State Representative,Ezra Kanoho,DEM,HI,Incumbent,Won-General,3000.42,15
State Representative,Ken Harding,REP,HI,Challenger,Lost-General,2925.0,29
State Representative,John Hoff,REP,HI,Challenger,Lost-General,2710.0,15
State Representative,Joanne Georgi,REP,HI,Challenger,Lost-General,2482.31,16
