office,candidate,party,state,incumbency,result,total money,district
State Senator,Jeffrey Klein,DEM,NY,Open,Won-General,2507547.63,34
State Senator,Thomas Libous,REP,NY,Incumbent,Won-General,1506564.93,52
State Senator,Joseph Bruno,REP,NY,Incumbent,Won-General,1468732.47,43
State Senator,Michael L Balboni,REP,NY,Incumbent,Won-General,1345452.0,7
State Senator,Nicholas Spano,REP,NY,Incumbent,Won-General,1293605.02,35
State Senator,Dean Skelos,REP,NY,Incumbent,Won-General,1196014.55,9
State Representative,Brian McLaughlin,DEM,NY,Incumbent,Won-General,939839.45,25
State Senator,Nancy Larraine Hoffmann,REP,NY,Incumbent,Lost-General,817490.55,49
State Senator,Martin Golden,REP,NY,Incumbent,Won-General,751245.86,22
State Senator,Carl Kruger,DEM,NY,Incumbent,Won-General,711012.9,27
State Senator,Charles Fuschillo Jr.,REP,NY,Incumbent,Won-General,647241.92,8
State Senator,Stephen Kaufman,INDEPENDENCE,NY,Open,Lost-General,629365.0,34
State Senator,Kemp Hannon,REP,NY,Incumbent,Won-General,613418.44,6
State Senator,Carl Marcellino,REP,NY,Incumbent,Won-General,562351.49,5
State Representative,Sheldon Silver,DEM,NY,Incumbent,Won-General,540330.0,64
State Senator,Charles Brisbane,DEM,NY,Challenger,Lost-General,511720.5,5
State Senator,George Maziarz,REP,NY,Incumbent,Won-General,502802.29,62
State Senator,David Paterson,DEM,NY,Incumbent,Won-General,491497.45,30
State Senator,Neil Breslin,DEM,NY,Incumbent,Won-General,487924.0,46
State Representative,Thomas Dinapoli,DEM,NY,Incumbent,Won-General,482285.46,16
State Senator,Michael Nozzolio,REP,NY,Incumbent,Won-General,475770.0,54
State Representative,Dov Hikind,REP,NY,Incumbent,Won-General,470236.73,48
State Senator,Al Curtis,REP,NY,Open,Lost-General,469140.35,23
State Senator,Diane Savino,DEM,NY,Open,Won-General,464062.0,23
State Senator,Vincent Leibell III,REP,NY,Incumbent,Won-General,462148.02,40
State Senator,Andrea Stewart-Cousins,DEM,NY,Challenger,Lost-General,447920.56,35
State Senator,Joseph Robach,REP,NY,Incumbent,Won-General,444427.47,56
State Senator,Michael Conners II,REP,NY,Challenger,Lost-General,429657.55,46
State Representative,Ryan Karben,DEM,NY,Incumbent,Won-General,427362.18,95
