office,candidate,party,state,incumbency,result,total money,district
Supreme Court-Open Seat,Judith Lanzinger,IND,OH,Open,Won-General,1647957.6,nan
Supreme Court-Odonnell Seat,Terrence Odonnell,IND,OH,Incumbent,Won-General,1592490.95,nan
Supreme Court-Chief Justice,Thomas Moyer,IND,OH,Incumbent,Won-General,1489018.84,nan
State Senator,Joy Padgett,REP,OH,Incumbent,Won-General,1473196.77,20
State Representative,Jon Husted,REP,OH,Incumbent,Won-General,1416576.85,37
State Senator,Jeff Jacobson,REP,OH,Incumbent,Won-General,1272039.01,6
State Senator,Steven Stivers,REP,OH,Open,Won-General,1051431.77,16
Supreme Court-Open Seat,Nancy Fuerst,IND,OH,Open,Lost-General,977492.46,nan
State Senator,Steve Austria,REP,OH,Incumbent,Won-General,835312.25,10
State Senator,Randall Gardner,REP,OH,Incumbent,Won-General,767078.26,2
State Senator,Terry Anderson,DEM,OH,Challenger,Lost-General,608887.45,20
State Senator,Robert Spada,REP,OH,Incumbent,Won-General,560132.33,24
State Representative,Kevin Dewine,REP,OH,Incumbent,Won-General,542581.84,70
State Representative,Thomas Raga,REP,OH,Incumbent,Won-General,515776.95,67
State Representative,Christopher Galloway,REP,OH,Open,Lost-General,495740.48,62
State Senator,Timothy Grendell,REP,OH,Open,Won-General,448985.44,18
State Representative,Mark Wagoner,REP,OH,Open,Won-General,407520.63,46
State Representative,Thomas Patton,REP,OH,Incumbent,Won-General,378904.69,18
State Representative,Earl Martin,REP,OH,Open,Won-General,360521.15,57
State Representative,Daniel Stewart,DEM,OH,Incumbent,Won-General,314769.29,25
State Representative,William Seitz,REP,OH,Incumbent,Won-General,299032.37,30
State Senator,Tom Niehaus,REP,OH,Open,Won-General,291862.2,14
State Senator,Ron Amstutz,REP,OH,Incumbent,Won-General,290742.33,22
State Representative,Charles Blasdel,REP,OH,Incumbent,Won-General,289928.2,1
State Representative,Chris Redfern,DEM,OH,Incumbent,Won-General,289535.48,80
State Senator,Marc Dann,DEM,OH,Open,Won-General,275582.6,32
State Representative,Charles Calvert,REP,OH,Incumbent,Won-General,268946.55,69
State Representative,Jim Hughes,REP,OH,Incumbent,Won-General,268291.76,22
State Representative,Jim Trakas,REP,OH,Incumbent,Won-General,254739.37,17
State Representative,James Hoops,REP,OH,Incumbent,Won-General,241513.4,75
State Representative,Jim Raussen,REP,OH,Incumbent,Won-General,241330.53,28
State Representative,Thomas Brinkman Jr.,REP,OH,Incumbent,Won-General,240466.58,34
State Senator,Larry Mumper,REP,OH,Incumbent,Won-General,239594.15,26
State Representative,James Stewart,REP,OH,Incumbent,Won-General,231269.69,92
State Representative,Tom Gerber,REP,OH,Open,Lost-General,227202.57,96
State Senator,Charlie Wilson Jr.,DEM,OH,Open,Won-General,225981.43,30
State Representative,Andy Bowers,REP,OH,Challenger,Lost-General,210370.01,25
State Senator,Patricia Clancy,REP,OH,Open,Won-General,209007.06,8
Supreme Court-Chief Justice,Ellen Connally,IND,OH,Challenger,Lost-General,208928.24,nan
State Senator,James Jordan,IND,OH,Incumbent,Won-General,205536.76,12
State Representative,Mary Taylor,REP,OH,Incumbent,Won-General,201926.92,43
State Senator,Gary Cates,REP,OH,Open,Won-General,199220.0,4
State Representative,Benedict Kresnye,REP,OH,Open,Lost-General,198766.9,63
State Representative,Brian Williams,DEM,OH,Incumbent,Won-General,196289.19,41
State Representative,Keith Lloyd Faber,REP,OH,Incumbent,Won-General,193590.25,77
State Representative,Geoffrey Smith,REP,OH,Incumbent,Won-General,183315.0,24
State Representative,Stephen Buehrer,REP,OH,Incumbent,Won-General,179573.93,74
State Representative,Christopher Widener,REP,OH,Incumbent,Won-General,178593.65,84
State Representative,Lorraine Fende,DEM,OH,Open,Won-General,176335.25,62
State Representative,Randy Law,REP,OH,Challenger,Won-General,174729.06,64
State Senator,Kimberly Zurz,DEM,OH,Incumbent,Won-General,171288.41,28
State Representative,Jeff Wagner,REP,OH,Incumbent,Won-General,170879.79,81
State Representative,Matthew Barrett,DEM,OH,Challenger,Lost-General,168500.81,58
State Representative,David Pomerantz,DEM,OH,Challenger,Lost-General,160078.62,17
State Representative,Merle Grace Kearns,REP,OH,Incumbent,Won-General,159558.21,72
State Representative,John Hagan,REP,OH,Incumbent,Won-General,159509.95,50
State Representative,John Boccieri,DEM,OH,Incumbent,Won-General,157203.99,61
State Representative,Allan Sayre,DEM,OH,Open,Won-General,154173.55,96
State Senator,John Hawkins,DEM,OH,Open,Lost-General,148795.78,18
State Representative,Jon Peterson,REP,OH,Incumbent,Won-General,148145.03,2
State Representative,Jim Carmichael,REP,OH,Incumbent,Won-General,143941.96,3
State Representative,Larry Flowers,REP,OH,Incumbent,Won-General,143071.74,19
State Representative,Mark Kirby,REP,OH,Challenger,Lost-General,142668.14,41
State Representative,Arlene Setzer,REP,OH,Incumbent,Won-General,142148.55,36
State Representative,Ronald Hood,REP,OH,Open,Won-General,140326.44,91
