office,candidate,party,state,incumbency,result,total money,district
Public Utility Commissioner,Dustin Johnson,REP,SD,Challenger,Won-General,194904.99,nan
State Senator,Stanford Adelstein,REP,SD,Open,Won-General,132788.0,32
Public Utility Commissioner,Jim Burg,DEM,SD,Incumbent,Lost-General,61374.0,nan
State Representative,Mike Wilson,DEM,SD,Challenger,Lost-General,42514.16,32
State Senator,Thomas Dempster,REP,SD,Incumbent,Won-General,38505.71,9
State Senator,Dave Knudson,REP,SD,Incumbent,Won-General,32407.0,14
State Senator,Eric Bogue,REP,SD,Incumbent,Won-General,31099.0,28
State Representative,Bob Faehn,REP,SD,Open,Won-General,31007.0,5
State Representative,Alan Hanks,REP,SD,Challenger,Won-General,27211.0,32
State Senator,Jason Gant,REP,SD,Open,Won-General,26621.98,11
State Senator,Lee Schoenbeck,REP,SD,Incumbent,Won-General,26254.0,5
State Senator,Michael Lapointe,REP,SD,Incumbent,Lost-General,24395.32,27
State Senator,Dick Kelly,REP,SD,Incumbent,Won-General,23577.47,13
State Representative,Bruce Ford,DEM,SD,Open,Lost-General,23526.92,5
State Representative,Phyllis Heineman,REP,SD,Incumbent,Won-General,22534.0,13
State Senator,William Earley,REP,SD,Incumbent,Won-General,22442.0,12
State Representative,Bill Thompson,DEM,SD,Incumbent,Lost-General,20661.37,13
State Senator,Tom Hansen,REP,SD,Open,Won-General,20140.2,22
State Senator,Bob Gray,REP,SD,Open,Won-General,19107.0,24
State Senator,Ed Nelson,REP,SD,Open,Lost-General,18884.0,4
State Representative,Daryl Christensen,REP,SD,Incumbent,Lost-General,18159.0,9
State Senator,Orville Smidt,REP,SD,Open,Won-General,17629.0,7
State Senator,Brian Johnson,REP,SD,Open,Lost-General,17175.0,2
State Representative,Lou Sebert,REP,SD,Incumbent,Won-General,16283.0,20
State Representative,Al Koistinen,REP,SD,Open,Won-General,15989.0,5
State Representative,Keri Weems,REP,SD,Incumbent,Won-General,15808.98,11
State Senator,Garry Moore,DEM,SD,Incumbent,Won-General,15738.0,18
State Senator,John McIntrye,DEM,SD,Challenger,Lost-General,15650.0,12
State Representative,Charles Turbiville,REP,SD,Open,Won-General,15305.5,31
State Representative,Deborah Peters,REP,SD,Challenger,Won-General,15149.16,9
State Representative,Elaine Roberts,DEM,SD,Challenger,Won-General,14992.0,9
State Senator,Duane Sutton,REP,SD,Incumbent,Won-General,14639.0,3
State Representative,Gordon Pederson,REP,SD,Incumbent,Won-General,14489.0,30
State Senator,Dan Sutton,DEM,SD,Incumbent,Won-General,14400.0,8
State Representative,Jeffrey Haverly,REP,SD,Incumbent,Won-General,13365.54,35
State Representative,Joni Clark Cutler,REP,SD,Incumbent,Won-General,12947.0,14
State Representative,Larry Frost,REP,SD,Incumbent,Won-General,12779.0,3
State Representative,Mike Howe,DEM,SD,Challenger,Lost-General,12603.22,35
State Senator,Ben J) Nesselhuf,DEM,SD,Open,Won-General,12538.0,17
