office,candidate,party,state,incumbency,result,total money,district
Governor,Craig Benson,REP,NH,Incumbent,Lost-General,4015876.6,nan
Governor,John Lynch,DEM,NH,Challenger,Won-General,2969633.13,nan
State Senator,Martha Fuller Clark,DEM,NH,Open,Won-General,146176.0,24
State Senator,Harry Haytayan,REP,NH,Open,Lost-General,116304.0,12
State Senator,David Gottesman,DEM,NH,Open,Won-General,107366.89,12
Executive Councilor,Raymond Burton,REP,NH,Incumbent,Won-General,94876.75,nan
State Senator,John Lyons Jr.,REP,NH,Open,Lost-General,90869.0,24
Executive Councilor-004,Raymond Buckley II,DEM,NH,Open,Lost-General,87723.25,nan
State Senator,Margaret Wood Hassan,DEM,NH,Challenger,Won-General,73758.3,23
State Senator,Robert Clegg Jr.,REP,NH,Open,Won-General,73130.0,14
State Senator,Lou Dallesandro,DEM,NH,Open,Won-General,69865.0,20
State Senator,Peter Bragdon,REP,NH,Open,Won-General,67920.0,11
State Senator,Robert Odell Jr.,REP,NH,Open,Won-General,66984.0,8
State Senator,Thomas Eaton,REP,NH,Incumbent,Won-General,63705.0,10
State Senator,Charles Morse,REP,NH,Incumbent,Won-General,61713.63,22
State Senator,Russell Prescott,REP,NH,Incumbent,Lost-General,58877.0,23
State Senator,McKim Mitchell,DEM,NH,Challenger,Lost-General,56732.21,10
State Senator,Peter Hoe Burling,DEM,NH,Open,Won-General,53733.06,5
Executive Councilor District Hillsborough 004,Raymond Wieczorek,REP,NH,Incumbent,Won-General,52970.0,nan
State Senator,Jerry Sorlucco,DEM,NH,Open,Lost-General,52637.0,1
State Senator,Carroll French,DEM,NH,Open,Lost-General,51915.0,8
State Senator,Daniel Philbrick,REP,NH,Open,Lost-General,51250.0,21
State Senator,Mark Fernald,DEM,NH,Open,Lost-General,49778.3,11
Executive Councilor-005,David Wheeler,REP,NH,Incumbent,Lost-General,45490.0,nan
State Senator,Richard Green,REP,NH,Incumbent,Won-General,45451.36,6
State Senator,Robert Flanders,REP,NH,Open,Won-General,45023.39,7
State Senator,Carl Johnson,REP,NH,Incumbent,Won-General,40885.0,2
State Senator,Bob Letourneau,REP,NH,Open,Won-General,40275.0,19
State Senator,Dave Gelinas,DEM,NH,Challenger,Lost-General,38347.46,18
State Senator,John Gallus,REP,NH,Open,Won-General,38047.0,1
State Senator,Andre Martel,REP,NH,Incumbent,Won-General,36585.0,18
Executive Councilor-005,Debora Pignatelli,DEM,NH,Challenger,Won-General,36158.55,nan
State Senator,Robert Boyce,REP,NH,Incumbent,Won-General,34840.0,4
State Senator,Corey Corbin,DEM,NH,Open,Lost-General,28785.0,17
State Senator,Sylvia Larsen,DEM,NH,Open,Won-General,27188.0,15
State Senator,Sidney Lovett,DEM,NH,Challenger,Lost-General,23871.0,2
State Senator,Joe Foster,DEM,NH,Open,Won-General,22915.0,13
Executive Councilor-002,Peter Spaulding,REP,NH,Incumbent,Won-General,22740.0,nan
State Senator,Joseph Kenney,REP,NH,Incumbent,Won-General,20054.0,3
State Senator,Sheila Roberge,REP,NH,Open,Won-General,19805.0,9
State Senator,Iris Estabrook,DEM,NH,Open,Won-General,15541.22,21
State Senator,Matt Mayberry,REP,NH,Open,Lost-General,14215.0,21
State Senator,Theodore Gatsas,REP,NH,Open,Won-General,12339.97,16
State Representative,Nicholas Thacher,DEM,NH,Open,Lost-General,12157.5,7
State Senator,James Dean,REP,NH,Open,Lost-General,11922.06,5
State Senator,Jim Boynton,REP,NH,Open,Lost-General,11111.0,21
State Senator,Beth Rodd,DEM,NH,Open,Lost-General,11055.0,7
