office,candidate,party,state,incumbency,result,total money,district
Corporation Commissioner,Mike Gleason,REP,AZ,Incumbent,Won-General,129858.62,nan
Corporation Commissioner,Jeffrey Hatch Miller,REP,AZ,Incumbent,Won-General,128972.32,nan
State Senator,Franklin Flake,REP,AZ,Open,Won-General,128532.0,5
Corporation Commissioner,William Mundell,REP,AZ,Incumbent,Won-General,127911.64,nan
Corporation Commissioner,Kristin Mayes,REP,AZ,Incumbent,Won-General,125130.0,nan
Corporation Commissioner,Mark Manoil,DEM,AZ,Challenger,Lost-General,121717.59,nan
Corporation Commissioner,Nina Trasoff,DEM,AZ,Challenger,Lost-General,120422.5,nan
State Representative,William Konopnicki,REP,AZ,Incumbent,Won-General,110470.0,5
State Senator,Barbara Leff,REP,AZ,Incumbent,Won-General,95585.0,11
State Senator,Carolyn Allen,REP,AZ,Incumbent,Won-General,85846.33,8
State Senator,Dean Martin,REP,AZ,Incumbent,Won-General,77367.16,6
State Senator,Jim Waring,REP,AZ,Incumbent,Won-General,69343.65,7
State Senator,Toni Leigh Hellon,REP,AZ,Incumbent,Won-General,68680.0,26
State Representative,Bob Robson,REP,AZ,Incumbent,Won-General,66961.0,20
State Representative,Martin Drozdoff,DEM,AZ,Challenger,Lost-General,66080.01,26
State Representative,Meg Burton-Cahill,DEM,AZ,Incumbent,Won-General,65161.69,17
State Representative,Mark Thompson,REP,AZ,Incumbent,Lost-General,64993.77,17
State Senator,Kathi Foster,DEM,AZ,Challenger,Lost-General,64912.12,12
State Representative,Colette Rosati,REP,AZ,Incumbent,Won-General,64484.01,8
State Representative,Sylvia Tenney Allen,REP,AZ,Challenger,Lost-General,64399.91,5
State Representative,Pamela Gorman,REP,AZ,Challenger,Won-General,64178.21,6
State Senator,John Huppenthal,REP,AZ,Open,Won-General,64059.64,20
State Senator,Linda Gray,REP,AZ,Open,Won-General,63351.02,10
State Senator,Cameron Udall,DEM,AZ,Open,Lost-General,63124.01,5
State Representative,Ted Carpenter,REP,AZ,Incumbent,Won-General,62910.0,6
State Senator,Gabrielle Giffords,DEM,AZ,Incumbent,Won-General,62893.29,28
State Senator,Seth Apfel,DEM,AZ,Challenger,Lost-General,62863.99,11
State Representative,John McComish,REP,AZ,Challenger,Won-General,62153.83,20
State Senator,Robert Blendu,REP,AZ,Incumbent,Won-General,57340.0,12
State Representative,Edward Ableser,DEM,AZ,Challenger,Lost-General,54337.76,17
State Senator,Ron Gould,REP,AZ,Open,Won-General,54011.74,3
State Representative,Judy Burges,REP,AZ,Challenger,Won-General,53828.03,4
State Representative,Michele Reagan,REP,AZ,Incumbent,Won-General,53801.58,8
State Representative,Tom Boone,REP,AZ,Incumbent,Won-General,53398.2,4
State Representative,Steve Huffman,REP,AZ,Incumbent,Won-General,51530.01,26
State Senator,Sean Nottingham,LIB,AZ,Challenger,Lost-General,51380.0,11
State Senator,Stuart Turnansky,DEM,AZ,Challenger,Lost-General,48448.25,8
State Representative,Jerry Weiers,REP,AZ,Challenger,Won-General,48017.09,12
State Senator,Karen Johnson,REP,AZ,Open,Won-General,46997.0,18
State Representative,David Stevens,REP,AZ,Challenger,Lost-General,46882.71,25
State Representative,Laura Knaperek,REP,AZ,Challenger,Won-General,45625.92,17
State Representative,Jonathan Lee Paton,REP,AZ,Challenger,Won-General,44722.0,30
State Representative,Jack Brown,DEM,AZ,Challenger,Won-General,43687.0,5
State Representative,Jacqueline Thrasher,DEM,AZ,Challenger,Lost-General,43392.04,10
State Representative,Peter Hershberger IV,REP,AZ,Incumbent,Won-General,43103.42,26
State Senator,E Thompson,REP,AZ,Challenger,Lost-General,43063.52,25
State Representative,James Weiers,REP,AZ,Challenger,Won-General,42956.0,10
State Senator,Susan Friedman,DEM,AZ,Challenger,Lost-General,42199.98,1
State Representative,Nancy Stein,DEM,AZ,Challenger,Lost-General,42073.68,8
State Representative,Aaron Jahneke,DEM,AZ,Challenger,Lost-General,41658.92,10
State Senator,Robert Cannell,DEM,AZ,Incumbent,Won-General,40737.19,24
State Representative,Douglas Quelland,REP,AZ,Incumbent,Won-General,40516.0,10
State Representative,Nancy Buel,DEM,AZ,Challenger,Lost-General,40102.33,8
State Representative,John Nelson,REP,AZ,Incumbent,Won-General,39710.95,12
State Senator,Rebecca Rios,DEM,AZ,Open,Won-General,39384.74,23
State Representative,Monica Perez,DEM,AZ,Challenger,Lost-General,39039.29,25
State Representative,Wm Michael Smith,DEM,AZ,Challenger,Lost-General,38664.86,24
State Representative,Kyrsten Sinema,DEM,AZ,Open,Won-General,38488.0,15
State Representative,Oksana Komarnyckyj,REP,AZ,Open,Lost-General,38354.88,15
State Representative,Jennifer Burns,REP,AZ,Incumbent,Won-General,38278.69,25
