office,candidate,party,state,incumbency,result,total money,district
Governor,Brian Schweitzer,DEM,MT,Open,Won-General,1406526.82,nan
Governor,Bob Brown,REP,MT,Open,Lost-General,1133354.36,nan
Supreme Court-005,James Nelson,IND,MT,Incumbent,Won-General,262109.08,nan
Supreme Court-005,Cindy Younkin,IND,MT,Challenger,Lost-General,228519.4,nan
Supreme Court-006,Edward McLean,IND,MT,Open,Lost-General,203227.0,nan
Auditor,John Morrison,DEM,MT,Incumbent,Won-General,201592.9,nan
Superintendent Of Public Instruction,Linda McCulloch,DEM,MT,Incumbent,Won-General,189591.02,nan
Secretary Of State,Brad Johnson,REP,MT,Open,Won-General,176733.41,nan
Supreme Court-006,Brian Morris,IND,MT,Open,Won-General,151738.33,nan
Secretary Of State,Bill Kennedy,DEM,MT,Open,Lost-General,151404.42,nan
Attorney General,Mike McGrath,DEM,MT,Incumbent,Won-General,81626.52,nan
State Senator,Greg Lind,DEM,MT,Open,Won-General,62927.79,50
State Senator,Dan Weinberg,DEM,MT,Open,Won-General,62129.56,2
Auditor,Duane Grimes,REP,MT,Challenger,Lost-General,57641.28,nan
Public Service Commissioner District 003,Bob Raney,DEM,MT,Open,Won-General,43791.96,nan
State Senator,Carol Williams,DEM,MT,Open,Won-General,40838.0,46
State Representative,Bill Warden,REP,MT,Open,Won-General,39392.76,63
Public Service Commissioner District 002,Russell Doty,DEM,MT,Open,Lost-General,27605.71,nan
Superintendent Of Public Instruction,Bob Anderson,REP,MT,Challenger,Lost-General,27088.41,nan
Public Service Commissioner District 002,Brad Molnar,REP,MT,Open,Won-General,26983.11,nan
Supreme Court-002,John Warner,IND,MT,Incumbent,Won-Retention,26027.72,nan
State Senator,Ken Toole,DEM,MT,Incumbent,Won-General,23952.04,41
State Senator,Dean Harmon,DEM,MT,Challenger,Lost-General,23241.08,18
State Representative,Roger Koopman,REP,MT,Open,Won-General,23107.87,70
State Representative,Mary Caferro,DEM,MT,Open,Won-General,22068.05,80
State Representative,Mike Phillips,DEM,MT,Open,Lost-General,20704.0,63
State Representative,Elsie Arntzen,REP,MT,Challenger,Won-General,20260.0,53
State Senator,Dick Haines,REP,MT,Open,Lost-General,19996.47,50
State Senator,Corey Stapleton,REP,MT,Incumbent,Won-General,19953.45,27
State Representative,Christine Kaufmann,DEM,MT,Incumbent,Won-General,19533.45,81
State Senator,Lane Larson,DEM,MT,Open,Won-General,18851.68,22
State Representative,Arlene Becker,DEM,MT,Incumbent,Won-General,17425.29,52
State Senator,Bob Hawks,DEM,MT,Open,Won-General,16975.89,33
State Senator,Jim Elliott,DEM,MT,Incumbent,Won-General,16235.0,7
State Senator,Gerald Navratil,DEM,MT,Open,Lost-General,15708.23,19
State Representative,Robin Hamilton,DEM,MT,Open,Won-General,15450.32,92
State Representative,Gary Marbut,REP,MT,Challenger,Lost-General,15339.94,99
