office,candidate,party,state,incumbency,result,total money,district
Supreme Court-Kelly Seat,Stephen Markman,IND,MI,Incumbent,Won-General,742371.22,nan
Supreme Court-Kelly Seat,Marilyn Kelly,IND,MI,Incumbent,Won-General,669971.26,nan
State Representative,Lorence Wenke,REP,MI,Incumbent,Won-General,431949.04,63
State Representative,Matt Milosch,REP,MI,Incumbent,Lost-General,314480.43,55
State Representative,Kathy Angerer,DEM,MI,Challenger,Won-General,298700.77,55
State Representative,Tim Moore,REP,MI,Challenger,Won-General,282830.75,97
State Representative,Rick Baxter,REP,MI,Open,Won-General,262602.71,64
State Representative,David Abraham,REP,MI,Open,Lost-General,261258.72,57
State Representative,Dudley Spade,DEM,MI,Open,Won-General,250992.1,57
State Representative,Joel Sheltrown,DEM,MI,Open,Won-General,231410.58,103
State Representative,David Farhat,REP,MI,Incumbent,Won-General,229984.63,91
State Representative,Dianne Byrum,DEM,MI,Incumbent,Won-General,214972.32,67
State Representative,Jennifer Elkins,DEM,MI,Incumbent,Lost-General,214306.22,97
State Representative,Herb Kehrl,DEM,MI,Open,Won-General,210507.31,56
State Representative,Pamela Byrnes,DEM,MI,Open,Won-General,197670.12,52
State Representative,Robert Gosselin,REP,MI,Open,Won-General,186010.0,41
State Representative,Beth Chandler,REP,MI,Challenger,Lost-General,181447.14,67
State Representative,David Robertson,REP,MI,Incumbent,Won-General,179103.4,51
State Representative,William Morelli,REP,MI,Open,Lost-General,170779.85,31
State Representative,Joseph Yekulis Jr.,REP,MI,Open,Lost-General,167904.5,52
State Representative,Richard Ball,REP,MI,Open,Won-General,167742.85,85
State Representative,Bruce Rendon,REP,MI,Open,Lost-General,165118.91,103
State Representative,David Law,REP,MI,Open,Won-General,164752.38,39
State Representative,Michael Nofs,REP,MI,Incumbent,Won-General,153739.06,62
State Representative,Roger Kahn,REP,MI,Open,Won-General,151318.12,94
State Representative,John Manor,REP,MI,Open,Lost-General,149961.44,56
State Representative,Steve Robinson,DEM,MI,Challenger,Lost-General,143882.49,51
State Representative,Paul Muxlow,REP,MI,Open,Lost-General,142411.94,83
State Representative,Carlo Ginotti,REP,MI,Open,Lost-General,137742.31,26
State Representative,Gary McDowell,DEM,MI,Open,Won-General,137334.33,107
State Representative,Aldo Vagnozzi,DEM,MI,Incumbent,Won-General,133635.0,37
State Representative,Frederick Miller,DEM,MI,Open,Won-General,126095.0,31
State Representative,John Proos IV,REP,MI,Open,Won-General,124378.48,79
State Representative,Steve Tobocman,DEM,MI,Incumbent,Won-General,123678.55,12
State Representative,Andy Dillon,DEM,MI,Open,Won-General,122810.4,17
State Representative,Marie Donigan,DEM,MI,Open,Won-General,122396.19,26
State Representative,Bill Vollenweider,REP,MI,Challenger,Lost-General,119995.57,23
State Representative,Kevin Green,REP,MI,Open,Won-General,118654.87,77
State Representative,Matt Gillard,DEM,MI,Incumbent,Won-General,117978.5,106
State Representative,Leslie Mortimer,REP,MI,Open,Won-General,115114.33,65
State Representative,Thomas Casperson,REP,MI,Incumbent,Won-General,114543.39,108
State Representative,Walter North,REP,MI,Open,Lost-General,112344.55,107
State Representative,William Largent,REP,MI,Challenger,Lost-General,111830.0,37
State Representative,Tonya Schuitmaker,REP,MI,Open,Won-General,111009.59,80
State Representative,Edward Gaffney,REP,MI,Incumbent,Won-General,109083.19,1
State Representative,Mike Powers,DEM,MI,Open,Lost-General,107619.45,85
State Representative,Germaine Kooiman,REP,MI,Incumbent,Won-General,107263.16,75
State Representative,Kathleen Law,DEM,MI,Incumbent,Won-General,106744.12,23
State Representative,John Moolenaar,REP,MI,Incumbent,Won-General,104866.8,98
State Representative,Bill Caul,REP,MI,Open,Won-General,104483.72,99
State Representative,Joe Hune,REP,MI,Incumbent,Won-General,102704.91,47
State Representative,Craig Deroche,REP,MI,Incumbent,Won-General,100900.0,38
State Representative,Dave Hildenbrand,REP,MI,Open,Won-General,95342.45,86
State Representative,Darryl Husk,REP,MI,Open,Lost-General,95023.49,17
State Representative,John Brandenburg,REP,MI,Incumbent,Won-General,94396.55,24
State Representative,Philip Lajoy,REP,MI,Incumbent,Won-General,92406.25,21
State Representative,Leon Drolet,REP,MI,Incumbent,Won-General,91096.33,33
State Representative,Gino Polidori,DEM,MI,Open,Won-General,89668.94,15
State Representative,Steve Bieda,DEM,MI,Incumbent,Won-General,89268.0,25
State Representative,Lee Gonzales,DEM,MI,Open,Won-General,87060.27,49
State Representative,Jim Marleau,REP,MI,Open,Won-General,86964.0,46
State Representative,Alma Wheeler Smith,DEM,MI,Open,Won-General,86393.95,54
State Representative,Phillip Pavlov,REP,MI,Open,Won-General,85314.19,81
Board Of Education,Robert Smart,REP,MI,Challenger,Lost-General,84462.44,nan
State Representative,Michael Sak,DEM,MI,Incumbent,Won-General,84359.42,76
State Representative,David Palsrok,REP,MI,Incumbent,Won-General,84340.0,101
State Representative,William Huizenga,REP,MI,Incumbent,Won-General,83270.0,90
State Representative,Darwin Booher,REP,MI,Open,Won-General,81769.67,102
State Representative,John Gleason,DEM,MI,Incumbent,Won-General,81414.5,48
State Representative,Douglas Bennett,DEM,MI,Open,Won-General,80370.7,92
State Representative,Gretchen Whitmer,DEM,MI,Incumbent,Won-General,74683.31,69
State Representative,Daniel Acciavatti,REP,MI,Incumbent,Won-General,73641.5,32
State Representative,Michael Alan Schwartz,DEM,MI,Open,Lost-General,73625.0,39
State Representative,Mary Patterson,DEM,MI,Open,Lost-General,72359.0,81
State Representative,Jeff Mayes,DEM,MI,Open,Won-General,71582.56,96
State Representative,Goeffrey Hansen,REP,MI,Open,Won-General,71335.47,100
State Representative,Gary Newell,REP,MI,Incumbent,Won-General,68722.5,87
State Representative,Howard Walker,REP,MI,Incumbent,Won-General,68714.33,104
State Representative,Lisa Wojno,DEM,MI,Incumbent,Won-General,68079.69,28
State Representative,John Espinoza,DEM,MI,Open,Won-General,66314.23,83
State Representative,John Pastor,REP,MI,Incumbent,Won-General,65773.88,19
State Representative,Tupac Hunter,DEM,MI,Incumbent,Won-General,64532.6,9
State Representative,Gabe Leland,DEM,MI,Open,Won-General,63965.73,10
State Representative,Scott Hudson,DEM,MI,Challenger,Lost-General,63754.24,43
State Representative,Rick Jones,REP,MI,Open,Won-General,63637.71,71
State Representative,Ed Clemente,DEM,MI,Open,Won-General,57417.83,14
State Representative,Bill McConico,DEM,MI,Incumbent,Won-General,57082.17,5
State Representative,Lynne Haley,DEM,MI,Challenger,Lost-General,56810.75,62
State Representative,Alexander Lipsey,DEM,MI,Incumbent,Won-General,56675.94,60
State Representative,Scott Hummel,REP,MI,Incumbent,Won-General,55634.09,93
State Representative,John Stahl,REP,MI,Incumbent,Won-General,55338.77,82
State Representative,Barbara Farrah,DEM,MI,Incumbent,Won-General,55019.46,13
State Representative,Christopher Ward,REP,MI,Incumbent,Won-General,54528.42,66
Supreme Court-Kelly Seat,Deborah Thomas,IND,MI,Challenger,Lost-General,54373.77,nan
State Representative,Kevin Elsenheimer,REP,MI,Open,Won-General,53804.95,105
State Representative,Mike Simpson,DEM,MI,Open,Lost-General,51490.26,65
State Representative,Shelley Goodman Taub,REP,MI,Incumbent,Won-General,50950.6,40
