office,candidate,party,state,incumbency,result,total money,district
State Representative,William Murphy,DEM,RI,Incumbent,Won-General,287175.0,26
State Senator,Joseph Montalbano,DEM,RI,Incumbent,Won-General,212300.0,17
State Senator,Stephen Alves,DEM,RI,Incumbent,Won-General,130441.0,32
State Representative,Gordon Fox,DEM,RI,Incumbent,Won-General,127913.56,4
State Representative,Rene Menard,DEM,RI,Incumbent,Won-General,85599.31,45
State Senator,Michael Damiani,DEM,RI,Incumbent,Won-General,73840.0,18
State Senator,John Tassoni Jr.,DEM,RI,Incumbent,Won-General,71376.33,22
State Senator,Frank Ciccone III,DEM,RI,Open,Won-General,65366.06,7
State Senator,Teresa Paiva-Weed,DEM,RI,Incumbent,Won-General,64646.47,13
State Representative,Steven Costantino,DEM,RI,Incumbent,Won-General,63070.0,8
State Senator,Dominick Ruggerio,DEM,RI,Open,Won-General,61567.12,4
State Senator,Rhoda Perry,DEM,RI,Open,Won-General,57766.7,3
State Senator,Beatrice Lanzi,DEM,RI,Incumbent,Won-General,57588.0,26
State Representative,Peter Petrarca,DEM,RI,Incumbent,Won-General,51514.0,44
State Representative,Thomas Slater,DEM,RI,Incumbent,Won-General,49684.0,10
State Senator,Frank Caprio,DEM,RI,Incumbent,Won-General,49085.0,5
State Senator,Joseph Polisena,DEM,RI,Incumbent,Won-General,48419.0,25
State Senator,Hanna Gallo,DEM,RI,Incumbent,Won-General,48260.0,27
State Senator,Maryellen Goodwin,DEM,RI,Open,Won-General,44660.0,1
State Representative,John McCauley Jr.,DEM,RI,Incumbent,Won-General,44335.0,1
State Senator,John Revens Jr.,DEM,RI,Incumbent,Won-General,43681.19,31
State Senator,Michael McCaffrey,DEM,RI,Incumbent,Won-General,43485.0,29
State Representative,Arthur Corvese,DEM,RI,Incumbent,Won-General,43251.0,55
State Senator,Barry Fain,IND,RI,Open,Lost-General,42844.8,3
State Representative,Brian Patrick Kennedy,DEM,RI,Incumbent,Won-General,41795.0,38
State Senator,Roger Badeau,DEM,RI,Incumbent,Won-General,40895.0,20
State Senator,Daniel Da Ponte,DEM,RI,Incumbent,Won-General,40694.95,14
State Representative,Joanne Giannini,DEM,RI,Incumbent,Won-General,40660.0,7
State Senator,Juan Pichardo,DEM,RI,Incumbent,Won-General,40315.84,2
State Representative,Frank Montanaro,DEM,RI,Incumbent,Lost-General,37190.0,15
State Senator,James Sheehan,DEM,RI,Incumbent,Won-General,36251.78,36
State Representative,Peter Kilmartin,DEM,RI,Incumbent,Won-General,36035.0,61
State Representative,Kenneth Carter,DEM,RI,Incumbent,Won-General,33802.0,31
State Representative,Joseph Trillo,REP,RI,Incumbent,Won-General,33330.0,24
State Senator,David Cote,REP,RI,Challenger,Lost-General,33070.0,37
State Representative,John Desimone,DEM,RI,Incumbent,Won-General,32865.0,5
State Senator,William Walaska,DEM,RI,Incumbent,Won-General,32385.0,30
State Senator,Elizabeth Roberts,DEM,RI,Incumbent,Won-General,31720.0,28
State Senator,Daniel Issa,DEM,RI,Incumbent,Won-General,31505.0,16
State Representative,Richard Singleton,REP,RI,Open,Won-General,31208.27,52
State Senator,Daniel Connors,DEM,RI,Incumbent,Won-General,31046.03,19
State Representative,Stephen Ucci,DEM,RI,Open,Won-General,30765.0,42
State Representative,William San Bento Jr.,DEM,RI,Incumbent,Won-General,30149.0,58
State Senator,Walter Felag Jr.,DEM,RI,Incumbent,Won-General,30020.0,10
State Representative,Steven Smith,DEM,RI,Incumbent,Won-General,29711.0,13
State Representative,Raymond Sullivan Jr.,DEM,RI,Open,Won-General,29150.0,29
State Senator,Charles Rossi,REP,RI,Challenger,Lost-General,28680.0,27
State Senator,Brian Newberry,REP,RI,Challenger,Lost-General,28161.1,22
State Representative,Paul Moura,DEM,RI,Incumbent,Won-General,27975.0,2
State Representative,Helio Melo,DEM,RI,Open,Won-General,27236.22,64
State Representative,Thomas Winfield,DEM,RI,Incumbent,Won-General,27075.0,53
State Representative,Orlando Andreoni,DEM,RI,Challenger,Lost-General,26940.0,65
State Representative,David Ashley,DEM,RI,Open,Lost-General,26809.05,32
State Representative,Thomas Hefner,DEM,RI,Open,Lost-General,26535.0,52
State Representative,Joseph Voccola,DEM,RI,Incumbent,Won-General,26500.0,43
State Representative,Timothy Williamson,DEM,RI,Incumbent,Won-General,26401.12,25
State Representative,Nicholas Tsiongas,DEM,RI,Challenger,Lost-General,25849.0,70
State Representative,Grace Diaz,DEM,RI,Open,Won-General,25842.35,11
State Senator,Carl Sheeler,IND,RI,Challenger,Lost-General,25743.0,34
State Representative,Peter Lewiss,DEM,RI,Incumbent,Won-General,25100.0,37
State Senator,Paul Fogarty,DEM,RI,Incumbent,Won-General,24400.0,23
State Senator,Michael Lenihan,DEM,RI,Incumbent,Won-General,23890.89,35
State Senator,Susan Sosnowski,DEM,RI,Incumbent,Won-General,23820.0,37
State Representative,William Brackett,REP,RI,Open,Lost-General,23667.65,29
State Representative,Amy Rice,DEM,RI,Challenger,Won-General,23330.65,72
State Representative,John Patrick Shanley Jr.,DEM,RI,Incumbent,Won-General,23273.0,35
State Senator,Leonidas Raptakis,DEM,RI,Incumbent,Won-General,22961.69,33
State Representative,Bruce Long,REP,RI,Incumbent,Won-General,22560.0,74
State Representative,Robert Cusack,REP,RI,Challenger,Lost-General,22255.0,63
State Representative,Raymond Church,DEM,RI,Open,Won-General,22232.58,48
State Representative,Gregory Schadone,DEM,RI,Incumbent,Won-General,22107.0,54
State Representative,Elizabeth Dennigan,DEM,RI,Incumbent,Won-General,21380.63,62
State Representative,John Loughlin II,REP,RI,Open,Won-General,21335.49,71
State Representative,Joseph McNamara,DEM,RI,Incumbent,Won-General,21255.0,19
State Representative,Patrick Oneill,DEM,RI,Open,Won-General,21195.0,59
State Representative,David Caprio,DEM,RI,Incumbent,Won-General,21100.0,34
State Senator,Shelagh McGowan,REP,RI,Challenger,Lost-General,20967.11,35
State Senator,James Doyle II,DEM,RI,Open,Won-General,20715.0,8
State Representative,Karen Salvatore,REP,RI,Challenger,Lost-General,20308.05,33
State Representative,Donald Lally Jr.,DEM,RI,Incumbent,Won-General,20026.5,33
State Senator,Lloyd Monroe,REP,RI,Challenger,Lost-General,19929.42,18
State Representative,James Davey,REP,RI,Challenger,Won-General,19677.93,15
State Representative,Robert Watson,REP,RI,Incumbent,Won-General,19441.0,30
State Representative,Peter Palumbo,DEM,RI,Incumbent,Won-General,18850.0,16
State Representative,Joseph Amaral,REP,RI,Incumbent,Won-General,18225.83,70
State Representative,Jan Malik,DEM,RI,Incumbent,Won-General,18175.12,67
State Representative,Edith Ajello,DEM,RI,Incumbent,Won-General,16990.0,3
State Representative,Arthur Handy,DEM,RI,Incumbent,Won-General,16924.25,18
State Representative,Fausto Anguilla,DEM,RI,Incumbent,Won-General,16875.0,68
State Senator,John McBurney,DEM,RI,Incumbent,Won-General,16800.0,15
