office,candidate,party,state,incumbency,result,total money,district
Representative Twelfth Suffolk,Thomas Finneran,DEM,MA,Incumbent,Won-General,677622.15,nan
Senator Plymouth And Barnstable,Therese Murray,DEM,MA,Incumbent,Won-General,545490.31,nan
Senator First Suffolk And Middlesex,Robert Travaglini,DEM,MA,Incumbent,Won-General,543685.0,nan
"Senator Norfolk, Bristol And Middlesex",Scott Brown,REP,MA,Incumbent,Won-General,526265.34,nan
Representative Twelfth Norfolk,John Rogers,DEM,MA,Incumbent,Won-General,456299.09,nan
"Senator Norfolk, Bristol And Middlesex",Angus McQuilken,DEM,MA,Challenger,Lost-General,442735.66,nan
Senator Third Middlesex,John Thibault,REP,MA,Challenger,Lost-General,435119.51,nan
Senator Cape And Islands,Gail Bronwyn Lese,REP,MA,Challenger,Lost-General,423128.37,nan
Senator Middlesex And Essex,Richard Tisei,REP,MA,Incumbent,Won-General,375406.74,nan
Senator Plymouth And Barnstable,Timothy Duncan,REP,MA,Challenger,Lost-General,337052.26,nan
Representative Third Suffolk,Salvatore Dimasi,DEM,MA,Incumbent,Won-General,328400.15,nan
Senator Suffolk And Norfolk,Marian Walsh,DEM,MA,Incumbent,Won-General,323817.0,nan
"Senator Norfolk, Bristol And Plymouth",Brian Joyce,DEM,MA,Incumbent,Won-General,312999.77,nan
Senator First Suffolk,John Hart Jr.,DEM,MA,Incumbent,Won-General,304994.0,nan
Senator Cape And Islands,Robert O'Leary,DEM,MA,Incumbent,Won-General,297729.95,nan
Senator Middlesex And Worcester,Pamela Resor,DEM,MA,Incumbent,Won-General,280246.48,nan
"Senator Middlesex, Suffolk And Essex",Jarrett Barrios,DEM,MA,Incumbent,Won-General,274559.98,nan
Senator Second Middlesex And Norfolk,James Coffey,REP,MA,Open,Lost-General,248320.12,nan
Senator Second Bristol And Plymouth,Mark Montigny,DEM,MA,Incumbent,Won-General,244633.31,nan
Representative Tenth Middlesex,Peter Koutoujian,DEM,MA,Incumbent,Won-General,239388.39,nan
Senator Second Worcester,Edward Augustus Jr.,DEM,MA,Open,Won-General,235793.51,nan
Senator First Plymouth And Bristol,Marc Richard Pacheco,DEM,MA,Incumbent,Won-General,235639.0,nan
Senator First Essex,Steven Baddour,DEM,MA,Incumbent,Won-General,228067.45,nan
Representative Thirteenth Suffolk,Martin Walsh,DEM,MA,Incumbent,Won-General,221507.67,nan
Senator Middlesex And Essex,Katherine Clark,DEM,MA,Challenger,Lost-General,213141.93,nan
Senator First Bristol And Plymouth,Joan Menard,DEM,MA,Incumbent,Won-General,212759.84,nan
Senator First Worcester,Harriette Chandler,DEM,MA,Incumbent,Won-General,209821.55,nan
Senator Worcester And Norfolk,Richard Moore,DEM,MA,Incumbent,Won-General,209726.38,nan
Executive Councilor District 008,Aaron Bennie Wilson,IND,MA,Open,Lost-General,202568.74,nan
Senator Second Essex,Frederick Berry,DEM,MA,Incumbent,Won-General,192318.74,nan
"Senator Berkshire, Hampshire And Franklin",Andrea Nuciforo Jr.,DEM,MA,Incumbent,Won-General,191205.76,nan
Senator Bristol And Norfolk,James Timilty,DEM,MA,Open,Won-General,185676.41,nan
Representative Twenty-Sixth Middlesex,Timothy Toomey Jr.,DEM,MA,Incumbent,Won-General,183383.0,nan
Senator Second Middlesex And Norfolk,Karen Spilka,DEM,MA,Open,Won-General,181321.69,nan
Senator First Hampden And Hampshire,Brian Lees,REP,MA,Incumbent,Won-General,179587.12,nan
Representative Eighth Hampden,Joseph Wagner,DEM,MA,Incumbent,Won-General,178733.28,nan
Senator Second Suffolk,Dianne Wilkerson,DEM,MA,Incumbent,Won-General,175887.94,nan
Senator Norfolk And Plymouth,Michael Morrissey,DEM,MA,Incumbent,Won-General,170259.72,nan
Representative Twentieth Middlesex,Bradley Jones Jr.,REP,MA,Incumbent,Won-General,169244.63,nan
Representative Ninth Middlesex,Thomas Stanley,DEM,MA,Incumbent,Won-General,167436.95,nan
Senator Second Suffolk And Middlesex,Steven Tolman,DEM,MA,Incumbent,Won-General,164093.0,nan
Senator Third Middlesex,Susan Fargo,DEM,MA,Incumbent,Won-General,156935.78,nan
Senator Second Middlesex,Charles Shannon,DEM,MA,Incumbent,Won-General,154635.0,nan
Senator Second Plymouth And Bristol,Lawrence Novak,REP,MA,Challenger,Lost-General,150896.0,nan
Representative Second Suffolk,Eugene Oflaherty,DEM,MA,Incumbent,Won-General,149738.0,nan
Representative Seventh Hampden,Thomas Petrolati,DEM,MA,Incumbent,Won-General,145436.38,nan
Representative Fourteenth Middlesex,Cory Atkins,DEM,MA,Incumbent,Won-General,145201.71,nan
Senator Plymouth And Norfolk,Robert Hedlund,REP,MA,Incumbent,Won-General,143429.97,nan
Representative Seventeenth Essex,Barry Finegold,DEM,MA,Incumbent,Won-General,141476.75,nan
Senator Hampshire And Franklin,Stanley Rosenberg,DEM,MA,Incumbent,Won-General,139890.7,nan
Senator Second Worcester,Robi Blute,REP,MA,Open,Lost-General,138039.97,nan
Senator First Middlesex,Steven Panagiotakos,DEM,MA,Incumbent,Won-General,131706.19,nan
Senator Middlesex And Worcester,Rod Jane,REP,MA,Challenger,Lost-General,128997.98,nan
Representative Third Plymouth,Garrett James Bradley,DEM,MA,Incumbent,Won-General,128494.05,nan
Senator First Essex And Middlesex,Bruce Tarr,REP,MA,Incumbent,Won-General,127363.09,nan
Senator Hampden,Stephen Buoniconti,DEM,MA,Open,Won-General,127224.72,nan
Representative Ninth Bristol,John Quinn,DEM,MA,Incumbent,Won-General,124940.0,nan
Representative Twelfth Worcester,Harold Naughton Jr.,DEM,MA,Incumbent,Won-General,123929.92,nan
Representative Twelfth Hampden,Gale Candaras,DEM,MA,Incumbent,Won-General,123466.98,nan
Representative Eleventh Norfolk,Robert Coughlin,DEM,MA,Incumbent,Won-General,122874.0,nan
Senator Worcester And Middlesex,David Shnaider,REP,MA,Challenger,Lost-General,121929.52,nan
Representative Thirty-Fifth Middlesex,Paul Donato,DEM,MA,Incumbent,Won-General,121475.94,nan
Senator Worcester And Middlesex,Robert Antonioni,DEM,MA,Incumbent,Won-General,119792.52,nan
Representative Third Barnstable,Matthew Patrick,DEM,MA,Incumbent,Won-General,114809.67,nan
Senator Second Essex And Middlesex,Susan Tucker,DEM,MA,Incumbent,Won-General,114235.95,nan
Representative Eighth Suffolk,Martha Marty Walz,DEM,MA,Open,Won-General,113483.71,nan
Representative Eighth Bristol,Michael Rodrigues,DEM,MA,Incumbent,Won-General,112417.5,nan
Senator Fourth Middlesex,Robert Havern III,DEM,MA,Incumbent,Won-General,111441.0,nan
"Senator Worcester, Hampden, Hampshire And Franklin",Stephen Brewer,DEM,MA,Incumbent,Won-General,111037.91,nan
Representative Third Barnstable,Larry Wheatley,REP,MA,Challenger,Lost-General,110505.24,nan
Representative Seventeenth Worcester,John Binienda Sr.,DEM,MA,Incumbent,Won-General,109695.0,nan
Representative Eleventh Worcester,Karyn Polito,REP,MA,Incumbent,Won-General,109199.3,nan
Representative Eighth Worcester,Paul Kujawski,DEM,MA,Incumbent,Won-General,108355.82,nan
Representative Fourteenth Middlesex,Douglas G Stevenson,REP,MA,Challenger,Lost-General,108051.0,nan
Representative Ninth Worcester,George Peterson Jr.,REP,MA,Incumbent,Won-General,107207.5,nan
Representative Seventh Essex,John Keenan,DEM,MA,Open,Won-General,103702.79,nan
Representative Eighth Suffolk,Richard Babson,REP,MA,Open,Lost-General,103510.52,nan
Representative Third Norfolk,Ronald Mariano,DEM,MA,Incumbent,Won-General,103185.53,nan
Representative First Essex,Michael Costello,DEM,MA,Incumbent,Won-General,101466.5,nan
Senator Second Hampden And Hampshire,Michael Knapik,REP,MA,Incumbent,Won-General,100605.66,nan
Representative Sixteenth Worcester,John Fresolo,DEM,MA,Incumbent,Won-General,99936.85,nan
Representative Fifth Barnstable,Jeffrey Davis Perry,REP,MA,Incumbent,Won-General,99424.68,nan
Representative Fourteenth Norfolk,George Field,REP,MA,Challenger,Lost-General,95951.47,nan
Senator Suffolk And Norfolk,Robert Joyce,IND,MA,Challenger,Lost-General,95622.5,nan
Representative Fifth Norfolk,Joseph Driscoll,DEM,MA,Open,Won-General,94709.15,nan
Representative Fourteenth Norfolk,Alice Hanlon Peisch,DEM,MA,Incumbent,Won-General,94496.77,nan
Representative Eighteenth Essex,Barbara Litalien,DEM,MA,Incumbent,Won-General,93804.94,nan
Representative First Barnstable,Richard Neitz,REP,MA,Open,Lost-General,93183.07,nan
Representative Thirty-Fourth Middlesex,Carl Sciortino Jr.,DEM,MA,Open,Won-General,93061.01,nan
Representative Seventh Bristol,Robert Correia,DEM,MA,Incumbent,Won-General,90304.84,nan
Representative Nineteenth Suffolk,Robert Deleo,DEM,MA,Incumbent,Won-General,88455.0,nan
Representative Ninth Essex,Michael Motzkin,REP,MA,Challenger,Lost-General,88137.25,nan
Representative Twenty-First Middlesex,Charles Murphy,DEM,MA,Incumbent,Won-General,88117.96,nan
Representative Fourteenth Worcester,James Leary,DEM,MA,Incumbent,Won-General,87629.1,nan
Representative Third Berkshire,Peter Larkin,DEM,MA,Incumbent,Won-General,87275.0,nan
Representative Thirty-Seventh Middlesex,James Eldridge,DEM,MA,Incumbent,Won-General,87088.2,nan
Representative Ninth Essex,Mark Falzone,DEM,MA,Incumbent,Won-General,85104.42,nan
Representative First Plymouth,Viriato Manuel Demacedo,REP,MA,Incumbent,Won-General,84024.0,nan
Representative Thirty-Third Middlesex,Christopher Fallon,DEM,MA,Incumbent,Won-General,83332.45,nan
Representative Seventh Plymouth,Kathleen Teahan,DEM,MA,Incumbent,Won-General,81814.39,nan
Senator Second Plymouth And Bristol,Robert Creedon Jr.,DEM,MA,Incumbent,Won-General,81465.0,nan
Representative Fourth Barnstable,Sarah Peake,DEM,MA,Challenger,Lost-General,81341.35,nan
Representative Thirteenth Norfolk,Lida Harkins,DEM,MA,Incumbent,Won-General,80988.8,nan
Representative Eleventh Middlesex,Kay Khan,DEM,MA,Incumbent,Won-General,79700.0,nan
Representative Third Essex,Brian Dempsey,DEM,MA,Incumbent,Won-General,79049.05,nan
Representative Twelfth Plymouth,Thomas Obrien,DEM,MA,Incumbent,Won-General,79037.9,nan
Senator Bristol And Norfolk,David McCarter,REP,MA,Open,Lost-General,78941.32,nan
Representative First Berkshire,Daniel Bosley,DEM,MA,Incumbent,Won-General,78800.0,nan
Representative First Norfolk,Bruce Ayers,DEM,MA,Incumbent,Won-General,78581.92,nan
Representative Tenth Norfolk,James Vallee,DEM,MA,Incumbent,Won-General,77132.92,nan
