office,candidate,party,state,incumbency,result,total money,district
Governor,Michael Easley,DEM,NC,Incumbent,Won-General,8526365.05,nan
Governor,Patrick Ballantine,REP,NC,Challenger,Lost-General,4336284.72,nan
State Senator,Marc Basnight,DEM,NC,Incumbent,Won-General,1696639.31,1
Lieutenant Governor,Beverly Perdue,DEM,NC,Incumbent,Won-General,1624241.49,nan
Attorney General,Roy Asberry Cooper III,DEM,NC,Incumbent,Won-General,1569208.86,nan
Treasurer,Richard Moore II,DEM,NC,Incumbent,Won-General,1551007.12,nan
State Representative,James Black,DEM,NC,Incumbent,Won-General,1452525.93,100
Governor,Richard Vinroot,REP,NC,Challenger,Withdrew-General,1344768.66,nan
State Representative,Richard Morgan,REP,NC,Incumbent,Won-General,943399.68,52
Agriculture Commissioner,Britt Cobb,DEM,NC,Incumbent,Lost-General,762190.78,nan
State Senator,Joe Sam Queen,DEM,NC,Incumbent,Lost-General,694890.76,47
State Senator,Scott Thomas,DEM,NC,Incumbent,Won-General,693061.03,2
State Senator,John Joyner Snow Jr.,DEM,NC,Challenger,Won-General,499212.45,50
Attorney General,Joe Knott,REP,NC,Challenger,Lost-General,493955.35,nan
State Senator,Fred Smith Jr.,REP,NC,Incumbent,Won-General,468024.59,12
State Senator,Oscar Harris,DEM,NC,Challenger,Lost-General,462051.32,22
State Representative,Mary Price Harrison,DEM,NC,Challenger,Won-General,454066.89,57
State Senator,Woody White,REP,NC,Incumbent,Lost-General,449790.71,9
State Senator,John Kerr,DEM,NC,Challenger,Won-General,441709.69,5
State Senator,Julia Boseman,DEM,NC,Challenger,Won-General,425699.7,9
State Representative,David Grier Martin III,DEM,NC,Challenger,Won-General,386236.6,34
Secretary Of State,Elaine Marshall,DEM,NC,Incumbent,Won-General,353133.83,nan
Agriculture Commissioner,Steve Troxler,REP,NC,Challenger,Won-General,346752.97,nan
State Senator,David Hoyle,DEM,NC,Incumbent,Won-General,332283.96,43
State Senator,Janet Kay Ruthven Hagan,DEM,NC,Incumbent,Won-General,328989.84,27
State Senator,Christine Mumma,REP,NC,Open,Lost-General,320673.0,18
Labor Commissioner,Wayne Goodwin,DEM,NC,Challenger,Lost-General,311301.7,nan
State Senator,Walter Dalton,DEM,NC,Incumbent,Won-General,307677.04,46
State Representative,Alice Graham Underhill,DEM,NC,Open,Won-General,306136.41,3
State Representative,Don Munford,REP,NC,Incumbent,Lost-General,294801.33,34
State Senator,Robert Pittenger,REP,NC,Open,Won-General,293685.6,39
State Representative,Daniel Bruce Goforth,DEM,NC,Incumbent,Won-General,288024.23,115
State Representative,Arthur Williams,DEM,NC,Incumbent,Won-General,281547.03,6
Supreme Court-Parker Seat,Sarah Parker,IND,NC,Incumbent,Won-General,280059.0,nan
State Senator,Tony Rand,DEM,NC,Incumbent,Won-General,274602.88,19
Insurance Commissioner,James Long,DEM,NC,Incumbent,Won-General,241733.15,nan
State Representative,Harold Brubaker,REP,NC,Incumbent,Won-General,230905.0,78
State Senator,Linda Garrou,DEM,NC,Incumbent,Won-General,228441.47,32
Supreme Court-Parker Seat,John Marsh Tyson,IND,NC,Challenger,Lost-General,225941.0,nan
State Representative,Danny McComas,REP,NC,Incumbent,Won-General,221075.0,19
State Senator,Charles Albertson,DEM,NC,Incumbent,Won-General,220861.42,10
State Representative,Richard Glazier,DEM,NC,Open,Won-General,220688.4,45
State Representative,T Culpepper III,DEM,NC,Incumbent,Won-General,217007.2,2
State Senator,Albin Swindell IV,DEM,NC,Incumbent,Won-General,212641.39,11
State Senator,Janet Cowell,DEM,NC,Open,Won-General,210967.45,16
State Representative,James Llewellyn,DEM,NC,Challenger,Lost-General,210020.94,10
State Senator,Norwood Clark,DEM,NC,Challenger,Lost-General,205896.65,17
State Senator,Harris Blake,REP,NC,Incumbent,Won-General,205433.75,22
Labor Commissioner,Cherie Berry,REP,NC,Incumbent,Won-General,203157.55,nan
State Senator,Charles Tyson,REP,NC,Challenger,Lost-General,201238.2,2
State Representative,David Redwine,DEM,NC,Challenger,Lost-General,197174.69,17
State Representative,Edward Nelson Cole,DEM,NC,Incumbent,Won-General,194717.58,65
State Representative,Alice Bordsen,DEM,NC,Incumbent,Won-General,194701.2,63
State Senator,Bob Atwater,DEM,NC,Open,Won-General,192937.21,18
Auditor,Leslie Merritt,REP,NC,Challenger,Won-General,190851.65,nan
State Representative,Kathryn Hamrick,DEM,NC,Challenger,Lost-General,190792.36,111
State Representative,Margaret Highsmith Dickson,DEM,NC,Open,Won-General,190084.48,44
State Senator,Robert C) Soles Jr.,DEM,NC,Incumbent,Won-General,189994.0,8
State Senator,James Forrester,REP,NC,Open,Won-General,189518.0,41
State Senator,James Testa,REP,NC,Challenger,Lost-General,187365.3,46
State Senator,Harry Coolidge Brown,REP,NC,Challenger,Won-General,183602.12,6
State Representative,Timothy Keith Moore,REP,NC,Incumbent,Won-General,181848.52,111
State Senator,Clark Jenkins,DEM,NC,Incumbent,Won-General,177058.14,3
State Senator,Keith Presnell,REP,NC,Challenger,Won-General,176629.07,47
Superintendent Of Public Instruction,June St Clair Atkinson,DEM,NC,Open,Won-General,173717.78,nan
State Senator,Douglas Berger,DEM,NC,Open,Won-General,170321.7,7
Auditor,Ralph Jr. Campbell,DEM,NC,Incumbent,Lost-General,170009.5,nan
State Representative,Pryor Gibson,DEM,NC,Incumbent,Won-General,167043.68,69
State Representative,Bill Daughtridge Jr.,REP,NC,Incumbent,Won-General,160430.0,25
State Senator,Cecil Hargett,DEM,NC,Incumbent,Lost-General,150552.38,6
State Senator,Thomas Apodaca,REP,NC,Incumbent,Won-General,150118.65,48
State Representative,Lucy Allen,DEM,NC,Incumbent,Won-General,149471.83,49
Lieutenant Governor,James Snyder Jr.,REP,NC,Challenger,Lost-General,148645.0,nan
Supreme Court-Open Seat,Fred Gilbert Morrison Jr.,IND,NC,Open,Lost-General,147652.0,nan
Supreme Court-Open Seat,James Wynn Jr.,IND,NC,Open,Lost-General,144752.0,nan
Supreme Court-Open Seat,Howard Edwards Manning Jr.,IND,NC,Open,Lost-General,144365.0,nan
State Representative,Julia Howard,REP,NC,Incumbent,Won-General,141536.95,79
State Representative,Bill Faison,DEM,NC,Open,Won-General,137819.0,50
Supreme Court-Open Seat,Paul Martin Newby,IND,NC,Open,Won-General,136192.81,nan
State Senator,Vernon Malone,DEM,NC,Incumbent,Won-General,135642.52,14
State Senator,David Weinstein,DEM,NC,Incumbent,Won-General,133682.0,13
State Senator,Richard Stevens,REP,NC,Incumbent,Won-General,132298.23,17
State Representative,Stephen Laroque,REP,NC,Incumbent,Won-General,127961.88,10
State Representative,Lorene Coates,DEM,NC,Incumbent,Won-General,126784.44,77
Supreme Court-Open Seat,Elizabeth McCrodden,IND,NC,Open,Lost-General,126197.44,nan
State Representative,Wilma Sherrill,REP,NC,Incumbent,Won-General,125992.34,116
State Representative,Phillip Haire,DEM,NC,Incumbent,Won-General,124032.86,119
State Representative,Susan Fisher,DEM,NC,Incumbent,Won-General,120794.05,114
State Representative,Joanne Bowie,REP,NC,Incumbent,Lost-General,118217.0,57
State Representative,Jim Harrell,DEM,NC,Incumbent,Won-General,117550.85,90
State Representative,Bonner Stiller,REP,NC,Incumbent,Won-General,117301.7,17
State Representative,Edd Nye,DEM,NC,Incumbent,Won-General,114100.0,22
State Representative,Leslie Cox,DEM,NC,Challenger,Lost-General,109360.21,51
State Representative,Margaret Jeffus,DEM,NC,Incumbent,Won-General,108424.13,59
State Representative,Joe Hackney,DEM,NC,Incumbent,Won-General,107380.0,54
State Senator,Jim Jacumin,REP,NC,Open,Won-General,106344.24,44
State Representative,Bob England,DEM,NC,Incumbent,Won-General,104983.98,112
State Senator,Neal Hunt,REP,NC,Open,Won-General,100877.77,15
State Representative,David Lewis,REP,NC,Incumbent,Won-General,98785.27,53
State Representative,Debbie Ann Clary,REP,NC,Incumbent,Won-General,96410.0,110
State Representative,Deborah Ross,DEM,NC,Incumbent,Won-General,93827.64,38
State Representative,Jennifer Weiss,DEM,NC,Incumbent,Won-General,92922.12,35
State Senator,Malcolm Graham,DEM,NC,Open,Won-General,92158.01,40
State Representative,Linda Coleman,DEM,NC,Challenger,Won-General,90898.82,39
Superintendent Of Public Instruction,Bill Fletcher,REP,NC,Open,Lost-General,90588.0,nan
State Senator,Robert Carpenter,REP,NC,Incumbent,Lost-General,87340.0,50
State Representative,Carolyn Justice,REP,NC,Incumbent,Won-General,86486.0,16
State Senator,Philip Edward Berger Sr.,REP,NC,Incumbent,Won-General,86020.0,26
State Representative,Rick Eddins,REP,NC,Incumbent,Won-General,83099.0,40
State Senator,William Purcell,DEM,NC,Incumbent,Won-General,76914.87,25
State Representative,William Wainwright,DEM,NC,Incumbent,Won-General,76225.89,12
State Representative,John Sauls,REP,NC,Incumbent,Won-General,74775.0,51
State Senator,Daniel Clodfelter,DEM,NC,Incumbent,Won-General,73727.0,37
State Representative,Joe Kiser,REP,NC,Incumbent,Won-General,70865.0,97
State Senator,Martin Nesbitt,DEM,NC,Incumbent,Won-General,70460.0,49
Secretary Of State,Jay Rao,REP,NC,Challenger,Lost-General,68327.9,nan
State Senator,Fletcher Hartsell Jr.,REP,NC,Incumbent,Won-General,67935.0,36
State Representative,Joseph Nelson Dollar,REP,NC,Open,Won-General,67279.66,36
State Representative,Alma Adams,DEM,NC,Incumbent,Won-General,66456.08,58
State Representative,Louis Milford Pate Jr.,REP,NC,Incumbent,Won-General,64449.0,11
State Senator,Jerry Tillman,REP,NC,Incumbent,Won-General,63455.0,29
State Representative,Karen Brotherton Ray,REP,NC,Incumbent,Won-General,62769.88,95
State Representative,Renee McCormick,REP,NC,Challenger,Lost-General,62521.72,49
State Representative,Jeff Barnhart,REP,NC,Open,Won-General,62400.0,82
State Representative,Robert Grady,REP,NC,Incumbent,Won-General,61905.0,15
State Representative,Ed McMahan,REP,NC,Open,Won-General,61750.0,104
State Representative,Drew Saunders,DEM,NC,Incumbent,Won-General,61400.0,99
State Representative,Carolyn Justus,REP,NC,Incumbent,Won-General,60530.14,117
State Representative,Jean Preston,REP,NC,Incumbent,Won-General,58872.5,13
State Representative,Thomas Wright,DEM,NC,Incumbent,Won-General,58750.14,18
State Representative,William Current Sr.,REP,NC,Open,Won-General,58301.43,109
State Representative,Robert Mitchell Gillespie,REP,NC,Incumbent,Won-General,56911.26,85
State Representative,Cullie Tarleton,DEM,NC,Open,Lost-General,56587.38,93
State Representative,James Ellis,REP,NC,Incumbent,Lost-General,56286.14,39
State Representative,Verla Insko,DEM,NC,Incumbent,Won-General,55277.16,56
State Senator,Harold Frazier,REP,NC,Open,Lost-General,54302.81,7
State Senator,Tony Moore,REP,NC,Incumbent,Lost-General,54243.19,5
State Representative,James Crawford Jr.,DEM,NC,Incumbent,Won-General,54178.82,32
State Senator,Eddie Goodall,REP,NC,Open,Won-General,53489.0,35
State Representative,Marian McLawhorn,DEM,NC,Incumbent,Won-General,53005.0,9
State Representative,Edith Warren,DEM,NC,Incumbent,Won-General,52778.99,8
State Representative,Joe Pat Tolson,DEM,NC,Incumbent,Won-General,52300.0,23
State Representative,C Owens Jr.,DEM,NC,Incumbent,Won-General,50800.0,1
State Senator,John Garwood,REP,NC,Open,Won-General,49025.0,45
State Senator,Hugh Webster,REP,NC,Incumbent,Won-General,48720.0,24
State Representative,Namon Leo Daughtry,REP,NC,Open,Won-General,47160.0,26
State Representative,Ray Rapp,DEM,NC,Incumbent,Won-General,44400.52,118
State Representative,Dale Folwell,REP,NC,Open,Won-General,44229.0,74
State Representative,Margaret Carpenter,REP,NC,Challenger,Lost-General,43925.0,119
State Representative,Michael David Speciale,REP,NC,Open,Lost-General,43633.18,3
Treasurer,Edward Meyer,REP,NC,Challenger,Lost-General,42455.25,nan
State Senator,Robert Holloman,DEM,NC,Incumbent,Won-General,42425.0,4
State Representative,June Mabry,DEM,NC,Open,Lost-General,42147.85,67
State Representative,Louise Taylor,DEM,NC,Challenger,Lost-General,40909.0,53
State Representative,Bryan Holloway,REP,NC,Open,Won-General,40868.14,91
Insurance Commissioner,Clyde Robert Brawley Jr.,REP,NC,Challenger,Lost-General,39827.47,nan
State Representative,Michael Wray,DEM,NC,Open,Won-General,39631.8,27
State Senator,Austin Allran,REP,NC,Open,Won-General,39235.0,42
State Representative,Jerry Dockham,REP,NC,Incumbent,Won-General,37950.0,80
State Senator,Andrew Brock,REP,NC,Incumbent,Won-General,37645.0,34
State Senator,Katie Dorsett,DEM,NC,Incumbent,Won-General,37139.11,28
State Senator,Ellie Kinnaird,DEM,NC,Incumbent,Won-General,37034.0,23
State Representative,Paul Stam,REP,NC,Incumbent,Won-General,36355.32,37
State Representative,Mary McAllister,DEM,NC,Incumbent,Won-General,35891.36,43
State Representative,Joel Harbinson,DEM,NC,Open,Lost-General,35828.64,88
State Representative,Jerry Rudd,REP,NC,Challenger,Lost-General,35725.72,63
State Representative,Bernard Allen,DEM,NC,Incumbent,Won-General,35684.0,33
State Representative,Mark Hollo,REP,NC,Open,Won-General,35661.0,88
State Representative,Larry Brown,REP,NC,Open,Won-General,34184.18,73
State Representative,Fred Steen II,REP,NC,Open,Won-General,33812.0,76
State Representative,Robert Mitchell,DEM,NC,Open,Lost-General,33714.44,91
State Senator,Richard Cornwell Avery,DEM,NC,Open,Lost-General,33144.75,44
State Senator,Charlie Dannelly,DEM,NC,Incumbent,Won-General,32629.54,38
State Representative,John Rhodes,REP,NC,Incumbent,Won-General,31116.09,98
State Representative,Mitchell Smith Setzer,REP,NC,Incumbent,Won-General,31113.43,89
State Representative,Melanie Wade Goodwin,DEM,NC,Open,Won-General,30989.9,66
State Representative,Hugh Holliman,DEM,NC,Incumbent,Won-General,30597.12,81
State Representative,Trudi Walend,REP,NC,Incumbent,Won-General,29845.0,113
State Representative,Douglas Yongue,DEM,NC,Incumbent,Won-General,29510.2,46
State Senator,Jeanne Lucas,DEM,NC,Incumbent,Won-General,28705.0,20
State Representative,Gene Wilson,REP,NC,Open,Won-General,28600.0,93
State Representative,Russell Tucker,DEM,NC,Open,Won-General,27811.0,4
State Representative,Ronnie Sutton,DEM,NC,Incumbent,Won-General,27135.0,47
State Representative,Tom Brandon,DEM,NC,Open,Lost-General,27059.84,74
State Representative,Winfrey Alexander Wilkins,DEM,NC,Open,Won-General,26932.28,55
State Senator,Hamilton Horton,REP,NC,Incumbent,Won-General,26384.03,31
State Representative,Paul Luebke,DEM,NC,Incumbent,Won-General,26335.0,30
State Representative,Pete Cunningham,DEM,NC,Incumbent,Won-General,25775.0,107
Supreme Court-Open Seat,Marvin Schiller,IND,NC,Open,Lost-General,25022.77,nan
State Representative,Russell Capps,REP,NC,Open,Won-General,24645.0,41
State Senator,Tony Foriest,DEM,NC,Challenger,Lost-General,24512.67,24
State Representative,Curtis Blackwood,REP,NC,Open,Won-General,24424.0,68
State Representative,Beverly Earle,DEM,NC,Incumbent,Won-General,23975.89,101
State Representative,Marvin Lucas,DEM,NC,Incumbent,Won-General,23735.0,42
State Senator,Jack Swann,REP,NC,Challenger,Lost-General,23448.82,8
State Representative,George Holmes,REP,NC,Incumbent,Won-General,23350.0,92
Supreme Court-Open Seat,Rachel Lea Hunter,IND,NC,Open,Lost-General,23298.78,nan
State Representative,Edgar Vance Starnes,REP,NC,Incumbent,Won-General,23096.0,87
State Senator,Matthew Rogers,DEM,NC,Challenger,Lost-General,22875.18,48
State Representative,Mac Butner,REP,NC,Challenger,Lost-General,22665.0,77
State Representative,Martha Alexander,DEM,NC,Incumbent,Won-General,22324.0,106
State Representative,Wayne Sexton,REP,NC,Challenger,Lost-General,22171.0,65
State Representative,George Cleveland,REP,NC,Open,Won-General,21615.0,14
State Representative,William McGee Jr.,REP,NC,Open,Won-General,21535.0,75
State Representative,Jean Farmer Butterfield,DEM,NC,Incumbent,Won-General,21489.0,24
State Representative,Tracy Walker,REP,NC,Open,Won-General,21250.0,94
State Representative,Linda Johnson,REP,NC,Open,Won-General,21150.0,83
State Representative,Jim Gulley,REP,NC,Incumbent,Won-General,21000.0,103
State Senator,Larry Shaw,DEM,NC,Incumbent,Won-General,20850.0,21
State Senator,Rich Jarman,REP,NC,Challenger,Lost-General,20792.5,10
State Representative,Cary Allred,REP,NC,Incumbent,Won-General,20705.28,64
State Representative,Philip Tate,DEM,NC,Challenger,Lost-General,20653.12,85
State Representative,Earl Frederick Jones,DEM,NC,Incumbent,Won-General,19650.0,60
State Representative,Phillip Frye,REP,NC,Incumbent,Won-General,18978.25,84
State Representative,Walt Church,DEM,NC,Incumbent,Won-General,18000.0,86
State Senator,Don East,REP,NC,Open,Won-General,17841.3,30
State Representative,Shirley Wiggins,DEM,NC,Open,Lost-General,17639.0,109
State Representative,John Hall,DEM,NC,Incumbent,Won-General,17510.0,7
State Representative,Roger West,REP,NC,Incumbent,Won-General,16500.0,120
State Representative,Woody Tucker,DEM,NC,Challenger,Lost-General,15986.0,87
State Representative,Larry Moseley Bell,DEM,NC,Incumbent,Won-General,15976.3,21
State Senator,Brian Sisson,REP,NC,Open,Lost-General,15382.06,40
State Senator,Beverly Moore,REP,NC,Challenger,Lost-General,14558.0,3
State Representative,Arlie Culp,REP,NC,Open,Won-General,14437.5,70
State Representative,Rebecca Carney,DEM,NC,Incumbent,Won-General,14337.9,102
Supreme Court-Open Seat,Ronnie Ansley,IND,NC,Open,Lost-General,13873.0,nan
State Representative,John Blust,REP,NC,Incumbent,Won-General,13625.2,62
Governor,Barbara Howe,LIB,NC,Challenger,Lost-General,13528.66,nan
State Representative,Phil Jeffreys,REP,NC,Challenger,Lost-General,13330.0,38
State Representative,David Almond,REP,NC,Open,Won-General,13170.0,67
State Senator,Bobby Coffer,REP,NC,Challenger,Lost-General,12192.37,27
State Senator,Ronald Toppin Sr.,REP,NC,Challenger,Lost-General,11958.76,1
State Representative,Olga Morgan Wright,REP,NC,Challenger,Lost-General,10720.0,58
State Representative,Ken Fortenberry,DEM,NC,Challenger,Lost-General,10245.0,97
State Senator,Mark Bradrick,REP,NC,Open,Lost-General,9827.62,16
State Representative,Larry Womble,DEM,NC,Incumbent,Won-General,9650.0,71
State Representative,Garland Pierce,DEM,NC,Open,Won-General,9602.0,48
State Representative,Doug Vinson,REP,NC,Open,Won-General,9218.61,105
State Senator,R Dowe,REP,NC,Challenger,Lost-General,9046.37,32
State Representative,Doug Jones,DEM,NC,Challenger,Lost-General,9031.05,116
