office,candidate,party,state,incumbency,result,total money,district
State Senator,Vincent Fumo,DEM,PA,Incumbent,Won-General,6548590.22,1
State Representative,John Perzel,REP,PA,Incumbent,Won-General,4552427.91,172
Attorney General,Thomas Corbett,REP,PA,Open,Won-General,4507610.93,nan
Attorney General,James Eisenhower,DEM,PA,Open,Lost-General,2517273.0,nan
Treasurer,Robert Casey Jr.,DEM,PA,Open,Won-General,1438433.24,nan
Auditor,Jack Wagner,DEM,PA,Open,Won-General,1165909.62,nan
State Representative,Mike Veon,DEM,PA,Incumbent,Won-General,917183.55,14
State Senator,Bob Regola,REP,PA,Challenger,Won-General,895732.72,39
Auditor,Joe Peters,REP,PA,Open,Lost-General,871162.15,nan
State Senator,Allen Kukovich,DEM,PA,Incumbent,Lost-General,768779.65,39
State Representative,Jon Fox,REP,PA,Open,Lost-General,765936.4,153
State Senator,Michael Stack III,DEM,PA,Incumbent,Won-General,765736.17,5
State Senator,Jeffrey Piccola,REP,PA,Incumbent,Won-General,759471.38,15
State Representative,Joshua Shapiro,DEM,PA,Open,Won-General,732212.73,153
State Representative,Mike Gerber,DEM,PA,Challenger,Won-General,703609.02,148
State Representative,Melissa Murphy Weber,REP,PA,Incumbent,Lost-General,681029.83,148
State Representative,William Deweese,DEM,PA,Incumbent,Won-General,676684.7,50
State Senator,Constance Williams,DEM,PA,Incumbent,Won-General,636636.67,17
State Representative,Sam Smith,REP,PA,Incumbent,Won-General,551981.11,66
State Senator,Robert Thompson,REP,PA,Incumbent,Won-General,527928.87,19
State Representative,George Kenney Jr.,REP,PA,Incumbent,Won-General,527405.13,170
State Senator,John Gordner,REP,PA,Incumbent,Won-General,501112.45,27
State Senator,Roger Madigan,REP,PA,Incumbent,Won-General,496283.95,23
State Representative,David Argall,REP,PA,Incumbent,Won-General,487304.23,124
State Senator,James Rhoades,REP,PA,Incumbent,Won-General,460845.81,29
State Representative,Brian Ellis,REP,PA,Open,Won-General,456032.93,11
State Senator,Joseph Scarnati III,REP,PA,Incumbent,Won-General,413679.99,25
State Representative,Fred Vero,DEM,PA,Open,Lost-General,378720.24,11
State Representative,William Keller,DEM,PA,Incumbent,Won-General,373650.0,184
Treasurer,Jean Craige Pepper,REP,PA,Open,Lost-General,349476.87,nan
State Senator,Gibson Armstrong,REP,PA,Incumbent,Won-General,347075.84,13
State Senator,Dominic Pileggi,REP,PA,Incumbent,Won-General,334990.75,9
State Senator,Patricia Vance,REP,PA,Open,Won-General,334929.98,31
State Senator,Vincent Hughes,DEM,PA,Incumbent,Won-General,316788.13,7
State Representative,Thomas Tangretti,DEM,PA,Incumbent,Won-General,309286.05,57
State Representative,John Taylor,REP,PA,Incumbent,Won-General,300308.47,177
State Representative,Jacqueline Crahalla,REP,PA,Incumbent,Won-General,296493.84,150
State Representative,Thomas Quigley,REP,PA,Open,Won-General,290178.45,146
State Representative,Curtis Sonney,REP,PA,Challenger,Won-General,285537.5,4
State Senator,Don White,REP,PA,Incumbent,Won-General,282038.66,41
State Representative,Robert Kauffman,REP,PA,Open,Won-General,274711.56,89
State Representative,Dwight Evans,DEM,PA,Incumbent,Won-General,268351.03,203
State Representative,Rebecca Wall,DEM,PA,Challenger,Lost-General,267551.24,150
State Senator,Gerald Lavalle,DEM,PA,Incumbent,Won-General,260679.95,47
State Senator,John Pippy,REP,PA,Incumbent,Won-General,246526.51,37
State Representative,Brett Feese,REP,PA,Incumbent,Won-General,241903.7,84
State Representative,Michael Turzai,REP,PA,Incumbent,Won-General,238045.79,28
State Representative,John Payne,REP,PA,Incumbent,Won-General,231304.63,106
State Representative,J Rooney,DEM,PA,Incumbent,Won-General,226487.95,133
State Representative,William Adolph Jr.,REP,PA,Incumbent,Won-General,226072.8,165
State Senator,Sean Logan,DEM,PA,Incumbent,Won-General,222064.63,45
State Senator,Jay Costa Jr.,DEM,PA,Incumbent,Won-General,220600.0,43
State Senator,Sam Mirarchi,REP,PA,Challenger,Lost-General,219932.88,5
State Representative,Michael Diven,DEM,PA,Incumbent,Won-General,215774.25,22
State Representative,Jennifer Mann,DEM,PA,Incumbent,Won-General,209766.54,132
State Representative,Dennis Obrien,REP,PA,Incumbent,Won-General,205498.36,169
State Senator,Michael Opake,DEM,PA,Incumbent,Won-General,198284.88,11
State Representative,Mario Civera Jr.,REP,PA,Incumbent,Won-General,194723.46,164
State Representative,Dan Weand,DEM,PA,Open,Lost-General,194003.0,146
State Representative,Donna Asure,REP,PA,Challenger,Lost-General,193271.93,118
State Representative,Richard Geist,REP,PA,Incumbent,Won-General,187837.68,79
State Senator,Jane Earll,REP,PA,Incumbent,Won-General,184146.09,49
State Representative,Raymond Bunt Jr.,REP,PA,Incumbent,Won-General,182451.0,147
State Representative,David Reed,REP,PA,Incumbent,Won-General,181251.69,62
State Representative,John Evans,REP,PA,Incumbent,Won-General,180149.45,5
State Representative,Thomas Tigue,DEM,PA,Incumbent,Won-General,178945.08,118
State Representative,Sean Michael Ramaley,DEM,PA,Open,Won-General,178002.6,16
State Representative,Daylin Leach,DEM,PA,Incumbent,Won-General,171359.72,149
State Representative,Ron Raymond,REP,PA,Incumbent,Won-General,157537.0,162
State Senator,Michael Halcovage,DEM,PA,Challenger,Lost-General,157482.3,29
State Representative,Ted Harhai,DEM,PA,Incumbent,Won-General,156798.55,58
State Representative,Marie Lederer,DEM,PA,Incumbent,Won-General,154620.0,175
State Representative,Stephen Stetler,DEM,PA,Incumbent,Won-General,152645.52,95
State Representative,Todd Eachus,DEM,PA,Incumbent,Won-General,152390.0,116
State Representative,Jim Wansacz,DEM,PA,Incumbent,Won-General,151805.19,114
State Representative,Nicholas Micozzie,REP,PA,Incumbent,Won-General,151164.16,163
State Representative,Barbara McIlvaine Smith,DEM,PA,Challenger,Lost-General,143640.85,156
State Representative,Dan Frankel,DEM,PA,Incumbent,Won-General,140835.92,23
State Senator,Terry Punt,REP,PA,Incumbent,Won-General,140491.69,33
State Representative,Elinor Taylor,REP,PA,Incumbent,Won-General,131686.91,156
State Representative,David Millard,REP,PA,Incumbent,Won-General,130735.24,109
State Representative,Thomas Mark Mustio,REP,PA,Incumbent,Won-General,130141.78,44
State Representative,Jeffrey Pyle,REP,PA,Open,Won-General,128245.57,60
State Representative,Patrick Browne,REP,PA,Incumbent,Won-General,127557.21,131
State Representative,Paul Reichart,DEM,PA,Challenger,Lost-General,126612.42,109
State Representative,Michael Patrick McGeehan,DEM,PA,Incumbent,Won-General,125328.66,173
State Representative,Gene Digirolamo,REP,PA,Incumbent,Won-General,124711.12,18
State Representative,Mark McNaughton,REP,PA,Incumbent,Won-General,124448.87,104
State Representative,Curtis Thomas,DEM,PA,Incumbent,Won-General,122324.0,181
State Senator,Shirley Kitchen,DEM,PA,Incumbent,Won-General,122182.0,3
State Representative,Arthur Hershey,REP,PA,Incumbent,Won-General,122138.6,13
State Representative,Robert Belfanti Jr.,DEM,PA,Incumbent,Won-General,119463.8,107
State Representative,Louise Williams Bishop,DEM,PA,Incumbent,Won-General,118456.84,192
State Representative,John Maher,REP,PA,Incumbent,Won-General,117592.63,40
State Representative,John Yudichak,DEM,PA,Incumbent,Won-General,117265.0,119
State Representative,Timothy Joseph Solobay,DEM,PA,Incumbent,Won-General,116154.8,48
State Representative,Tom Gannon,REP,PA,Incumbent,Won-General,115784.76,161
State Representative,Ron Marsico,REP,PA,Incumbent,Won-General,112593.27,105
State Representative,Tom Stevenson,REP,PA,Incumbent,Won-General,109076.78,42
State Representative,Lynn Herman,REP,PA,Incumbent,Won-General,108589.45,77
State Representative,Glen Grell,REP,PA,Open,Won-General,108195.0,87
State Representative,John Fichter,REP,PA,Incumbent,Won-General,106752.96,70
State Representative,Harry Readshaw III,DEM,PA,Incumbent,Won-General,106012.74,36
State Representative,Charles McIlhinney Jr.,REP,PA,Incumbent,Won-General,104780.08,143
State Representative,Thomas Killion,REP,PA,Incumbent,Won-General,104004.53,168
State Representative,Thomas Blackwell IV,DEM,PA,Open,Won-General,102850.0,190
State Representative,Thomas Scrimenti,DEM,PA,Incumbent,Lost-General,102801.35,4
State Senator,Ted Barry,REP,PA,Challenger,Lost-General,102404.65,17
