office,candidate,party,state,incumbency,result,total money,district
State Senator,Kate Kelly,DEM,ID,Open,Won-General,81010.54,18
State Representative,Sean Spence,DEM,ID,Challenger,Lost-General,79330.9,17A
State Representative,Nicole Lefavour,DEM,ID,Open,Won-General,77325.69,19B
State Senator,Elliot Werk,DEM,ID,Incumbent,Won-General,70926.25,17
State Representative,Stephen Laurence Elgar,DEM,ID,Open,Lost-General,69260.96,1A
State Representative,Kathie Garrett,REP,ID,Incumbent,Won-General,55695.0,17A
State Representative,Robert Nonini,REP,ID,Open,Won-General,51142.49,5A
State Senator,Heather Anne Cunningham,REP,ID,Challenger,Lost-General,50658.01,17
State Senator,Bert Marley,DEM,ID,Incumbent,Won-General,47144.5,29
State Representative,Mike Gridley,DEM,ID,Open,Lost-General,43319.21,4A
State Senator,Joseph Stegner,REP,ID,Incumbent,Won-General,43063.45,7
State Senator,James Alexander,DEM,ID,Open,Lost-General,40188.47,22
State Senator,Brad Little,REP,ID,Incumbent,Won-General,38610.0,11
State Senator,Gerry Sweet,REP,ID,Incumbent,Won-General,38319.38,20
State Senator,Mike Burkett,DEM,ID,Incumbent,Won-General,37337.77,19
State Senator,Bart Davis,REP,ID,Incumbent,Won-General,36178.07,33
State Senator,David Langhorst,DEM,ID,Open,Won-General,35120.27,16
State Representative,Eric Anderson,REP,ID,Open,Won-General,34562.82,1A
State Senator,Shawn Keough,REP,ID,Incumbent,Won-General,34229.28,1
State Representative,Jana Kemp,REP,ID,Open,Won-General,33741.11,16B
State Senator,Robert Geddes,REP,ID,Incumbent,Won-General,33160.0,31
State Senator,Mike Jorgenson,REP,ID,Open,Won-General,32969.77,3
State Representative,Janet Miller,REP,ID,Incumbent,Won-General,32163.06,17B
State Representative,Dolores Crow,REP,ID,Incumbent,Won-General,31870.0,13A
State Representative,Marge Chadderdon,REP,ID,Open,Won-General,31366.17,4A
State Senator,Harold Bunderson,REP,ID,Incumbent,Won-General,30860.0,14
State Senator,Mike Naccarato,DEM,ID,Challenger,Lost-General,30625.79,7
State Senator,Clint Stennett,DEM,ID,Incumbent,Won-General,30398.37,25
State Senator,Evan Frasure,REP,ID,Challenger,Lost-General,30267.56,29
State Representative,Max Black,REP,ID,Incumbent,Won-General,30100.21,15B
State Representative,Wendy Jaquet,DEM,ID,Incumbent,Won-General,29056.72,25A
State Representative,Allen Andersen,DEM,ID,Incumbent,Lost-General,28947.29,29A
