office,candidate,party,state,incumbency,result,total money,district
State Representative,Terry Coleman,DEM,GA,Open,Won-General,578997.27,144
Supreme Court-Sears Seat,Leah Ward Sears,IND,GA,Incumbent,Default Winner-General,550995.94,nan
State Senator,Eric Johnson,REP,GA,Incumbent,Won-General,479519.28,1
State Senator,William Veach Stephens,REP,GA,Open,Won-General,428437.32,27
State Senator,Eugene Pearson Jr.,REP,GA,Open,Won-General,371912.06,51
State Senator,Mitch Seabaugh,REP,GA,Incumbent,Won-General,358717.51,28
State Senator,Tommie Williams,REP,GA,Incumbent,Won-General,356705.87,19
State Senator,Thorborn Ross Tolleson Jr.,REP,GA,Open,Won-General,318739.32,20
State Senator,Preston Smith,REP,GA,Incumbent,Won-General,305239.06,52
State Senator,Greg Goggans,REP,GA,Open,Won-General,298220.82,7
State Senator,Brian Kemp,REP,GA,Incumbent,Won-General,295411.74,46
State Senator,Jack Hill,REP,GA,Incumbent,Won-General,293914.83,4
State Representative,James Glenn Richardson,REP,GA,Open,Won-General,285522.75,19
State Senator,John Bulloch,REP,GA,Incumbent,Won-General,278016.87,11
State Senator,David Shafer,REP,GA,Incumbent,Won-General,270041.97,48
State Senator,Charles Walker,DEM,GA,Open,Won-General,264051.97,22
State Representative,Robert Mickey Channell,DEM,GA,Open,Won-General,241834.33,116
State Representative,Calvin Smyre,DEM,GA,Open,Won-General,240800.06,132
Public Service Commissioner District 002,Robert Baker,REP,GA,Incumbent,Won-General,237374.33,nan
State Senator,Randy Hall,REP,GA,Open,Lost-General,236475.42,23
State Senator,Judson Hill,REP,GA,Open,Won-General,222450.61,32
State Senator,Tim Golden,DEM,GA,Incumbent,Won-General,221676.32,8
State Senator,Donald Balfour II,REP,GA,Incumbent,Won-General,211829.12,9
State Senator,William Donald Heath Jr.,REP,GA,Open,Won-General,204776.92,31
State Senator,Rusty Griffin,REP,GA,Challenger,Lost-General,204021.21,8
State Representative,Tom Bordeaux,DEM,GA,Open,Won-General,202853.53,162
State Representative,Earl Leroy Carter,REP,GA,Open,Won-General,198410.67,159
State Representative,Edward Lindsey,REP,GA,Open,Won-General,197794.29,54
State Representative,Dubose Porter,DEM,GA,Open,Won-General,195425.0,143
State Representative,Greg Morris,DEM,GA,Open,Won-General,191395.04,155
State Senator,Dan Weber,REP,GA,Open,Won-General,186270.04,40
State Senator,Seth Harp Jr.,REP,GA,Open,Won-General,185882.47,29
State Senator,Kasim Reed,DEM,GA,Incumbent,Won-General,180479.06,35
State Senator,Becky Vaughn,DEM,GA,Challenger,Lost-General,177950.08,46
State Senator,Ginger Collins,REP,GA,Incumbent,Lost-General,169502.22,6
State Representative,Stephanie Stuckey Benfield,DEM,GA,Open,Won-General,168618.35,85
State Senator,John Wiles,REP,GA,Open,Won-General,166398.7,37
State Senator,Johnny Grant,REP,GA,Challenger,Won-General,163735.49,25
State Representative,Larry Parrish,DEM,GA,Open,Won-General,159620.0,156
State Senator,Joseph Carter,REP,GA,Open,Won-General,157769.06,13
State Senator,Cecil Staton,REP,GA,Open,Won-General,157590.17,18
State Senator,S Cagle,REP,GA,Incumbent,Won-General,156829.85,49
State Senator,Emanuel Jones,DEM,GA,Open,Won-General,155981.62,10
State Representative,Patricia Gardner,DEM,GA,Open,Won-General,154134.31,57
State Senator,David Adelman,DEM,GA,Incumbent,Won-General,153129.53,42
State Representative,Mike Snow,DEM,GA,Challenger,Lost-General,149338.25,1
State Representative,Richard Golick,REP,GA,Incumbent,Won-General,149088.04,34
State Senator,Chip Rogers,REP,GA,Open,Won-General,148399.65,21
State Representative,Alan Powell,DEM,GA,Open,Won-General,148055.07,29
State Senator,Don Cheeks,REP,GA,Open,Lost-General,147018.01,22
State Representative,Jerry Keen,REP,GA,Open,Won-General,145550.07,179
State Representative,Mark Burkalter,REP,GA,Open,Won-General,142448.13,50
State Senator,James Leslie Whitehead Sr.,REP,GA,Open,Won-General,140737.33,24
State Senator,Ronnie Chance,REP,GA,Open,Won-General,136901.7,16
State Representative,James Shaw,DEM,GA,Open,Won-General,136215.59,176
State Senator,Stephen Thompson,DEM,GA,Incumbent,Won-General,132855.01,33
State Senator,Michael Sidney Meyer Von Bremen,DEM,GA,Incumbent,Won-General,131925.11,12
State Senator,Roger Boatright,DEM,GA,Open,Lost-General,131064.86,7
State Representative,James Hugh Roberts,REP,GA,Open,Won-General,129051.81,154
State Representative,Robert Ray,DEM,GA,Open,Won-General,121984.91,136
State Representative,Sharon Cooper,REP,GA,Open,Won-General,121737.85,41
State Representative,Eugene Ed Rynders,REP,GA,Open,Won-General,116760.07,152
State Senator,Sam Zamarripa,DEM,GA,Incumbent,Won-General,114930.54,36
State Senator,Jeff Mullis,REP,GA,Incumbent,Won-General,112541.93,53
State Representative,Michele Henson,DEM,GA,Open,Won-General,111903.78,87
State Senator,Bob Trammell,DEM,GA,Open,Lost-General,111683.55,29
State Representative,Johnny Wilson Floyd,DEM,GA,Open,Won-General,110999.44,147
State Representative,Lee Howell,DEM,GA,Open,Lost-General,110624.06,126
State Senator,Murray Campbell,DEM,GA,Challenger,Lost-General,110094.88,11
State Representative,David Knight,REP,GA,Open,Won-General,108625.0,126
State Representative,David Ralston,REP,GA,Open,Won-General,107860.04,7
State Representative,Lester Jackson III,DEM,GA,Open,Won-General,107296.95,161
State Senator,B Powell,DEM,GA,Open,Won-General,107125.0,23
State Representative,Steve Tumlin,REP,GA,Open,Won-General,106559.9,38
State Representative,Jim Cole,REP,GA,Open,Won-General,106228.01,125
State Senator,Doug Stoner,DEM,GA,Challenger,Won-General,104775.0,6
State Representative,Mary Jeanette Jamieson,DEM,GA,Open,Won-General,104162.04,28
State Representative,John Mark Hatfield,REP,GA,Open,Won-General,102932.79,177
State Representative,Rick Berry,REP,GA,Open,Lost-General,102368.0,155
State Representative,Jill Chambers,REP,GA,Open,Won-General,101659.17,81
State Representative,Carlton Rogers,REP,GA,Open,Won-General,101371.2,26
State Representative,Gerald Greene,DEM,GA,Open,Won-General,101180.11,149
State Representative,Eugene Talmadge Maddox,REP,GA,Open,Won-General,100057.04,172
State Senator,Robert Brown,DEM,GA,Incumbent,Won-General,100011.07,26
State Representative,Michael Jacobs,DEM,GA,Open,Won-General,99568.7,80
State Senator,George Pullen,DEM,GA,Challenger,Lost-General,97769.65,52
State Representative,Kevin Levitas,DEM,GA,Open,Lost-General,97592.0,82
State Senator,Dan Moody,REP,GA,Open,Won-General,94930.02,56
State Senator,Curt Thompson,DEM,GA,Open,Won-General,94894.07,5
State Representative,Jane Kidd,DEM,GA,Open,Won-General,94421.3,115
State Representative,Virgil Fludd,DEM,GA,Open,Won-General,93624.52,66
State Senator,Stephen Bradley Henson,DEM,GA,Incumbent,Won-General,93090.07,41
State Representative,Kathy Ashe,DEM,GA,Open,Won-General,92455.04,56
State Representative,Earl Ehrhart,REP,GA,Open,Won-General,92400.79,36
State Representative,Thomas Knox,REP,GA,Open,Won-General,92075.44,24
State Representative,William Cowsert,REP,GA,Open,Lost-General,91693.13,115
State Senator,Faye Smith,DEM,GA,Incumbent,Lost-General,89706.22,25
State Representative,Patricia Dooley,DEM,GA,Open,Lost-General,88558.37,38
State Senator,Nancy Schaefer,REP,GA,Open,Won-General,87450.0,50
State Senator,Ralph Hudgens,REP,GA,Incumbent,Won-General,85358.12,47
State Senator,Hugh McCullough,DEM,GA,Challenger,Lost-General,84049.0,19
State Senator,Dan King,DEM,GA,Open,Lost-General,82357.72,20
State Representative,Hinson Mosley,DEM,GA,Open,Won-General,82019.38,178
State Representative,Richard Royal,DEM,GA,Open,Won-General,81818.69,171
State Representative,Paul Jennings,REP,GA,Open,Won-General,80969.05,82
State Representative,Charlice Byrd,REP,GA,Open,Won-General,80859.28,20
State Senator,John Douglas,REP,GA,Open,Won-General,80397.73,17
State Representative,Jimmy Lord,DEM,GA,Open,Won-General,80250.07,142
State Representative,Kay Godwin,REP,GA,Open,Lost-General,79748.06,178
State Senator,Terrell Starr,DEM,GA,Incumbent,Won-General,79685.05,44
State Representative,Trent Brown,REP,GA,Open,Lost-General,79112.63,116
State Representative,Buddy Childers,DEM,GA,Open,Lost-General,79040.0,14
State Representative,Barry Loudermilk,REP,GA,Open,Won-General,78932.24,14
State Representative,Roger Bruce,DEM,GA,Open,Won-General,78350.92,64
State Representative,Allen Freeman,REP,GA,Open,Won-General,77230.81,140
State Representative,Don Wix,DEM,GA,Incumbent,Won-General,75950.07,33
State Representative,James Austin Scott,REP,GA,Open,Won-General,75921.82,153
State Representative,Curtis Jenkins,DEM,GA,Open,Lost-General,75898.1,125
State Representative,Nancy Grogan Orrock,DEM,GA,Open,Won-General,74557.54,58
State Representative,Alisha Thomas Morgan,DEM,GA,Open,Won-General,74380.5,39
State Representative,Jay Neal,REP,GA,Incumbent,Won-General,72307.04,1
State Representative,Robert Teilhet,DEM,GA,Open,Won-General,71326.0,40
State Representative,Eric Ponder,DEM,GA,Open,Lost-General,70908.15,81
State Representative,Chuck Sims,DEM,GA,Open,Won-General,69521.44,169
State Representative,John Mark Butler,REP,GA,Open,Won-General,67688.95,18
State Senator,L Chapman,REP,GA,Open,Won-General,67547.15,3
State Representative,Max Davis,REP,GA,Open,Lost-General,66967.04,80
State Representative,Bob Hanner,DEM,GA,Open,Won-General,66470.59,148
State Representative,Martin Scott,REP,GA,Open,Won-General,65133.11,2
State Senator,Gloria Butler,DEM,GA,Incumbent,Won-General,64908.16,55
State Representative,Wallace Sholar,DEM,GA,Open,Lost-General,62771.92,172
State Representative,Ron Borders,DEM,GA,Open,Won-General,62210.04,175
State Representative,Phyllis Miller,REP,GA,Open,Won-General,62000.0,106
State Representative,Debbie Gignilliat Buckner,DEM,GA,Open,Won-General,61728.21,130
State Representative,Sue Burmeister,REP,GA,Open,Won-General,61693.57,119
Public Service Commissioner District 002,Mac Barber,DEM,GA,Challenger,Lost-General,60729.93,nan
