office,candidate,party,state,incumbency,result,total money,district
Supreme Court-Vigil Seat,Edward Chavez,DEM,NM,Open,Won-General,399494.58,nan
State Senator,Cisco McSorley,DEM,NM,Incumbent,Won-General,185787.27,16
State Representative,Alfred Park,DEM,NM,Incumbent,Won-General,162165.05,26
State Senator,Jeffrey Diamond,DEM,NM,Open,Lost-General,140602.82,34
State Senator,Michael Sanchez,DEM,NM,Incumbent,Won-General,134405.0,29
State Representative,Peter Wirth,DEM,NM,Open,Won-General,131744.84,47
State Senator,John Hooker,DEM,NM,Open,Lost-General,124071.26,10
State Senator,Phil Griego,DEM,NM,Incumbent,Won-General,117505.0,39
State Senator,Vernon Asbill,REP,NM,Open,Won-General,103280.32,34
State Senator,Robert Frost,DEM,NM,Open,Lost-General,100700.38,7
State Senator,Pete Campos,DEM,NM,Incumbent,Won-General,88483.5,8
State Representative,Daniel Foley,REP,NM,Incumbent,Won-General,85129.02,57
State Representative,William Baldwin Oneill,DEM,NM,Challenger,Lost-General,84065.0,15
State Representative,Hector Balderas,DEM,NM,Open,Won-General,81305.31,68
State Representative,Thomas Swisstack,DEM,NM,Incumbent,Won-General,81185.7,60
State Representative,Ben Lujan Sr.,DEM,NM,Incumbent,Won-General,79575.0,46
State Senator,Gay Kernan,REP,NM,Open,Won-General,77831.13,42
State Senator,Helen Diane Snyder,REP,NM,Incumbent,Won-General,76237.64,15
State Senator,Shannon Robinson,DEM,NM,Incumbent,Won-General,75151.75,17
State Representative,Andrew Nunez,DEM,NM,Incumbent,Won-General,73752.11,36
State Representative,Fred Luna,DEM,NM,Incumbent,Won-General,70924.6,8
State Senator,John Christopher Ryan,REP,NM,Open,Won-General,68936.06,10
Supreme Court-Vigil Seat,Ned Fuller,REP,NM,Open,Lost-General,67202.45,nan
State Senator,Mary Jane Garcia,DEM,NM,Incumbent,Won-General,66870.75,36
State Representative,Jose Campos II,DEM,NM,Incumbent,Won-General,66191.07,63
State Senator,Stuart Ingle,REP,NM,Incumbent,Won-General,64275.0,27
State Senator,Dede Feldman,DEM,NM,Incumbent,Won-General,61133.24,13
State Representative,Greg Alan Payne,REP,NM,Open,Won-General,61071.9,31
State Representative,Candy Spence Ezzell,REP,NM,Challenger,Won-General,60388.9,58
State Representative,Pauline Ponce,DEM,NM,Incumbent,Lost-General,57795.89,58
State Senator,Mary Kay Papen,DEM,NM,Incumbent,Won-General,57658.0,38
State Representative,Kandy Cordova,DEM,NM,Incumbent,Won-General,56277.46,7
State Representative,Dona Irwin,DEM,NM,Incumbent,Won-General,55852.16,32
State Senator,Clinton Harden Jr.,REP,NM,Open,Won-General,53908.0,7
State Representative,Walter Ken Martinez,DEM,NM,Incumbent,Won-General,53070.0,69
State Representative,Kathy McCoy,REP,NM,Open,Won-General,50659.71,22
State Representative,Eric Youngberg,REP,NM,Incumbent,Won-General,48868.5,23
State Senator,Gerald Ortiz Pino,DEM,NM,Open,Won-General,46337.0,12
State Senator,Timothy Zeph Jennings,DEM,NM,Incumbent,Won-General,46250.0,32
State Senator,Linda Marie Lopez,DEM,NM,Incumbent,Won-General,43341.03,11
State Representative,Ted Hobbs,REP,NM,Incumbent,Won-General,41800.0,20
State Senator,Joseph Fidel,DEM,NM,Incumbent,Won-General,41749.3,30
State Representative,Daniel Silva,DEM,NM,Incumbent,Won-General,41600.0,13
State Senator,James Taylor,DEM,NM,Incumbent,Won-General,40007.0,14
State Representative,Joni Marie Gutierrez,DEM,NM,Open,Won-General,39425.47,33
State Representative,Patricia Lundstrom,DEM,NM,Incumbent,Won-General,38951.85,9
State Representative,Janice Kando,DEM,NM,Challenger,Lost-General,38761.0,23
State Representative,Ravi Bhasker,DEM,NM,Challenger,Lost-General,37051.69,49
State Senator,Carlos Cisneros,DEM,NM,Incumbent,Won-General,36516.25,6
State Senator,Lidio Rainaldi,DEM,NM,Incumbent,Won-General,36475.0,4
State Representative,Harriet Ruiz,DEM,NM,Incumbent,Won-General,36003.0,16
State Representative,Jim Trujillo,DEM,NM,Open,Won-General,35316.14,45
State Representative,Jeff Steinborn,DEM,NM,Challenger,Lost-General,34636.26,37
State Representative,Kathleen Leyendecker,REP,NM,Challenger,Lost-General,34595.0,26
State Representative,Teresa Zanetti,REP,NM,Incumbent,Won-General,32650.0,15
State Senator,Kent Cravens,REP,NM,Incumbent,Won-General,31357.34,21
State Senator,Fernando C De Baca,REP,NM,Challenger,Lost-General,30686.0,14
State Representative,Henry Saavedra,DEM,NM,Incumbent,Won-General,30550.0,10
State Senator,Leonard Lee Rawson,REP,NM,Incumbent,Won-General,30485.29,37
State Senator,Bernadette Sanchez,DEM,NM,Incumbent,Won-General,29854.14,26
State Senator,William Sharer,REP,NM,Incumbent,Won-General,29805.85,1
State Representative,Donald Whitaker,DEM,NM,Incumbent,Won-General,29700.0,61
State Representative,Nick Salazar,DEM,NM,Incumbent,Won-General,29270.0,40
State Representative,Terry Marquardt,REP,NM,Incumbent,Lost-General,28650.0,53
State Representative,Russell Grider,REP,NM,Challenger,Lost-General,28263.41,63
State Representative,Justine Fox Young,REP,NM,Open,Won-General,28164.78,30
State Senator,John Arthur Smith,DEM,NM,Incumbent,Won-General,27925.0,35
State Senator,Richard Martinez,DEM,NM,Incumbent,Won-General,25925.0,5
State Representative,Mimi Stewart,DEM,NM,Incumbent,Won-General,25900.0,21
State Senator,Joseph Carraro,REP,NM,Incumbent,Won-General,25895.0,23
State Senator,John L Grubesic,DEM,NM,Open,Won-General,25492.4,25
State Representative,Richard Vigil,DEM,NM,Incumbent,Won-General,24796.0,70
State Representative,Luciano Varela,DEM,NM,Incumbent,Won-General,24791.32,48
State Senator,Carroll Leavell,REP,NM,Incumbent,Won-General,24288.63,41
State Representative,Lorenzo Larranaga,REP,NM,Incumbent,Won-General,23555.0,27
State Representative,Debbie Rodella,DEM,NM,Incumbent,Won-General,21025.0,41
State Representative,Gloria Vaughn,REP,NM,Incumbent,Won-General,20806.05,51
State Senator,Tom Benavidez,REP,NM,Challenger,Lost-General,20550.86,11
State Representative,Donald Tripp Jr.,REP,NM,Incumbent,Won-General,20512.2,49
State Representative,Danice Picraux,DEM,NM,Incumbent,Won-General,19553.43,25
State Senator,Rod Adair,REP,NM,Incumbent,Won-General,19258.6,33
State Senator,Chris Berkheimer,DEM,NM,Challenger,Lost-General,19160.0,15
State Senator,Mary Agnes Gilbert,REP,NM,Challenger,Lost-General,19075.5,17
State Senator,Robert Mallin,REP,NM,Open,Lost-General,18448.02,25
State Representative,Glenn Walters,REP,NM,Challenger,Lost-General,17801.02,60
State Representative,Brian Moore,REP,NM,Incumbent,Won-General,17350.0,67
State Senator,Steven Komadina,REP,NM,Incumbent,Won-General,17260.0,9
State Representative,Sheryl Williams Stapleton,DEM,NM,Incumbent,Won-General,16950.0,19
State Representative,William Boykin,REP,NM,Incumbent,Won-General,16750.0,37
State Representative,Mary Thompson,REP,NM,Challenger,Lost-General,16438.17,36
State Representative,John Butterfield,REP,NM,Challenger,Lost-General,16151.55,7
State Representative,Keith Gardner,REP,NM,Open,Won-General,15780.0,66
State Representative,Edward Sandoval,DEM,NM,Incumbent,Won-General,15765.0,17
State Representative,Michael Corwin,DEM,NM,Open,Lost-General,15446.98,31
State Representative,Gail Beam,DEM,NM,Incumbent,Won-General,15205.0,18
State Representative,Deborah Torza,REP,NM,Challenger,Lost-General,14652.22,16
State Representative,Miguel Garcia,DEM,NM,Incumbent,Won-General,14517.48,14
State Representative,Samuel Palm,REP,NM,Open,Lost-General,14176.15,33
State Senator,William Payne,REP,NM,Incumbent,Won-General,13675.0,20
State Senator,Leonard Tsosie,DEM,NM,Incumbent,Won-General,13000.0,22
State Senator,Lee Cotter,REP,NM,Challenger,Lost-General,12445.69,36
State Senator,Dianna Duran,REP,NM,Incumbent,Won-General,12300.0,40
State Representative,Ray Begaye,DEM,NM,Incumbent,Won-General,12017.0,4
State Representative,Thomas Anthony Anderson,REP,NM,Incumbent,Won-General,11955.0,29
State Representative,Antonio Lujan,DEM,NM,Incumbent,Won-General,11445.0,35
State Representative,Mary Helen Garcia,DEM,NM,Incumbent,Won-General,11400.0,34
State Representative,Ida Kay Chandler,REP,NM,Challenger,Lost-General,11128.43,32
State Senator,Ben Altamirano,DEM,NM,Incumbent,Won-General,11088.19,28
State Senator,Sue Wilson Beffort,REP,NM,Open,Won-General,11025.0,19
State Senator,John Pinto,DEM,NM,Incumbent,Won-General,10750.0,3
State Representative,Joseph Cervantes,DEM,NM,Incumbent,Won-General,10375.0,52
State Senator,Steven Neville,REP,NM,Open,Won-General,10150.0,2
State Representative,Sandra Townsend,REP,NM,Incumbent,Won-General,10150.0,3
State Senator,Mark Boitano,REP,NM,Incumbent,Won-General,10005.25,18
State Representative,Rhonda King,DEM,NM,Incumbent,Won-General,9886.92,50
State Representative,Janice Arnold-Jones,REP,NM,Incumbent,Won-General,9875.0,24
State Senator,Abran Gabaldon,REP,NM,Challenger,Lost-General,9597.0,29
State Representative,George Hanosh,DEM,NM,Incumbent,Won-General,9500.0,6
State Representative,Jane Powdrell-Culbert,REP,NM,Incumbent,Won-General,9201.0,44
State Senator,Linda Jaramillo,REP,NM,Challenger,Lost-General,8992.0,8
State Representative,Stephanie Dubois,DEM,NM,Challenger,Lost-General,8522.85,57
State Senator,Kathleen Ann Sabo,IND,NM,Challenger,Lost-General,8135.0,14
State Representative,Clara Pena,REP,NM,Challenger,Lost-General,8110.0,14
State Representative,Roberto Gonzales,DEM,NM,Incumbent,Won-General,7900.0,42
State Representative,Thomas Taylor,REP,NM,Incumbent,Won-General,7850.0,1
State Senator,Gwen Poe,REP,NM,Open,Lost-General,7485.0,12
State Senator,Richard Lass,GRN,NM,Open,Lost-General,7420.62,25
State Senator,Cynthia Nava,DEM,NM,Incumbent,Won-General,6850.0,31
State Representative,Rick Miera,DEM,NM,Incumbent,Won-General,6625.0,11
State Representative,Roger Gonzales,REP,NM,Open,Lost-General,6370.72,68
State Representative,Jackie Farnsworth,REP,NM,Challenger,Lost-General,6330.0,8
State Representative,Dianne Hamilton,REP,NM,Incumbent,Won-General,6325.0,38
State Representative,John Heaton,DEM,NM,Incumbent,Won-General,6319.31,55
State Representative,Sidney Neal Goddard,REP,NM,Challenger,Lost-General,6275.0,52
State Representative,Anna Crook,REP,NM,Incumbent,Won-General,6250.0,64
State Representative,Manuel Herrera,DEM,NM,Incumbent,Won-General,6200.0,39
State Representative,Freda Garnanez,REP,NM,Challenger,Lost-General,5306.16,4
State Representative,Jeannette Wallace,REP,NM,Incumbent,Won-General,5270.0,43
State Representative,Avon Wilson,REP,NM,Incumbent,Won-General,5180.0,59
State Representative,Joe Stell,DEM,NM,Incumbent,Won-General,4900.0,54
State Representative,Walter Dub Williams,REP,NM,Incumbent,Won-General,4800.0,56
State Representative,James Roger Madalena,DEM,NM,Incumbent,Won-General,4750.0,65
State Senator,Alfred Gordon Glass Jr.,DEM,NM,Challenger,Lost-General,4678.58,1
State Representative,Donald Bratton,REP,NM,Incumbent,Won-General,4650.0,62
State Representative,Roger Flemming,DEM,NM,Challenger,Won-General,4386.0,53
State Representative,Joann Anders,DEM,NM,Challenger,Lost-General,4380.0,29
State Senator,Darl Miller,REP,NM,Challenger,Lost-General,4251.0,38
State Representative,Gregg Bemis Jr.,REP,NM,Open,Lost-General,3919.14,47
State Representative,Ernesto Chavez,DEM,NM,Open,Won-General,3870.0,12
State Senator,Ernest Geros,REP,NM,Challenger,Lost-General,3550.0,22
State Representative,Lawrence Joy,REP,NM,Challenger,Lost-General,3412.25,35
State Representative,Gaston Sanders,DEM,NM,Challenger,Lost-General,2695.8,51
State Representative,Richard Cheney,REP,NM,Open,Won-General,2550.0,2
State Senator,Al Lopez,REP,NM,Challenger,Lost-General,2343.11,39
State Representative,Jimmie Hall,REP,NM,Open,Won-General,1403.47,28
State Senator,Gary Whittington,REP,NM,Challenger,Lost-General,900.0,30
State Senator,Nancy Rodriguez,DEM,NM,Incumbent,Won-General,250.0,24
State Representative,Cynthia Jones,REP,NM,Challenger,Lost-General,0.0,13
State Representative,Michael Pyles,REP,NM,Challenger,Lost-General,0.0,9
State Senator,Alfred Bennett III,IND,NM,Challenger,Lost-General,0.0,14
State Representative,Richard Obergfell,LIB,NM,Challenger,Lost-General,0.0,56
State Representative,George Peterson,LIB,NM,Challenger,Lost-General,0.0,58
State Representative,Irvin Harrison,DEM,NM,Incumbent,Won-General,0.0,5
State Senator,Sean Cunniff,DEM,NM,Challenger,Withdrew-General,0.0,9
