office,candidate,party,state,incumbency,result,total money,district
Governor,Jon Huntsman Jr.,REP,UT,Open,Won-General,3525182.94,nan
Governor,Scott Matheson Jr.,DEM,UT,Open,Lost-General,2100885.55,nan
Attorney General,Mark Shurtleff,REP,UT,Incumbent,Won-General,573627.77,nan
Attorney General,Gregory Skordas,DEM,UT,Challenger,Lost-General,227633.28,nan
State Senator,Curt Bramble,REP,UT,Incumbent,Won-General,85425.21,16
State Senator,Carlene Walker,REP,UT,Incumbent,Won-General,83261.59,8
State Representative,Greg Curtis,REP,UT,Incumbent,Won-General,78976.0,49
State Senator,Chris Buttars,REP,UT,Incumbent,Won-General,75453.48,10
State Senator,John Valentine,REP,UT,Incumbent,Won-General,73276.0,14
State Senator,Mike Dmitrich,DEM,UT,Incumbent,Won-General,71926.0,27
State Senator,Leonard Blackham,REP,UT,Incumbent,Won-General,68566.0,24
State Senator,Mark Benson Madsen,REP,UT,Open,Won-General,68332.3,13
State Senator,Michael Waddoups,REP,UT,Incumbent,Won-General,63571.0,6
State Senator,James Evans,REP,UT,Incumbent,Lost-General,61371.85,1
State Senator,Dan Eastman,REP,UT,Incumbent,Won-General,54716.13,23
State Senator,Jim Hasenyager,DEM,UT,Open,Lost-General,54690.11,19
State Representative,Jeff Alexander,REP,UT,Incumbent,Won-General,50751.0,62
State Representative,Gary Sackett,DEM,UT,Challenger,Lost-General,50075.0,36
State Senator,Lewis Richards Garrett,DEM,UT,Challenger,Lost-General,48843.01,8
State Senator,Allen Christensen,REP,UT,Open,Won-General,44958.82,19
State Representative,Jim Dunnigan,REP,UT,Incumbent,Won-General,44691.1,39
State Senator,Phillip Peay,REP,UT,Challenger,Lost-General,42686.59,27
State Representative,David Ure,REP,UT,Incumbent,Won-General,42351.0,53
State Representative,Chad Bennion,REP,UT,Incumbent,Lost-General,42233.0,44
State Representative,Jackie Biskupski,DEM,UT,Incumbent,Won-General,41344.53,30
State Senator,Sheldon Killpack,REP,UT,Incumbent,Won-General,40601.0,21
State Representative,Ralph Becker,DEM,UT,Incumbent,Won-General,38284.01,24
State Representative,Roz McGee,DEM,UT,Incumbent,Won-General,36666.24,28
State Senator,Scott Jenkins,REP,UT,Incumbent,Won-General,36517.45,20
State Representative,Brent Goodfellow,DEM,UT,Incumbent,Won-General,33724.0,29
State Representative,Lorie Fowlke,REP,UT,Open,Won-General,33609.69,59
State Representative,Ross Romero,DEM,UT,Open,Won-General,33510.63,25
State Representative,Lavar Christensen,REP,UT,Incumbent,Won-General,33350.0,48
State Senator,Fred Fife III,DEM,UT,Challenger,Won-General,33007.8,1
State Representative,Craig Buttars,REP,UT,Incumbent,Won-General,31964.6,3
State Representative,Eli Anderson,DEM,UT,Incumbent,Lost-General,30687.86,1
State Representative,Carol Spackman Moss,DEM,UT,Incumbent,Won-General,30361.76,37
State Representative,Patricia Jones,DEM,UT,Incumbent,Won-General,30040.07,40
State Representative,John Dougall,REP,UT,Incumbent,Won-General,29334.5,27
State Representative,Rebecca Lockhart,REP,UT,Incumbent,Won-General,28725.94,64
State Senator,John Hickman,REP,UT,Incumbent,Won-General,28291.0,29
State Representative,Patrick Painter,REP,UT,Open,Won-General,27862.77,67
State Representative,Tim Cosgrove,DEM,UT,Challenger,Won-General,26873.09,44
State Representative,Laura Black,DEM,UT,Open,Lost-General,26408.38,45
State Representative,David Litvack,DEM,UT,Incumbent,Won-General,25886.0,26
State Representative,Brad Dee,REP,UT,Incumbent,Won-General,25724.0,11
State Representative,Ron Bigelow,REP,UT,Incumbent,Won-General,25635.0,32
State Representative,Mark Walker,REP,UT,Open,Won-General,25210.0,45
State Representative,Curtis Oda,REP,UT,Open,Won-General,25065.0,14
State Representative,Kerry Gibson,REP,UT,Open,Won-General,24833.54,6
Treasurer,Edward Alter,REP,UT,Incumbent,Won-General,24665.0,nan
State Senator,Cora Lee Jackowski,DEM,UT,Challenger,Lost-General,23891.91,6
State Representative,Merlynn Newbold,REP,UT,Incumbent,Won-General,22922.0,50
State Representative,Stuart Adams,REP,UT,Incumbent,Won-General,22300.0,16
State Representative,Richard Snelgrove,REP,UT,Challenger,Lost-General,21616.0,28
State Senator,Joseph Hull,DEM,UT,Challenger,Lost-General,21348.71,20
State Representative,Susan Lawrence,REP,UT,Incumbent,Won-General,21145.69,36
State Representative,Charles McDowell,DEM,UT,Challenger,Lost-General,20252.28,38
State Representative,Jan Lovett,DEM,UT,Challenger,Lost-General,20118.17,50
State Representative,Scott Wyatt,REP,UT,Open,Won-General,19969.62,5
State Representative,Corey Rushton,DEM,UT,Challenger,Lost-General,19793.0,32
State Senator,Lyle Hillyard,REP,UT,Incumbent,Won-General,19620.75,25
State Senator,Dixie Andrus,DEM,UT,Challenger,Lost-General,19251.34,29
State Representative,Jay Seegmiller,DEM,UT,Challenger,Lost-General,18461.27,49
State Representative,Steve Urquhart,REP,UT,Incumbent,Won-General,18351.0,75
State Representative,Margaret Dayton,REP,UT,Incumbent,Won-General,18071.0,61
State Representative,Eric Hutchings,REP,UT,Incumbent,Won-General,17800.0,38
State Representative,Lee Brinton,REP,UT,Open,Lost-General,17725.0,35
State Representative,Ronda Rudd Menlove,REP,UT,Challenger,Won-General,17418.87,1
State Representative,Brad Last,REP,UT,Incumbent,Won-General,17158.89,71
State Representative,Mark Wheatley,DEM,UT,Open,Won-General,16788.36,35
State Representative,Mike Morley,REP,UT,Incumbent,Won-General,16731.0,66
State Representative,Dave Hogue,REP,UT,Incumbent,Won-General,16596.55,52
State Representative,Fred Hunsaker,REP,UT,Open,Won-General,16120.99,4
State Representative,Steven Mascaro,REP,UT,Incumbent,Won-General,16100.0,47
State Representative,Brad Daw,REP,UT,Open,Won-General,15591.52,60
State Representative,Ty McCartney,DEM,UT,Incumbent,Won-General,15470.0,31
State Representative,Greg Hughes,REP,UT,Incumbent,Won-General,15225.0,51
State Representative,Ann Hardy,REP,UT,Incumbent,Won-General,15201.0,20
State Representative,Martine Smith,REP,UT,Open,Lost-General,15097.31,25
State Representative,Tab Uno,DEM,UT,Open,Lost-General,15066.67,14
State Representative,Gordon Snow,REP,UT,Incumbent,Won-General,15051.0,54
State Representative,Paul Ray,REP,UT,Open,Won-General,14606.0,13
State Representative,Ben Ferry,REP,UT,Incumbent,Won-General,14521.0,2
State Representative,Todd Kiser,REP,UT,Incumbent,Won-General,14050.0,41
State Representative,Joseph Murray,REP,UT,Incumbent,Won-General,13958.32,8
State Representative,Brad King,DEM,UT,Incumbent,Won-General,13951.0,69
State Representative,Wayne Harper,REP,UT,Incumbent,Won-General,13900.0,43
State Representative,James Gowans,DEM,UT,Incumbent,Won-General,13550.0,21
State Representative,David Clark,REP,UT,Incumbent,Won-General,13548.0,74
State Representative,Glenn Donnelson,REP,UT,Incumbent,Won-General,13026.0,7
State Representative,Michael Styler,REP,UT,Incumbent,Won-General,12850.0,68
State Representative,Kaylin Loveland,REP,UT,Challenger,Lost-General,12707.75,31
State Representative,Carl Duckworth,DEM,UT,Incumbent,Won-General,12697.05,22
State Representative,Neil Hansen,DEM,UT,Incumbent,Won-General,12551.0,9
State Representative,Kory Holdaway,REP,UT,Incumbent,Won-General,12540.0,34
Auditor,Carlos Vasquez,DEM,UT,Challenger,Lost-General,12500.52,nan
State Representative,Julie Fisher,REP,UT,Open,Won-General,12160.0,17
State Representative,Sheryl Allen,REP,UT,Incumbent,Won-General,11886.0,19
State Representative,Mike Noel,REP,UT,Incumbent,Won-General,11471.0,73
State Representative,Karen Morgan,DEM,UT,Incumbent,Won-General,11401.0,46
State Representative,Aaron Tilton,REP,UT,Open,Won-General,10841.0,65
State Representative,Mandi Daines Draayer,DEM,UT,Challenger,Lost-General,9903.7,11
State Representative,Rik McDonald,DEM,UT,Challenger,Lost-General,9770.0,8
State Representative,Neal Hendrickson,DEM,UT,Incumbent,Won-General,9750.0,33
State Representative,Lawanna Shurtliff,DEM,UT,Incumbent,Won-General,9485.11,10
Board Of Education District 012,Michael Anderson,IND,UT,Incumbent,Lost-General,9324.24,nan
State Representative,David Nyle Cox,REP,UT,Incumbent,Won-General,9081.0,56
State Representative,Jonathan Storrs,REP,UT,Challenger,Lost-General,9029.68,26
State Representative,Bradley Johnson,REP,UT,Incumbent,Won-General,9026.0,70
State Representative,Michael Montgomery,REP,UT,Challenger,Lost-General,8854.0,23
State Representative,Dennis Carty,DEM,UT,Challenger,Lost-General,8600.0,39
State Representative,Karalee Trevino,REP,UT,Challenger,Lost-General,8376.55,24
State Representative,Roger Edward Barrus,REP,UT,Incumbent,Won-General,8371.0,18
State Representative,Edward McGarr,CON,UT,Challenger,Lost-General,8080.0,58
State Representative,Peggy Wallace,REP,UT,Incumbent,Won-General,7933.01,42
State Representative,Stephen Clark,REP,UT,Incumbent,Won-General,7801.0,63
State Representative,Debbie Deem,REP,UT,Challenger,Lost-General,7699.9,9
State Senator,Joey Foote,DEM,UT,Challenger,Lost-General,7637.82,10
State Representative,Laura Bonham,DEM,UT,Challenger,Lost-General,7602.62,53
State Representative,John Christensen,REP,UT,Challenger,Lost-General,7350.89,40
Auditor,Auston Johnson III,REP,UT,Incumbent,Won-General,7340.0,nan
Board Of Education District 012,Mark Cluff,IND,UT,Challenger,Won-General,7330.89,nan
State Representative,Douglas Aagard,REP,UT,Incumbent,Won-General,7250.0,15
State Representative,David Gregg Buxton,REP,UT,Incumbent,Won-General,6700.0,12
State Representative,Phillip Conder,REP,UT,Challenger,Lost-General,6657.0,29
State Representative,Craig Frank,REP,UT,Incumbent,Won-General,6231.0,57
State Representative,Merlin Ostrander,DEM,UT,Challenger,Lost-General,5974.0,48
State Representative,Wendell Morse,DEM,UT,Open,Lost-General,5852.0,4
State Representative,Duane Bourdeaux,DEM,UT,Incumbent,Won-General,5800.0,23
State Representative,David Bonner,DEM,UT,Challenger,Lost-General,5437.96,56
State Senator,James Parker,DEM,UT,Challenger,Lost-General,5331.9,24
Attorney General,Andrew McCullough,LIB,UT,Challenger,Lost-General,4980.27,nan
State Representative,Johnathan Aubrey,REP,UT,Challenger,Lost-General,4943.41,10
State Senator,Fred Des Posorio,DEM,UT,Challenger,Lost-General,4780.0,16
State Representative,Bill Hansen,DEM,UT,Challenger,Lost-General,4700.0,7
State Representative,Susan Chasson,DEM,UT,Challenger,Lost-General,4545.5,61
Board Of Education District 011,Bill Colbert,IND,UT,Open,Won-General,4498.68,nan
State Representative,James Ferrin,REP,UT,Incumbent,Won-General,4150.0,58
State Representative,Levi Tuaone,DEM,UT,Challenger,Lost-General,4111.14,18
State Representative,David Mouritsen,DEM,UT,Challenger,Lost-General,4084.54,34
State Representative,Walt Borla,DEM,UT,Open,Lost-General,3940.0,67
State Representative,Leon Jones,DEM,UT,Open,Lost-General,3871.01,6
State Representative,Victor Jensen,DEM,UT,Open,Lost-General,3632.0,5
Governor,Ken Larsen,PERSONAL CHOICE,UT,Open,Lost-General,3609.0,nan
State Representative,Demar Bowman,REP,UT,Incumbent,Won-General,3600.0,72
State Senator,Matthew Everett,DEM,UT,Challenger,Lost-General,3253.0,25
State Representative,Brice Carsno,REP,UT,Challenger,Lost-General,3211.22,37
Treasurer,Debbie Hansen,DEM,UT,Challenger,Lost-General,3125.0,nan
State Senator,Carilee Harper,DEM,UT,Challenger,Lost-General,2771.94,14
State Representative,Val Lund,DEM,UT,Challenger,Lost-General,2697.47,47
State Representative,Ronald Regehr,LIB,UT,Open,Lost-General,2635.0,55
Board Of Education District 011,Mark Towner,IND,UT,Open,Lost-General,2489.01,nan
State Representative,John Mathis,REP,UT,Open,Won-General,2431.89,55
State Senator,Dean Collinwood,DEM,UT,Challenger,Lost-General,2348.17,23
State Representative,Primus Butler,REP,UT,Challenger,Lost-General,2211.0,21
State Representative,Daniel Cripps,REP,UT,Challenger,Lost-General,2100.0,22
Board Of Education District 008,Janet Cannon,IND,UT,Incumbent,Won-General,2038.41,nan
Board Of Education District 001,Teresa Theurer,IND,UT,Incumbent,Won-General,1450.0,nan
State Representative,Bill Penor,REP,UT,Challenger,Lost-General,1375.0,33
State Representative,Tom Edwards,CON,UT,Challenger,Lost-General,1286.0,2
Board Of Education District 013,Brian Woodfield,IND,UT,Open,Lost-General,1172.05,nan
Board Of Education District 012,David Adamic,IND,UT,Challenger,Lost-General,947.04,nan
State Representative,Brent Hughes,DEM,UT,Challenger,Lost-General,941.2,20
State Senator,Elaine Jenkins,CON,UT,Challenger,Lost-General,715.0,1
State Representative,Laren Livingston,DEM,UT,Open,Lost-General,625.0,17
State Representative,Russ Zimmerman,LIB,UT,Open,Lost-General,619.97,59
State Representative,Jedediah Stout,LIB,UT,Challenger,Lost-General,613.0,71
State Representative,Henry Bigelow,DEM,UT,Challenger,Lost-General,535.0,16
State Representative,Timothy Hutson,DEM,UT,Challenger,Lost-General,450.0,3
State Representative,Douglas Thompson,CON,UT,Challenger,Lost-General,431.98,54
Auditor,Mike Stoddard,LIB,UT,Challenger,Lost-General,413.0,nan
State Senator,Dave Starr Seely,LIB,UT,Challenger,Lost-General,400.0,29
Treasurer,Jim Elwell,LIB,UT,Challenger,Lost-General,391.0,nan
State Senator,Kyle Crosland,DEM,UT,Challenger,Lost-General,326.0,21
Board Of Education District 013,Thomas Gregory,IND,UT,Open,Won-General,310.59,nan
State Representative,Mark Burnside,PERSONAL CHOICE,UT,Challenger,Lost-General,283.18,15
State Representative,Sheryl Fluckiger,CON,UT,Challenger,Lost-General,269.94,16
State Representative,Linda Kelsch,PERSONAL CHOICE,UT,Challenger,Lost-General,253.34,53
State Representative,Dale Flake,CON,UT,Open,Lost-General,177.64,55
State Representative,Matthew Wilber,DEM,UT,Challenger,Lost-General,175.89,51
State Representative,Richard Peterson,GRN,UT,Challenger,Lost-General,175.0,36
State Senator,William Sharp,CON,UT,Challenger,Lost-General,166.65,27
State Representative,Benton Peterson,CON,UT,Challenger,Lost-General,160.0,68
State Senator,Frank Crowther,CON,UT,Challenger,Lost-General,152.0,24
State Representative,Fran Tully,LIB,UT,Challenger,Lost-General,150.0,48
State Representative,Donald Kingsley,LIB,UT,Challenger,Lost-General,122.6,15
State Representative,John Ozberkmen,LIB,UT,Challenger,Lost-General,113.0,44
State Senator,Gene Bradford,DEM,UT,Open,Lost-General,100.0,13
State Representative,Sergio Della Pietra,LIB,UT,Challenger,Lost-General,100.0,74
State Representative,Susan Kaye Sorensen,CON,UT,Challenger,Lost-General,100.0,29
State Representative,Michael Greene,PERSONAL CHOICE,UT,Open,Lost-General,76.75,35
State Representative,James Curneal,CON,UT,Challenger,Lost-General,73.0,22
State Senator,Philip Jensen,CON,UT,Challenger,Lost-General,50.0,29
State Representative,Aaron Turpen,LIB,UT,Challenger,Lost-General,46.93,40
State Senator,Daniel Dean McGuire,PERSONAL CHOICE,UT,Challenger,Lost-General,26.0,1
State Senator,Brent Zimmerman,LIB,UT,Challenger,Lost-General,26.0,21
State Representative,Ted Pevear,REP,UT,Challenger,Withdrew-General,25.0,58
State Representative,John Weisheit,GRN,UT,Open,Lost-General,23.0,55
State Representative,Tom King,GRN,UT,Challenger,Lost-General,20.0,43
State Senator,Thomas Lynn Rodgers,CON,UT,Challenger,Lost-General,20.0,23
State Representative,Bob Sharp,CON,UT,Challenger,Lost-General,19.0,70
State Representative,John Elwell,LIB,UT,Challenger,Lost-General,13.0,3
State Representative,Douglas Frank,LIB,UT,Open,Lost-General,13.0,45
State Representative,Ian Scharine,PERSONAL CHOICE,UT,Challenger,Lost-General,13.0,30
State Representative,Brian Swim,LIB,UT,Challenger,Lost-General,13.0,36
State Representative,Victoria Woodard,GRN,UT,Challenger,Lost-General,0.0,73
State Representative,Bruce Bangerter,CON,UT,Challenger,Lost-General,0.0,44
State Representative,Joshua Moses Bennett,CON,UT,Open,Lost-General,0.0,25
State Representative,Charles Bonsall,LIB,UT,Challenger,Lost-General,0.0,49
State Representative,Wallis Burnside,LIB,UT,Challenger,Lost-General,0.0,10
State Representative,Chadler Cowles,LIB,UT,Open,Lost-General,0.0,14
State Representative,Aric Cramer Sr.,DEM,UT,Challenger,Lost-General,0.0,19
State Representative,Mark Faux,LIB,UT,Challenger,Lost-General,0.0,43
Board Of Education District 001,Philip Geary,IND,UT,Challenger,Lost-General,0.0,nan
State Representative,Eric Hamilton,LIB,UT,Challenger,Lost-General,0.0,61
State Representative,Jorgina Hancock,CON,UT,Challenger,Lost-General,0.0,20
State Senator,Steve Hemingway,CON,UT,Open,Lost-General,0.0,13
State Representative,Joye Henrie,LIB,UT,Challenger,Lost-General,0.0,21
Board Of Education District 007,Jonathan Jonny Jemming,IND,UT,Challenger,Lost-General,0.0,nan
State Representative,Don Johnstun,LIB,UT,Challenger,Lost-General,0.0,22
State Representative,Kitchell Lynn Jones,PERSONAL CHOICE,UT,Challenger,Lost-General,0.0,20
Auditor,Valerie Larsen,PERSONAL CHOICE,UT,Challenger,Lost-General,0.0,nan
State Representative,Mark Lees,LIB,UT,Challenger,Lost-General,0.0,64
State Senator,Bryan Livingston,LIB,UT,Open,Lost-General,0.0,13
State Representative,Matthew Lund,LIB,UT,Challenger,Lost-General,0.0,52
State Representative,Dan Marsh,PERSONAL CHOICE,UT,Challenger,Lost-General,0.0,28
State Senator,Phillip May Jr.,PERSONAL CHOICE,UT,Challenger,Lost-General,0.0,23
State Representative,Larry McGuire Jr.,PERSONAL CHOICE,UT,Challenger,Lost-General,0.0,26
State Representative,Carla Moquin,LIB,UT,Challenger,Lost-General,0.0,33
State Senator,Lori Newby,CON,UT,Challenger,Lost-General,0.0,6
State Representative,Ryan Nielson,PERSONAL CHOICE,UT,Challenger,Lost-General,0.0,31
State Representative,Kevin Oliver,CON,UT,Open,Lost-General,0.0,13
State Representative,Angela Ontiveros,PERSONAL CHOICE,UT,Challenger,Lost-General,0.0,34
State Representative,Craig Perkes,CON,UT,Challenger,Lost-General,0.0,34
Treasurer,Mary Petersen,PERSONAL CHOICE,UT,Challenger,Lost-General,0.0,nan
State Representative,Katie Peterson,CON,UT,Challenger,Lost-General,0.0,21
State Representative,Michael Richards,CON,UT,Challenger,Lost-General,0.0,51
Board Of Education District 008,Quentin Thomas Wells,IND,UT,Challenger,Lost-General,0.0,nan
State Representative,Reldon White,CON,UT,Challenger,Lost-General,0.0,19
State Representative,Jeff Woodhead,PERSONAL CHOICE,UT,Challenger,Lost-General,0.0,22
State Representative,Brady Fackrell,LIB,UT,Challenger,Lost-General,0.0,16
Board Of Education District 007,John Pingree,IND,UT,Incumbent,Won-General,0.0,nan
Board Of Education District 004,Richard Sadler,IND,UT,Open,Won-General,0.0,nan
Supreme Court-Durham Seat,Christine Durham,IND,UT,Incumbent,Won-Retention,0.0,nan
Supreme Court-Durrant Seat,Matthew Durrant,IND,UT,Incumbent,Won-Retention,0.0,nan
Supreme Court-Wilkins Seat,Michael Wilkins,IND,UT,Incumbent,Won-Retention,0.0,nan
State Representative,Bruce Atwood,REP,UT,Challenger,Withdrew-General,0.0,12
State Representative,Amy Bergerson,DEM,UT,Open,Withdrew-General,0.0,35
State Representative,Calvin George Bird,REP,UT,Incumbent,Withdrew-General,0.0,65
State Representative,Carl Brailsford,DEM,UT,Challenger,Withdrew-General,0.0,57
