office,candidate,party,state,incumbency,result,total money,district
State Senator,Steve Scherr,IND,NE,Challenger,Lost-General,74943.59,33
State Senator,Mark Gustafson,IND,NE,Open,Lost-General,71997.05,23
State Senator,Scott Knudsen,IND,NE,Open,Lost-General,68225.77,9
State Senator,Debra Fischer,IND,NE,Open,Won-General,63304.28,43
State Senator,Gwen Howard,IND,NE,Open,Won-General,61530.79,9
State Senator,Abbie Cornett,IND,NE,Open,Won-General,58005.52,45
State Senator,Chris Langemeier,IND,NE,Open,Won-General,54464.34,23
State Senator,Rich Pahls,IND,NE,Open,Won-General,54334.08,31
State Senator,Ron Zeiger,IND,NE,Open,Lost-General,47092.66,1
State Senator,Patrick Engel,IND,NE,Incumbent,Won-General,45324.04,17
State Senator,Dianna Schimek,IND,NE,Incumbent,Won-General,44321.0,27
State Senator,Ben Thompson,IND,NE,Open,Lost-General,43412.04,31
Board Of Education District 003,Jim Scheer,IND,NE,Open,Won-General,42950.0,nan
State Senator,Dwite Pedersen,IND,NE,Incumbent,Won-General,42620.64,39
State Senator,Ray Aguilar,IND,NE,Incumbent,Won-General,41983.11,35
State Senator,Gail Kopplin,IND,NE,Challenger,Won-General,41371.54,3
State Senator,Carroll Burling,IND,NE,Incumbent,Won-General,40854.68,33
State Senator,Ray Janssen,IND,NE,Incumbent,Won-General,40150.0,15
State Senator,Don Preister,IND,NE,Incumbent,Won-General,35386.44,5
State Senator,Mike Flood,IND,NE,Open,Won-General,35385.0,19
State Senator,Vickie McDonald,IND,NE,Incumbent,Won-General,34198.68,41
State Senator,Leroy Louden,IND,NE,Incumbent,Won-General,33893.1,49
State Senator,Joel Johnson,IND,NE,Incumbent,Won-General,33100.0,37
State Senator,Lavon Heidemann,IND,NE,Open,Won-General,32371.48,1
State Senator,Ray Mossey,IND,NE,Incumbent,Lost-General,31932.12,3
State Senator,Ron Raikes,IND,NE,Incumbent,Won-General,30988.57,25
State Senator,John Synowiecki,IND,NE,Incumbent,Won-General,30414.03,7
State Senator,Kevin Cooksley,IND,NE,Open,Lost-General,29277.9,43
State Senator,Mike Foley,IND,NE,Incumbent,Won-General,28257.0,29
State Senator,Philip Erdman,IND,NE,Incumbent,Won-General,26871.39,47
Public Service Commissioner District 005,Gerald Vap,REP,NE,Incumbent,Won-General,26705.91,nan
State Senator,Lowen Kruse,IND,NE,Incumbent,Won-General,26355.0,13
State Senator,Kirk Brumbaugh,IND,NE,Open,Withdrew-General,24125.48,45
State Senator,Carol Hudkins,IND,NE,Incumbent,Won-General,23399.0,21
Public Service Commissioner District 004,Rod Johnson,REP,NE,Incumbent,Won-General,20043.73,nan
Board Of Education District 003,Jim Halferty,IND,NE,Open,Lost-General,19361.07,nan
Board Of Education District 002,John Murante,IND,NE,Challenger,Lost-General,15645.0,nan
State Senator,Jerry Ryan,IND,NE,Open,Lost-General,13255.45,45
Board Of Education District 002,Ann Mactier,IND,NE,Incumbent,Won-General,8150.13,nan
State Senator,Angelika Turtle Lady Byorth,IND,NE,Challenger,Lost-General,6252.5,29
Board Of Education District 004,Carole Woods Harris,IND,NE,Open,Won-General,1000.0,nan
Board Of Education District 001,Kim Peterson,IND,NE,Incumbent,Won-General,320.0,nan
State Senator,Dave Bloomfield,IND,NE,Challenger,Lost-General,0.0,17
State Senator,Anthony Fasthorse,IND,NE,Challenger,Lost-General,0.0,13
State Senator,Mike McShea,IND,NE,Challenger,Lost-General,0.0,37
Public Service Commissioner District 005,Anna Rosberg,NEBRASKA,NE,Challenger,Lost-General,0.0,nan
Public Service Commissioner District 004,Peter Rosberg,NEBRASKA,NE,Challenger,Lost-General,0.0,nan
State Senator,Ernie Chambers,IND,NE,Incumbent,Won-General,0.0,11
Supreme Court District 005,William Connolly,IND,NE,Incumbent,Won-Retention,0.0,nan
Supreme Court District 003,John Gerrard,IND,NE,Incumbent,Won-Retention,0.0,nan
Supreme Court District 006,John Wright,IND,NE,Incumbent,Won-Retention,0.0,nan
