,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Arizona,Attorney General,0,Mark Brnovich,REP,2014,2018,1,No,Yes,Yes
1,Arizona,Governor,0,Douglas Ducey,REP,2014,2018,1,No,No,No
2,Arizona,Secretary Of State,0,Michele Reagan,REP,2014,2018,1,No,Yes,No
3,Arizona,State Representative,1,David Stringer,REP,2016,2018,1,No,No,No
4,Arizona,State Representative,2,Daniel Hernandez Jr.,DEM,2016,2018,1,No,No,No
5,Arizona,State Representative,3,Macario Saldate IV,DEM,2016,2018,3,No,No,Yes
6,Arizona,State Representative,4,Charlene Fernandez,DEM,2016,2018,1,No,No,Yes
7,Arizona,State Representative,5,Regina Cobb,REP,2016,2018,2,No,Yes,No
8,Arizona,State Representative,6,Brenda Barton,REP,2016,2018,2,No,No,No
9,Arizona,State Representative,7,Wenona Benally,DEM,2016,2018,1,No,No,Yes
10,Arizona,State Representative,8,Thomas Shope,REP,2016,2018,2,No,No,No
11,Arizona,State Representative,9,Randall Friese,DEM,2016,2018,2,No,No,Yes
12,Arizona,State Representative,10,Kirsten Engel,DEM,2016,2018,1,No,No,Yes
13,Arizona,State Representative,10,Kirsten Engel,DEM,2016,2018,1,No,No,Yes
14,Arizona,State Representative,11,Venden Leach,REP,2016,2018,2,No,No,No
15,Arizona,State Representative,12,Travis Grantham,REP,2016,2018,1,No,No,No
16,Arizona,State Representative,13,Darin Mitchell,REP,2016,2018,1,No,Yes,No
17,Arizona,State Representative,14,Becky Ann Nutt,REP,2016,2018,1,No,No,No
18,Arizona,State Representative,15,Heather Carter,REP,2016,2018,3,No,No,No
19,Arizona,State Representative,16,Doug Coleman,REP,2016,2018,2,No,Yes,No
20,Arizona,State Representative,17,D Mesnard,REP,2016,2018,2,No,Yes,No
21,Arizona,State Representative,18,Denise Epstein,DEM,2016,2018,1,No,No,No
22,Arizona,State Representative,18,Denise Epstein,DEM,2016,2018,1,No,No,No
23,Arizona,State Representative,19,Diego Espinoza,DEM,2016,2018,1,No,No,Yes
24,Arizona,State Representative,20,Paul Boyer,REP,2016,2018,2,No,No,No
25,Arizona,State Representative,21,Tony Rivero,REP,2016,2018,1,No,No,No
26,Arizona,State Representative,22,David Alan Livingston,REP,2016,2018,1,No,No,No
27,Arizona,State Representative,23,Michelle Ugenti-Rita,REP,2016,2018,3,No,Yes,No
28,Arizona,State Representative,24,Lela Alston,DEM,2016,2018,2,No,No,Yes
29,Arizona,State Representative,25,Russell Bowers,REP,2016,2018,1,No,Yes,No
30,Arizona,State Representative,26,Isela Blanc,DEM,2016,2018,1,No,No,Yes
31,Arizona,State Representative,27,Reginald Bolding,DEM,2016,2018,2,No,No,Yes
32,Arizona,State Representative,28,Maria Mazzeo Syms,REP,2016,2018,1,No,No,No
33,Arizona,State Representative,28,Maria Mazzeo Syms,REP,2016,2018,1,No,No,No
34,Arizona,State Representative,29,Richard Andrade,DEM,2016,2018,2,No,No,Yes
35,Arizona,State Representative,30,Otoniel Navarrete,DEM,2016,2018,1,No,No,Yes
36,Arizona,State Senator,1,Karen Elizabeth Fann,REP,2016,2018,1,Yes,Yes,Yes
