,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Maine,Governor,0,Paul Lepage,REP,2010,2014,1,No,No,No
1,Maine,State Representative,1,John Martin,DEM,2010,2012,2,Yes,Yes,Yes
2,Maine,State Representative,2,Charles Kenneth Theriault,DEM,2010,2012,3,No,No,Yes
3,Maine,State Representative,3,Bernard A Ayotte,REP,2010,2012,3,No,Yes,Yes
4,Maine,State Representative,4,Peter Edgecomb,REP,2010,2012,4,No,Yes,Yes
5,Maine,State Representative,5,Michael James Willette,DEM,2010,2012,2,No,Yes,Yes
6,Maine,State Representative,6,Tyler Clark,REP,2010,2012,2,No,No,Yes
7,Maine,State Representative,7,Alexander Reginald Willette,REP,2010,2012,1,No,Yes,Yes
8,Maine,State Representative,8,Joyce Ann Fitzpatrick,REP,2010,2012,1,No,Yes,No
9,Maine,State Representative,9,Ricky Long,REP,2010,2012,1,No,Yes,Yes
10,Maine,State Representative,10,Herbert Clark,DEM,2010,2012,4,No,Yes,Yes
11,Maine,State Representative,11,Everett McLeod Sr.,REP,2010,2012,4,No,Yes,Yes
12,Maine,State Representative,12,Jeffery Allen Gifford,REP,2010,2012,3,No,No,Yes
13,Maine,State Representative,13,Robert Duchesne,DEM,2010,2012,4,No,No,Yes
14,Maine,State Representative,14,James Dill,DEM,2010,2012,1,No,Yes,Yes
15,Maine,State Representative,15,Adam Goode,DEM,2010,2012,2,No,Yes,Yes
16,Maine,State Representative,16,Douglas Damon,REP,2010,2012,1,No,Yes,Yes
17,Maine,State Representative,17,Sara Stevens,DEM,2010,2012,2,No,Yes,Yes
18,Maine,State Representative,18,James Parker,REP,2010,2012,1,No,Yes,Yes
19,Maine,State Representative,19,Emily Ann Cain,DEM,2010,2012,4,No,Yes,Yes
20,Maine,State Representative,20,David Johnson,REP,2010,2012,1,No,Yes,Yes
21,Maine,State Representative,21,Michael Celli,REP,2010,2012,2,No,No,Yes
22,Maine,State Representative,22,Stacey Guerin,REP,2010,2012,1,Yes,Yes,Yes
23,Maine,State Representative,23,David Richardson,REP,2010,2012,4,No,Yes,Yes
24,Maine,State Representative,24,Fred Wintle,REP,2010,2012,1,No,Yes,Yes
25,Maine,State Representative,25,Kenneth Wade Fredette,REP,2010,2012,1,No,Yes,Yes
26,Maine,State Representative,26,Paul Davis Sr.,REP,2010,2012,2,No,Yes,Yes
27,Maine,State Representative,27,Peter Johnson,REP,2010,2012,2,No,Yes,Yes
28,Maine,State Representative,28,Dean Cray,REP,2010,2012,3,No,Yes,No
29,Maine,State Representative,29,Stacey Allen Fitts,REP,2010,2012,4,No,Yes,Yes
30,Maine,State Representative,30,Howard McFadden,REP,2010,2012,4,No,No,Yes
31,Maine,State Representative,31,Joyce Maker,REP,2010,2012,1,No,Yes,Yes
32,Maine,State Representative,32,David Burns,REP,2010,2012,2,No,No,Yes
33,Maine,State Representative,33,Dianne Tilton,REP,2010,2012,2,No,Yes,Yes
34,Maine,State Representative,34,Richard Malaby,REP,2010,2012,1,No,Yes,Yes
35,Maine,State Representative,35,Elspeth Flemings,DEM,2010,2012,2,No,Yes,Yes
36,Maine,State Representative,36,Walter Kumiega III,DEM,2010,2012,1,No,Yes,Yes
37,Maine,State Representative,37,Ralph Chapman,DEM,2010,2012,1,No,Yes,Yes
38,Maine,State Representative,38,Louis Joseph Luchini Jr.,DEM,2010,2012,1,No,Yes,Yes
39,Maine,State Representative,39,Andre Cushing III,REP,2010,2012,2,No,Yes,Yes
40,Maine,State Representative,40,Kimberley Rosen,REP,2010,2012,4,No,No,Yes
41,Maine,State Representative,41,James Gillway,REP,2010,2012,1,No,Yes,Yes
42,Maine,State Representative,42,Peter Rioux,REP,2010,2012,1,No,No,Yes
43,Maine,State Representative,43,Erin Herbig,DEM,2010,2012,1,No,Yes,Yes
44,Maine,State Representative,44,Andrew Roesing Obrien,DEM,2010,2012,2,No,Yes,Yes
45,Maine,State Representative,45,Robert Ryan Harmon,REP,2010,2012,1,No,Yes,Yes
46,Maine,State Representative,46,Joan Welsh,DEM,2010,2012,2,No,Yes,Yes
47,Maine,State Representative,47,Edward Mazurek,DEM,2010,2012,4,No,Yes,Yes
48,Maine,State Representative,48,Charles Kruger,DEM,2010,2012,2,No,Yes,Yes
49,Maine,State Representative,49,Wesley Richardson,REP,2010,2012,3,No,Yes,Yes
50,Maine,State Representative,50,Dana Dow,REP,2010,2012,1,No,Yes,Yes
51,Maine,State Representative,51,Jonathan McKane,REP,2010,2012,4,No,Yes,Yes
52,Maine,State Representative,52,Deborah Sanderson,REP,2010,2012,1,No,Yes,Yes
53,Maine,State Representative,53,Leslie Fossel,REP,2010,2012,2,No,Yes,Yes
54,Maine,State Representative,54,Susan Ellen Morissette,REP,2010,2012,1,No,Yes,Yes
55,Maine,State Representative,55,David Cotta,REP,2010,2012,3,No,Yes,Yes
56,Maine,State Representative,56,Anna Blodgett,DEM,2010,2012,2,No,No,Yes
57,Maine,State Representative,57,Maeghan Maloney,DEM,2010,2012,1,No,Yes,Yes
58,Maine,State Representative,58,Karen Foster,REP,2010,2012,1,No,Yes,Yes
59,Maine,State Representative,59,Stephen Hanley,DEM,2010,2012,4,No,Yes,Yes
60,Maine,State Representative,60,Kerri Prescott,REP,2010,2012,3,No,Yes,Yes
61,Maine,State Representative,61,Bruce Macdonald,DEM,2010,2012,3,No,Yes,Yes
62,Maine,State Representative,62,Michael Clarke,DEM,2010,2012,1,No,Yes,Yes
63,Maine,State Representative,63,Charles Priest,DEM,2010,2012,3,No,Yes,Yes
64,Maine,State Representative,64,Kimberly Olson,REP,2010,2012,1,No,Yes,Yes
65,Maine,State Representative,65,Peter Kent,DEM,2010,2012,2,No,No,Yes
66,Maine,State Representative,66,Alexander D Cornell Du Houx,DEM,2010,2012,2,No,Yes,Yes
67,Maine,State Representative,67,Seth Allan Berry,DEM,2010,2012,3,No,Yes,Yes
68,Maine,State Representative,68,Sean McGary,REP,2010,2012,3,No,Yes,Yes
69,Maine,State Representative,69,Brian Bolduc,DEM,2010,2012,2,No,Yes,Yes
70,Maine,State Representative,70,Bruce Bickford,REP,2010,2012,2,No,No,Yes
71,Maine,State Representative,71,Michel Lajoie,DEM,2010,2012,2,No,Yes,Yes
72,Maine,State Representative,72,Michael Carey,DEM,2010,2012,2,No,Yes,Yes
73,Maine,State Representative,73,Richard Wagner,DEM,2010,2012,3,No,Yes,Yes
74,Maine,State Representative,74,Margaret Rotundo,DEM,2010,2012,2,No,Yes,Yes
75,Maine,State Representative,75,Stephen Wood,REP,2010,2012,1,No,Yes,No
76,Maine,State Representative,76,Henry Murphy Beck,DEM,2010,2012,2,No,Yes,No
77,Maine,State Representative,77,Thomas Longstaff,DEM,2010,2012,1,No,Yes,Yes
78,Maine,State Representative,78,Robert Nutting,REP,2010,2012,2,No,Yes,Yes
79,Maine,State Representative,79,Sharon Treat,DEM,2010,2012,3,No,No,Yes
