,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Colorado,Attorney General,0,John Suthers,REP,2006,2010,0,No,No,Yes
1,Colorado,Governor,0,Bill Ritter Jr.,DEM,2006,2010,0,No,No,No
2,Colorado,Secretary Of State,0,Mike Coffman,REP,2006,2010,0,No,Yes,Yes
3,Colorado,State Representative,1,Jeanne Labuda,DEM,2008,2010,2,No,Yes,Yes
4,Colorado,State Representative,2,Mark Ferrandino,DEM,2008,2010,1,No,Yes,Yes
5,Colorado,State Representative,3,Anne McGihon,DEM,2008,2010,3,No,Yes,Yes
6,Colorado,State Representative,4,Jerry Frangas,DEM,2008,2010,4,No,No,Yes
7,Colorado,State Representative,5,Joel Judd,DEM,2008,2010,4,No,No,Yes
8,Colorado,State Representative,6,Lois Court,DEM,2008,2010,1,No,Yes,Yes
9,Colorado,State Representative,7,Terrance Carroll,DEM,2008,2010,3,No,Yes,Yes
10,Colorado,State Representative,8,Beth McCann,DEM,2008,2010,1,Yes,Yes,Yes
11,Colorado,State Representative,9,Joe Miklosi,DEM,2008,2010,1,No,No,No
12,Colorado,State Representative,10,Dickey Lee Hullinghorst,DEM,2008,2010,1,No,Yes,Yes
13,Colorado,State Representative,11,Jack Pommer,DEM,2008,2010,4,No,Yes,Yes
14,Colorado,State Representative,12,Paul Weissmann,DEM,2008,2010,4,No,Yes,Yes
15,Colorado,State Representative,13,Claire Levy,DEM,2008,2010,2,No,Yes,Yes
16,Colorado,State Representative,14,Kent Douglas Lambert,REP,2008,2010,2,No,Yes,No
17,Colorado,State Representative,15,Donald Mark Waller,REP,2008,2010,1,No,Yes,Yes
18,Colorado,State Representative,16,Larry Liston,REP,2008,2010,3,No,Yes,Yes
19,Colorado,State Representative,17,Dennis Apuan,DEM,2008,2010,1,No,Yes,Yes
20,Colorado,State Representative,18,Mike George Merrifield,DEM,2008,2010,4,No,No,No
21,Colorado,State Representative,19,Marsha Looper,REP,2008,2010,2,No,Yes,Yes
22,Colorado,State Representative,20,Amy Stephens,REP,2008,2010,2,No,Yes,Yes
23,Colorado,State Representative,21,Bob Gardner,REP,2008,2010,2,No,Yes,No
24,Colorado,State Representative,22,Kenneth Summers,REP,2008,2010,2,No,Yes,No
25,Colorado,State Representative,23,Gwynith Green,DEM,2008,2010,3,No,Yes,Yes
26,Colorado,State Representative,24,Susan Schafer,DEM,2008,2010,1,No,No,Yes
27,Colorado,State Representative,25,Cheri Gerou,REP,2008,2010,1,No,Yes,No
28,Colorado,State Representative,26,Andy Kerr,DEM,2008,2010,2,No,Yes,Yes
29,Colorado,State Representative,27,Sara Gagliardi,DEM,2008,2010,2,No,Yes,No
30,Colorado,State Representative,28,Jim Kerr,REP,2008,2010,2,No,No,Yes
31,Colorado,State Representative,29,Debbie Benefield,DEM,2008,2010,3,No,Yes,Yes
32,Colorado,State Representative,30,Kevin Priola,REP,2008,2010,1,No,Yes,Yes
33,Colorado,State Representative,31,Judy Solano,DEM,2008,2010,3,No,Yes,Yes
34,Colorado,State Representative,32,Edward Casso,DEM,2008,2010,2,Yes,Yes,Yes
35,Colorado,State Representative,33,Dianne Primavera,DEM,2008,2010,2,No,Yes,Yes
36,Colorado,State Representative,34,John Soper Sr.,DEM,2008,2010,2,No,No,Yes
37,Colorado,State Representative,35,Cherylin Peniston,DEM,2008,2010,2,No,Yes,Yes
38,Colorado,State Representative,36,Su Ryden,DEM,2008,2010,1,No,Yes,Yes
39,Colorado,State Representative,37,Spencer Swalm,REP,2008,2010,2,No,Yes,Yes
40,Colorado,State Representative,38,Joe Rice,DEM,2008,2010,2,No,Yes,Yes
41,Colorado,State Representative,39,David Balmer,REP,2008,2010,3,No,Yes,Yes
42,Colorado,State Representative,40,Cindy Acree,REP,2008,2010,1,No,Yes,Yes
43,Colorado,State Representative,41,Nancy Todd,DEM,2008,2010,3,Yes,Yes,Yes
44,Colorado,State Representative,42,Karen Middleton,DEM,2008,2010,1,No,Yes,Yes
45,Colorado,State Representative,43,Frank McNulty,REP,2008,2010,2,No,Yes,Yes
46,Colorado,State Representative,44,Michael May,REP,2008,2010,4,No,Yes,Yes
47,Colorado,State Representative,45,Carole Murray,REP,2008,2010,1,No,No,Yes
48,Colorado,State Representative,46,Salvatore Pace II,DEM,2008,2010,1,Yes,Yes,Yes
49,Colorado,State Representative,47,Buffie McFadyen,DEM,2008,2010,4,No,Yes,No
50,Colorado,State Representative,48,Glenn Vaad,REP,2008,2010,2,No,Yes,Yes
51,Colorado,State Representative,49,Kevin Lundberg,REP,2008,2010,4,No,Yes,Yes
52,Colorado,State Representative,50,James Riesberg,DEM,2008,2010,3,No,No,Yes
53,Colorado,State Representative,51,Don Marostica,REP,2008,2010,2,No,Yes,No
54,Colorado,State Representative,52,John Michael Kefalas,DEM,2008,2010,2,No,Yes,Yes
55,Colorado,State Representative,53,Randolph Fischer,DEM,2008,2010,2,No,Yes,Yes
56,Colorado,State Representative,54,Steve King,REP,2008,2010,2,Yes,Yes,No
57,Colorado,State Representative,55,Laura Bradford,REP,2008,2010,1,No,Yes,Yes
