,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Washington,Attorney General,0,Robert McKenna,REP,2008,2012,2,No,Yes,Yes
1,Washington,Commissioner Of Public Lands,0,Peter Goldmark,DEM,2008,2012,1,No,Yes,Yes
2,Washington,Governor,0,Christine Gregoire,DEM,2008,2012,2,No,Yes,Yes
3,Washington,Lieutenant Governor,0,Brad Owen,DEM,2008,2012,3,No,Yes,Yes
4,Washington,Secretary Of State,0,Sam Reed,REP,2008,2012,3,No,Yes,Yes
5,Washington,State Representative,11,Derek Stanford,DEM,2010,2012,1,No,Yes,Yes
6,Washington,State Representative,12,Luis Moscoso,DEM,2010,2012,1,No,Yes,Yes
7,Washington,State Representative,21,James McCune,REP,2010,2012,4,No,Yes,Yes
8,Washington,State Representative,22,James Wilcox III,REP,2010,2012,1,No,Yes,Yes
9,Washington,State Representative,31,Andrew Billig,DEM,2010,2012,1,No,Yes,Yes
10,Washington,State Representative,32,Timm Ormsby,DEM,2010,2012,4,No,Yes,Yes
11,Washington,State Representative,41,Larry Crouse,REP,2010,2012,6,Yes,Yes,Yes
12,Washington,State Representative,42,Matt Shea,REP,2010,2012,2,Yes,Yes,Yes
13,Washington,State Representative,51,Jay Rodne,REP,2010,2012,4,No,Yes,Yes
14,Washington,State Representative,52,Edwin Glenn Anderson,REP,2010,2012,5,No,Yes,Yes
15,Washington,State Representative,61,Kevin Parker,REP,2010,2012,2,Yes,Yes,Yes
16,Washington,State Representative,62,John Ahern,REP,2010,2012,1,No,No,No
17,Washington,State Representative,71,Shelly Short,REP,2010,2012,2,Yes,Yes,Yes
18,Washington,State Representative,72,Joel Kretz,REP,2010,2012,4,Yes,No,Yes
19,Washington,State Representative,81,Bradley Klippert,REP,2010,2012,2,No,Yes,No
20,Washington,State Representative,82,Larry Haler,REP,2010,2012,4,Yes,Yes,No
21,Washington,State Representative,91,Susan Fagan,REP,2010,2012,1,Yes,Yes,Yes
22,Washington,State Representative,92,Joe Schmick,REP,2010,2012,2,No,Yes,Yes
23,Washington,State Representative,101,Norma Smith,REP,2010,2012,2,No,Yes,Yes
24,Washington,State Representative,102,Barbara Bailey,REP,2010,2012,5,No,Yes,Yes
25,Washington,State Representative,111,Zachary Hudgins,DEM,2010,2012,5,No,Yes,Yes
26,Washington,State Representative,112,Robert Hasegawa,DEM,2010,2012,4,No,Yes,Yes
27,Washington,State Representative,121,Cary Lawrence Condotta,REP,2010,2012,5,Yes,Yes,No
28,Washington,State Representative,122,Michael Armstrong,REP,2010,2012,6,No,Yes,Yes
29,Washington,State Representative,131,Judith Warnick,REP,2010,2012,3,Yes,Yes,Yes
30,Washington,State Representative,132,Bill Hinkle,REP,2010,2012,5,No,Yes,Yes
31,Washington,State Representative,141,Norman Johnson,REP,2010,2012,2,No,No,No
32,Washington,State Representative,142,Charles Ross,REP,2010,2012,3,Yes,No,Yes
33,Washington,State Representative,151,Bruce Chandler,REP,2010,2012,6,No,Yes,Yes
34,Washington,State Representative,152,David Taylor,REP,2010,2012,1,No,Yes,No
35,Washington,State Representative,161,Maureen Walsh,REP,2010,2012,4,No,Yes,Yes
36,Washington,State Representative,162,Terry Nealey,REP,2010,2012,1,Yes,Yes,No
37,Washington,State Representative,171,Timothy Probst,DEM,2010,2012,2,No,No,Yes
38,Washington,State Representative,172,Paul Harris,REP,2010,2012,1,No,Yes,Yes
39,Washington,State Representative,181,Anna Rivers,REP,2010,2012,1,No,Yes,Yes
40,Washington,State Representative,182,Ed Orcutt,REP,2010,2012,5,Yes,Yes,Yes
41,Washington,State Representative,191,Dean Takko,DEM,2010,2012,3,No,Yes,Yes
42,Washington,State Representative,192,Brian Blake,DEM,2010,2012,4,No,Yes,No
43,Washington,State Representative,201,Richard Debolt,REP,2010,2012,6,No,Yes,Yes
44,Washington,State Representative,202,Sean McGary,REP,2010,2012,6,Yes,Yes,Yes
45,Washington,State Representative,211,Mary Helen Roberts,DEM,2010,2012,4,No,Yes,Yes
46,Washington,State Representative,212,Marko Liias,DEM,2010,2012,2,No,Yes,Yes
47,Washington,State Representative,221,Chris Reykdal,DEM,2010,2012,1,No,Yes,Yes
48,Washington,State Representative,222,Samuel Hunt,DEM,2010,2012,6,No,Yes,Yes
49,Washington,State Representative,231,Sherry Appleton,DEM,2010,2012,4,No,Yes,Yes
50,Washington,State Representative,232,Christine Nasser Rolfes,DEM,2010,2012,3,No,Yes,Yes
51,Washington,State Representative,241,Kevin Van De Wege,DEM,2010,2012,3,No,Yes,Yes
52,Washington,State Representative,242,Stephen Tharinger,DEM,2010,2012,1,No,Yes,Yes
53,Washington,State Representative,251,Bruce Dammeier,REP,2010,2012,2,No,No,No
54,Washington,State Representative,252,Hans Zeiger,REP,2010,2012,1,No,Yes,Yes
55,Washington,State Representative,261,Janice Angel,REP,2010,2012,2,No,Yes,No
56,Washington,State Representative,262,Larry Seaquist,DEM,2010,2012,3,No,Yes,No
57,Washington,State Representative,271,Laurie Jinkins,DEM,2010,2012,1,No,Yes,Yes
58,Washington,State Representative,272,Jeannie Darneille,DEM,2010,2012,6,No,Yes,Yes
59,Washington,State Representative,281,Troy Kelley,DEM,2010,2012,3,No,Yes,Yes
60,Washington,State Representative,282,Tami Green,DEM,2010,2012,4,No,Yes,Yes
61,Washington,State Representative,291,Connie Ladenburg,DEM,2010,2012,1,No,No,No
62,Washington,State Representative,292,Steve Kirby,DEM,2010,2012,6,No,Yes,Yes
63,Washington,State Representative,301,Mark Miloscia,DEM,2010,2012,6,No,Yes,Yes
64,Washington,State Representative,302,Katrina Asay,REP,2010,2012,1,No,Yes,Yes
65,Washington,State Representative,311,Cathy Dahlquist,REP,2010,2012,1,No,Yes,Yes
66,Washington,State Representative,312,Christopher Hurst,IND,2010,2012,3,No,Yes,Yes
67,Washington,State Representative,321,Cindy Sinhikim Ryu,DEM,2010,2012,1,No,Yes,Yes
68,Washington,State Representative,322,Ruth Kagi,DEM,2010,2012,6,No,No,Yes
69,Washington,State Representative,331,Tina Orwall,DEM,2010,2012,2,Yes,Yes,Yes
70,Washington,State Representative,332,David Upthegrove,DEM,2010,2012,5,Yes,Yes,Yes
71,Washington,State Representative,341,Eileen Cody,DEM,2010,2012,5,No,Yes,Yes
72,Washington,State Representative,342,Joseph Fitzgibbon,DEM,2010,2012,1,No,Yes,Yes
73,Washington,State Representative,351,Kathryn Marie Haigh,DEM,2010,2012,6,No,Yes,Yes
74,Washington,State Representative,352,Frederick Wells Finn,DEM,2010,2012,2,No,Yes,Yes
75,Washington,State Representative,361,Reuven Carlyle,DEM,2010,2012,2,Yes,Yes,Yes
76,Washington,State Representative,362,Mary Lou Dickerson,DEM,2010,2012,6,No,Yes,Yes
77,Washington,State Representative,371,Sharon Tomiko Santos,DEM,2010,2012,6,Yes,Yes,Yes
78,Washington,State Representative,372,Eric Pettigrew,DEM,2010,2012,5,No,Yes,Yes
79,Washington,State Representative,381,John McCoy,DEM,2010,2012,5,No,Yes,Yes
80,Washington,State Representative,382,Michael Sells,DEM,2010,2012,4,No,Yes,Yes
81,Washington,State Representative,391,Daniel Kristiansen,REP,2010,2012,5,No,Yes,No
82,Washington,State Representative,392,Kirk Pearson,REP,2010,2012,6,Yes,Yes,Yes
83,Washington,State Representative,401,Kristine Lytton,DEM,2010,2012,1,No,No,No
84,Washington,State Representative,402,Jeffrey Morris,DEM,2010,2012,6,No,Yes,Yes
85,Washington,State Representative,411,Marcie Maxwell,DEM,2010,2012,2,No,Yes,Yes
